sample,work_ns,cpu_utilization
1,32660,0.00
2,35435,100.00
3,29797,0.00
4,28179,100.00
5,33489,0.00
6,51573,100.00
7,39355,0.00
8,46476,100.00
9,35711,0.00
10,41554,0.00
11,48537,50.00
12,31274,100.00
13,20222,0.00
14,22377,0.00
15,27519,50.00
16,42759,100.00
17,41674,0.00
18,49653,0.00
19,45293,0.00
20,44010,0.00
21,44772,0.00
22,40051,0.00
23,49882,0.00
24,48963,0.00
25,44124,0.00
26,73107,0.00
27,44021,50.00
28,57165,100.00
29,26275,0.00
30,29478,0.00
31,25359,50.00
32,28165,100.00
33,42548,0.00
34,44819,100.00
35,43647,100.00
36,49873,66.67
37,23988,0.00
38,80466,0.00
39,36112,0.00
40,63677,50.00
41,47876,0.00
42,57824,0.00
43,57155,0.00
44,59510,0.00
45,61256,0.00
46,55163,0.00
47,59254,0.00
48,59798,0.00
49,54877,0.00
50,62410,0.00
51,48288,50.00
52,49686,100.00
53,24884,0.00
54,22409,0.00
55,54670,100.00
56,43219,100.00
57,31106,100.00
58,56579,0.00
59,43935,100.00
60,35168,100.00
61,39031,0.00
62,47775,100.00
63,50926,0.00
64,52558,0.00
65,58452,0.00
66,57217,0.00
67,57598,0.00
68,56630,0.00
69,54001,0.00
70,59981,0.00
71,57539,0.00
72,55623,0.00
73,65319,0.00
74,47471,0.00
75,39508,100.00
76,41534,50.00
77,49481,0.00
78,48313,0.00
79,40703,100.00
80,30716,50.00
81,35389,0.00
82,28051,100.00
83,35826,100.00
84,52141,100.00
85,38632,0.00
86,30295,0.00
87,47478,100.00
88,48049,50.00
89,39653,0.00
90,28744,0.00
91,33804,100.00
92,52019,0.00
93,52952,0.00
94,53364,0.00
95,59039,0.00
96,66701,0.00
97,55856,0.00
98,65453,0.00
99,72672,0.00
100,75805,0.00
101,76244,0.00
102,48098,100.00
103,36318,0.00
104,31627,100.00
105,26188,0.00
106,46945,100.00
107,58791,0.00
108,55004,100.00
109,22667,0.00
110,39607,100.00
111,31351,100.00
112,31907,100.00
113,37340,100.00
114,23738,0.00
115,26141,0.00
116,31612,50.00
117,56074,100.00
118,29888,0.00
119,39884,0.00
120,49698,0.00
121,51143,0.00
122,55939,0.00
123,55021,0.00
124,78492,0.00
125,52913,0.00
126,54180,0.00
127,67579,0.00
128,58023,0.00
129,60887,0.00
130,66430,0.00
131,62490,50.00
132,53937,100.00
133,33960,0.00
134,24895,0.00
135,27857,50.00
136,50256,100.00
137,23661,0.00
138,58126,100.00
139,51901,0.00
140,56623,100.00
141,57095,100.00
142,34770,0.00
143,36292,50.00
144,31939,0.00
145,25396,50.00
146,37122,0.00
147,45995,50.00
148,60299,0.00
149,60126,0.00
150,59009,0.00
151,62193,0.00
152,55846,0.00
153,54263,0.00
154,52764,0.00
155,58793,0.00
156,71795,0.00
157,57294,0.00
158,67639,0.00
