sample,work_ns,cpu_utilization
1,62240,0.00
2,69685,0.00
3,60019,0.00
4,62709,0.00
5,65976,0.00
6,59310,0.00
7,62152,0.00
8,89929,10.00
9,59340,19.05
10,62431,0.00
11,63008,25.00
12,69913,0.00
13,57809,0.00
14,70318,0.00
15,63473,0.00
16,64058,4.76
17,74839,0.00
18,61214,25.00
19,78641,4.76
20,86808,9.52
21,61022,10.00
22,71258,0.00
23,64696,0.00
24,61201,4.76
25,73217,4.76
26,74797,15.00
27,71141,14.29
28,62792,21.05
29,70377,0.00
30,64764,0.00
31,61911,0.00
32,60509,4.76
33,63130,0.00
34,64445,4.76
35,61985,0.00
36,57501,25.00
37,59054,15.00
38,62913,0.00
39,63191,4.76
40,68635,0.00
41,63394,0.00
42,62048,0.00
43,60746,25.00
44,64581,4.76
45,60061,0.00
46,63107,21.05
47,59778,4.76
48,73333,0.00
49,62149,0.00
50,61128,0.00
51,83271,4.76
52,60965,0.00
53,68497,25.00
54,70526,0.00
55,62295,0.00
56,65367,25.00
57,66740,0.00
58,63175,0.00
59,62208,4.76
60,64268,0.00
61,63276,0.00
62,63417,0.00
63,64534,21.05
64,61390,0.00
65,60285,15.00
66,71815,0.00
67,60311,4.76
68,60891,0.00
69,84206,0.00
70,65415,0.00
71,73482,25.00
72,85684,4.76
73,59482,20.00
74,61582,5.00
75,61851,0.00
76,86849,0.00
77,66939,0.00
78,62616,0.00
79,58565,0.00
80,73548,22.73
81,95565,10.00
82,68970,10.53
83,57108,0.00
84,62981,4.76
85,78583,0.00
86,59425,4.76
87,62689,0.00
88,63552,25.00
89,77696,0.00
90,62257,25.00
91,63609,0.00
92,62711,4.76
93,63003,0.00
94,61626,0.00
95,60934,0.00
96,58441,4.76
97,87441,19.05
98,61722,5.26
99,85985,0.00
100,65556,15.00
101,61712,0.00
102,69769,0.00
103,62135,4.76
104,61354,0.00
105,59909,4.76
106,76411,25.00
107,64896,21.05
108,62538,0.00
109,64416,0.00
110,69002,0.00
111,66017,4.76
112,66813,0.00
113,62804,0.00
114,61972,4.76
115,60763,0.00
116,61130,25.00
117,60344,15.00
118,67637,0.00
119,62371,0.00
120,63147,0.00
121,60387,0.00
122,87531,9.52
123,60569,20.00
124,60815,4.76
125,72849,10.00
126,66364,15.00
127,63528,0.00
128,75369,0.00
129,61213,0.00
130,60139,4.76
131,62917,0.00
132,107244,9.52
133,72617,20.00
134,59162,0.00
135,72865,5.00
136,62168,20.00
137,65530,4.76
138,64031,0.00
139,60479,0.00
140,63000,4.76
141,66831,0.00
142,79598,25.00
143,62680,4.76
144,60487,0.00
145,61395,15.00
146,61422,4.76
147,61480,0.00
148,63402,0.00
149,62162,0.00
150,72386,0.00
151,59454,25.00
152,68399,23.81
153,73699,0.00
154,61439,0.00
155,62142,0.00
156,63434,4.76
157,61286,0.00
158,69978,0.00
159,64717,0.00
160,74742,20.00
161,62958,27.27
162,64509,0.00
163,83300,0.00
164,60603,0.00
165,60470,0.00
166,57516,0.00
167,62961,23.81
168,61506,0.00
169,60286,0.00
170,65013,28.57
171,64489,0.00
172,77687,4.76
173,65395,0.00
174,62248,0.00
175,59692,0.00
176,73621,10.53
177,64318,14.29
178,69958,4.76
179,70182,0.00
180,60433,20.00
181,66606,0.00
182,66068,0.00
183,60825,0.00
184,62207,4.76
185,60992,0.00
186,60459,28.57
187,60827,0.00
188,61439,25.00
189,63114,0.00
190,70400,0.00
191,59956,0.00
192,78958,0.00
193,61252,0.00
194,62627,0.00
195,61626,4.76
196,71979,42.86
197,64185,0.00
198,60974,0.00
199,62092,4.76
200,64406,0.00
201,65132,0.00
202,61817,0.00
203,62666,4.76
204,61885,20.00
205,66873,4.76
206,75942,25.00
207,65822,0.00
208,71967,0.00
209,60837,0.00
210,62538,4.76
211,59989,0.00
212,63696,25.00
213,60381,0.00
214,70182,0.00
215,61511,0.00
216,123643,20.00
217,63385,4.76
218,62968,0.00
219,69226,0.00
220,63059,4.76
221,74421,10.00
222,62555,15.00
223,63878,0.00
224,90108,5.00
225,62365,15.00
226,70754,0.00
227,99188,4.76
228,65426,0.00
229,60492,0.00
230,72733,0.00
231,89215,42.86
232,72226,10.00
233,62134,4.76
234,64315,0.00
235,60313,0.00
236,60935,0.00
237,60420,0.00
238,65745,0.00
239,61906,0.00
240,64590,4.76
241,60885,19.05
242,63959,21.05
243,62891,0.00
244,63412,0.00
245,69462,4.76
246,67359,4.76
247,73871,15.00
248,72854,10.00
249,63069,0.00
250,63958,4.76
251,63218,25.00
252,59356,0.00
253,58458,4.76
254,59520,0.00
255,72525,0.00
256,60310,0.00
257,84488,28.57
258,72380,0.00
259,103711,0.00
260,64895,0.00
261,77719,23.81
262,61413,0.00
263,63877,0.00
264,63994,0.00
265,64282,0.00
266,82144,14.29
267,73119,15.00
268,69596,0.00
269,71498,20.00
270,80485,4.76
271,64898,0.00
272,57468,0.00
273,59357,0.00
274,61994,0.00
275,74366,4.76
276,82485,15.00
277,61103,30.00
278,71708,4.76
279,63833,0.00
280,65173,0.00
281,63770,0.00
282,59004,4.76
283,59370,0.00
284,87604,5.00
285,73109,19.05
286,90366,20.00
287,87413,5.00
288,61680,0.00
289,75466,4.76
290,62644,0.00
291,62908,0.00
292,69869,15.00
293,72684,10.00
294,62632,4.76
295,63394,0.00
296,62889,21.05
297,79695,4.76
298,61861,0.00
299,92480,0.00
300,68959,0.00
301,61823,0.00
302,64331,25.00
303,61547,0.00
304,60982,4.76
305,74251,15.00
306,74104,4.76
307,74744,0.00
308,62402,0.00
309,60583,0.00
310,68586,0.00
311,85739,40.91
312,61209,20.00
313,63686,0.00
314,63073,0.00
315,66327,0.00
316,74776,0.00
317,67211,4.55
318,60837,0.00
319,64863,0.00
320,60523,0.00
321,59664,0.00
322,64254,4.76
323,63849,42.11
324,61624,0.00
325,59322,0.00
326,60692,0.00
327,68910,0.00
328,62026,0.00
329,61078,0.00
330,64655,25.00
331,73567,4.76
332,59934,0.00
333,63020,4.76
334,62973,21.05
335,66825,0.00
336,63782,0.00
337,87389,0.00
338,60751,0.00
339,84843,4.76
340,69334,28.57
341,73967,0.00
342,62871,0.00
343,92877,21.05
344,61277,0.00
345,60964,4.76
346,60622,0.00
347,86569,0.00
348,60646,4.76
349,87110,0.00
350,60177,25.00
351,62381,0.00
352,104457,13.64
