sample,work_ns,cpu_utilization
1,59200,73.68
2,64656,65.00
3,63129,65.00
4,72265,70.00
5,72160,65.00
6,69016,65.00
7,75382,61.90
8,65879,65.00
9,71365,75.00
10,74026,65.00
11,72295,65.00
12,72603,61.90
13,72455,70.00
14,70408,65.00
15,75184,65.00
16,74315,60.00
17,72685,65.00
18,75216,75.00
19,68168,60.00
20,70795,65.00
21,73879,60.00
22,72749,68.42
23,69887,70.00
24,70923,61.90
25,72286,65.00
26,73134,60.00
27,72571,80.00
28,75822,60.00
29,74873,60.00
30,74064,65.00
31,72408,61.90
32,73618,73.68
33,74923,66.67
34,72091,63.16
35,75127,60.00
36,73830,75.00
37,73331,61.90
38,74166,65.00
39,74358,60.00
40,70327,65.00
41,75208,75.00
42,70627,66.67
43,71911,61.90
44,70131,60.00
45,72892,78.95
46,70187,60.00
47,74232,65.00
48,64619,61.90
49,72124,65.00
50,58418,75.00
51,72509,65.00
52,72377,60.00
53,68053,60.00
54,72245,68.42
55,69920,66.67
56,69385,65.00
57,76639,60.00
58,74670,65.00
59,69311,73.68
60,70714,60.00
61,77353,65.00
62,75259,60.00
63,73233,70.00
64,73422,68.42
65,68867,65.00
66,45910,60.00
67,60085,63.16
68,60892,70.00
69,71593,66.67
70,72284,63.16
71,68558,61.90
72,70532,65.00
73,57905,70.00
74,71147,70.00
75,74679,60.00
76,58298,55.00
77,58096,70.00
78,58198,75.00
79,70979,60.00
80,69556,65.00
81,58119,61.90
82,62559,65.00
83,59745,70.00
84,73883,68.42
85,60399,50.00
86,60025,75.00
87,56591,71.43
88,74135,65.00
89,74128,60.00
90,60467,60.00
91,56963,68.42
92,60293,68.18
93,76347,68.42
94,71093,60.00
95,57581,66.67
96,61692,68.42
97,73367,65.00
98,72596,60.00
99,60093,60.00
100,60295,75.00
101,57454,63.16
102,72995,66.67
103,71456,63.16
104,60640,60.00
105,75990,72.22
106,73029,61.90
107,72334,60.00
108,75022,60.00
109,74794,80.00
110,71252,60.00
111,75880,60.00
112,70791,63.16
113,73673,61.90
114,73507,75.00
115,73162,63.16
116,71214,65.00
117,70255,61.90
118,61384,55.00
119,62293,71.43
120,58186,70.00
121,57308,70.00
122,63326,47.37
123,62197,66.67
124,61440,68.42
125,59525,75.00
126,66851,47.37
127,58853,70.00
128,63205,70.00
129,61292,70.00
130,57490,68.42
131,65341,47.62
132,59518,68.42
133,61709,73.68
134,70814,70.00
135,72038,63.16
136,71986,65.00
137,61733,65.00
138,60669,50.00
139,61149,68.42
140,71009,60.00
141,58539,60.00
142,71745,66.67
143,59668,68.42
144,67924,60.00
145,64586,61.11
146,69049,70.00
147,60420,70.00
148,58468,70.00
149,67027,50.00
150,63592,70.00
151,62551,70.00
152,59785,70.00
153,59104,70.00
154,58038,47.62
155,61756,68.42
156,81644,70.00
157,61472,71.43
158,71343,50.00
159,78723,70.00
160,57454,73.68
161,62773,70.00
162,63110,68.42
163,60469,47.62
164,58446,68.42
165,71873,63.64
166,69386,63.16
167,70849,76.19
168,62865,60.00
169,70779,63.16
170,67696,60.00
171,65657,65.00
172,72932,75.00
173,68881,63.16
174,72051,60.00
175,67722,60.00
176,71280,70.00
177,72141,63.16
178,72874,63.16
179,75709,60.00
180,69460,65.00
181,73478,75.00
182,70896,60.00
183,69779,65.00
184,70424,65.00
185,69101,66.67
186,72857,68.42
187,74296,65.00
188,67626,60.00
189,68606,60.00
190,69986,75.00
191,72315,63.16
192,73512,61.90
193,73999,65.00
194,76863,61.90
195,72703,73.68
196,68259,65.00
197,71374,61.90
198,71013,63.16
199,69365,76.19
200,70026,60.00
201,71235,60.00
202,73782,63.16
203,66768,65.00
204,76309,71.43
205,71599,65.00
206,72196,63.16
207,72288,60.00
208,72185,75.00
209,71439,60.00
210,73279,63.16
211,74495,60.00
212,70465,65.00
213,71592,75.00
214,69545,63.16
215,72720,60.00
216,70436,60.00
217,69813,70.00
218,73295,65.00
219,66492,65.00
220,69218,63.16
221,69704,65.00
222,73134,71.43
223,71847,63.16
224,72361,63.16
225,72038,61.90
226,69095,66.67
227,71993,68.42
228,70893,65.00
229,71499,65.00
230,72824,60.00
231,70288,80.00
232,71943,60.00
233,72228,63.16
234,74320,65.00
235,72244,60.00
236,71974,75.00
237,73657,65.00
238,71644,61.90
239,72639,65.00
240,68307,75.00
241,70690,60.00
242,70553,60.00
243,71918,63.16
244,71331,65.00
245,76195,71.43
246,71501,65.00
247,75272,63.16
248,73410,60.00
249,72685,75.00
250,71326,60.00
251,70754,65.00
252,69427,60.00
253,72424,65.00
254,72742,73.68
255,69073,65.00
256,70540,61.90
257,72134,57.89
258,73109,70.00
259,71815,65.00
260,72806,65.00
261,72641,61.90
262,72808,65.00
263,74594,75.00
264,70466,60.00
265,71500,65.00
266,71865,60.00
267,74232,70.00
268,72073,66.67
269,75194,63.16
270,72241,63.16
271,72295,60.00
272,71011,76.19
273,73093,63.16
274,77643,61.90
275,69551,65.00
276,74619,65.00
277,76102,73.68
278,74694,52.94
279,74514,55.00
280,75957,63.16
281,72074,76.19
282,75191,60.00
283,73792,61.90
284,70142,65.00
285,68384,63.16
286,76683,71.43
287,76575,65.00
288,76705,63.16
289,72772,60.00
290,74298,73.68
291,24000174,50.00
292,79923,100.00
293,85938,100.00
294,62776,18.18
295,74583,0.00
296,71820,100.00
297,72731,100.00
298,61607,23.08
