sample,work_ns,cpu_utilization
1,75929,39.90
2,74247,40.70
3,61234,39.39
4,74740,36.68
5,59008,44.00
6,67203,37.37
7,90504,38.00
8,73764,42.29
9,72167,39.59
10,67860,38.50
11,63558,39.20
12,61265,43.50
13,62794,38.19
14,76174,39.00
15,69821,41.71
16,69648,39.00
17,72484,39.80
18,75882,41.41
19,58565,39.80
20,70525,38.31
21,72285,40.30
22,79100,41.71
23,58906,39.70
24,61952,39.00
25,76258,41.29
26,77799,41.50
27,62862,39.50
28,62170,38.12
29,72916,40.00
30,69111,40.40
31,62919,41.50
32,60417,39.50
33,73232,39.80
34,80064,41.29
35,72302,41.21
36,57659,36.68
37,61362,39.20
38,71863,40.80
39,59832,36.98
40,65312,41.76
41,76263,25.14
42,67322,39.80
43,75045,40.30
44,64168,40.70
45,74133,40.70
46,62087,38.31
47,72033,40.00
48,60550,42.71
49,80121,38.69
50,79099,39.70
51,59784,39.20
52,61040,39.00
53,72039,42.08
54,59613,40.40
55,67293,37.69
56,67649,40.70
57,71458,40.10
58,62248,40.91
59,58971,38.50
60,74567,39.80
