sample,work_ns,cpu_utilization
1,63887,88.89
2,65770,100.00
3,64082,100.00
4,60455,88.89
5,66753,100.00
6,65048,100.00
7,67334,88.89
8,62673,100.00
9,62656,87.50
10,63819,100.00
11,62880,100.00
12,64352,88.89
13,66468,100.00
14,66531,100.00
15,67974,88.89
16,66803,100.00
17,64685,87.50
18,69948,100.00
19,65495,100.00
20,66877,87.50
21,69399,100.00
22,63879,100.00
23,67128,88.89
24,65333,100.00
25,67154,88.89
26,70038,100.00
27,64422,100.00
28,65995,88.89
29,65856,100.00
30,66727,100.00
31,64381,87.50
32,65543,88.89
33,67112,100.00
34,66526,100.00
35,62879,88.89
36,68627,100.00
37,65843,100.00
38,69432,88.89
39,66177,100.00
40,66106,87.50
41,63314,100.00
42,66384,100.00
43,65596,87.50
44,66734,100.00
45,69040,87.50
46,66883,100.00
47,69001,100.00
48,61025,88.89
49,64682,100.00
50,66668,100.00
51,63918,87.50
52,68332,100.00
53,66968,88.89
54,66534,100.00
55,67537,100.00
56,70902,88.89
57,65422,100.00
58,71962,100.00
59,67430,88.89
60,64853,100.00
61,69704,100.00
62,66833,87.50
63,63798,100.00
64,69041,87.50
65,68195,100.00
66,66335,100.00
67,66836,87.50
68,63955,100.00
69,68017,100.00
70,65773,87.50
71,64648,100.00
72,65162,87.50
73,65739,100.00
74,66755,100.00
75,68979,87.50
76,69615,100.00
77,65571,88.89
78,68213,100.00
79,67662,100.00
80,70422,88.89
81,69935,100.00
82,63802,85.71
83,63604,100.00
84,65900,100.00
85,65156,88.89
86,68500,100.00
87,66347,100.00
88,69300,88.89
89,65870,100.00
90,64491,88.89
91,67462,100.00
92,65834,100.00
93,66025,87.50
94,64182,100.00
95,66328,100.00
96,71133,88.89
97,67743,100.00
98,66809,87.50
99,64404,100.00
100,67058,87.50
101,65545,100.00
102,66176,100.00
103,67774,87.50
104,67354,100.00
105,65965,100.00
106,69261,88.89
107,67545,100.00
108,67367,87.50
109,66006,100.00
110,69720,100.00
111,67013,88.89
112,66156,100.00
113,65550,100.00
114,66643,88.89
115,69000,100.00
116,65549,88.89
117,67587,100.00
118,67749,88.89
119,67411,100.00
120,67566,100.00
121,68521,87.50
122,64438,100.00
123,66436,100.00
124,59996,87.50
125,68754,100.00
126,68207,87.50
127,70234,100.00
128,65907,100.00
129,67203,88.89
130,67758,100.00
131,65305,87.50
132,67427,100.00
133,66228,100.00
134,68292,88.89
135,64652,100.00
136,69098,100.00
137,65432,88.89
138,71546,100.00
139,67336,88.89
140,68012,100.00
141,64010,100.00
142,64050,87.50
143,65938,100.00
144,67586,100.00
145,65708,88.89
146,64797,100.00
147,70031,100.00
148,67150,88.89
149,64142,100.00
150,71480,87.50
151,66453,100.00
152,69144,100.00
153,69071,88.89
154,73137,100.00
155,68258,100.00
156,71613,87.50
157,67429,100.00
158,72103,88.89
159,67660,100.00
160,70875,88.89
161,72139,100.00
162,66512,88.89
163,66981,100.00
164,71462,100.00
165,66589,100.00
166,68411,88.89
167,67272,100.00
168,67260,87.50
169,68067,100.00
170,67744,100.00
171,65490,88.89
172,70684,100.00
173,67864,100.00
174,64700,87.50
175,65753,100.00
176,67841,88.89
177,69825,100.00
178,70749,88.89
179,66901,100.00
180,67828,100.00
181,66902,90.00
182,67645,100.00
183,67139,100.00
184,67304,87.50
185,68835,100.00
186,70548,87.50
187,66048,100.00
188,69970,100.00
189,68558,87.50
190,67850,100.00
191,67503,100.00
192,66149,87.50
193,65216,100.00
194,72157,88.89
