sample,work_ns,cpu_utilization
1,60241,26.50
2,62342,25.13
3,62642,25.50
4,69564,25.50
5,60344,24.88
6,65685,25.37
7,62757,25.13
8,61457,24.50
9,75207,24.62
10,75054,26.87
11,70955,23.12
12,75128,25.00
13,72020,23.88
14,60969,24.37
15,64682,28.36
16,59067,24.88
17,59830,25.63
18,63514,24.88
19,56617,25.50
20,88195,24.62
21,72305,23.00
22,59049,23.50
23,59941,25.13
24,66222,24.50
25,58377,25.00
26,64594,25.00
27,57426,25.00
28,66404,26.00
29,61030,25.37
30,61502,27.64
31,59396,25.13
32,59828,25.50
33,72854,23.50
34,71494,21.72
35,73511,25.50
36,61356,26.00
37,69181,24.62
38,75988,25.00
39,66791,24.38
40,61075,25.63
41,57681,25.50
42,62135,26.00
43,77090,24.50
44,74476,25.50
45,66297,20.41
46,75119,26.02
47,72068,12.87
48,74371,26.00
49,77487,25.25
50,72555,25.25
51,74912,22.39
52,71715,24.62
53,60990,24.88
54,61573,26.13
55,61403,25.00
56,69689,25.50
57,61788,25.37
58,62713,25.00
59,60050,25.63
60,75504,23.12
