sample,work_ns,cpu_utilization
1,69325,76.19
2,72915,55.00
3,74591,57.89
4,72864,66.67
5,72670,57.14
6,76367,55.00
7,68953,52.63
8,70734,75.00
9,69759,50.00
10,71360,55.00
11,59930,63.16
12,60637,65.00
13,69062,54.55
14,70207,57.89
15,68102,70.00
16,59522,73.68
17,63610,55.00
18,65400,60.00
19,74136,66.67
20,75255,52.63
21,74906,52.38
22,75128,55.56
23,73496,66.67
24,69361,52.63
25,73364,57.14
26,76512,52.63
27,72418,61.90
28,72263,57.89
29,61698,68.42
30,63038,68.42
31,61698,66.67
32,58012,45.00
33,56457,73.68
34,75415,65.22
35,77423,50.00
36,81991,55.00
37,69076,55.00
38,75660,66.67
39,72538,55.00
40,74588,52.63
41,59265,57.89
42,72118,66.67
43,69745,52.63
44,57449,72.22
45,65118,70.00
46,75926,59.09
47,79040,52.63
48,73693,68.42
49,77681,57.14
50,71918,52.63
51,72469,50.00
52,73851,71.43
53,73821,52.63
54,73377,55.00
55,60459,57.14
56,61566,65.00
57,70181,61.90
58,80665,52.63
59,60179,68.42
60,70627,75.00
61,62913,55.00
62,62552,65.00
63,75409,60.00
64,76960,57.14
65,74895,47.37
66,73320,57.89
67,73935,66.67
68,72050,52.63
69,75385,55.00
70,61287,60.00
71,62228,60.00
72,60898,57.14
73,59613,68.42
74,59469,71.43
75,58325,68.42
76,69253,45.00
77,62813,70.00
78,75742,63.64
79,77613,52.63
80,73211,55.00
81,67854,52.63
82,72016,66.67
83,72185,52.63
84,90315,55.00
85,67818,60.00
86,74453,66.67
87,73554,52.63
88,64826,57.89
89,61464,70.00
90,58479,65.00
91,68209,47.37
92,61477,66.67
93,62157,70.00
94,69525,66.67
95,61089,47.37
96,59109,71.43
97,69585,57.14
98,75129,50.00
99,72362,55.00
100,73648,57.14
101,74020,70.00
102,71711,55.00
103,72351,55.00
104,63187,65.00
105,60578,55.00
106,62845,65.00
107,59862,65.00
108,61664,68.42
109,75216,63.64
110,73912,52.63
111,68165,68.42
112,74179,57.14
113,72386,50.00
114,73371,47.62
115,73200,63.16
116,72719,60.00
117,73190,55.00
118,60065,60.00
119,59552,70.00
120,68792,52.38
121,63534,63.16
122,59190,68.42
123,61178,70.00
124,72031,59.09
125,68914,52.63
126,72204,70.00
127,72314,55.00
128,76508,55.00
129,72828,52.63
130,73870,71.43
131,74624,50.00
132,72623,55.00
133,58838,55.00
134,65284,68.42
135,83046,54.55
136,60380,55.56
137,57795,71.43
138,64027,73.68
139,59785,45.00
140,61131,71.43
141,74382,65.00
142,74156,55.00
143,71531,50.00
144,70061,60.00
145,71866,66.67
146,72423,60.00
147,92536,55.00
148,74511,52.63
149,73997,69.57
150,74568,55.56
151,74253,60.00
152,72971,55.00
153,68865,55.00
154,77921,71.43
155,71137,55.00
156,73415,57.89
157,56541,66.67
158,61860,60.00
