sample,work_ns,cpu_utilization
1,64546,0.00
2,67365,0.00
3,63211,0.00
4,69648,0.00
5,58895,0.00
6,57633,0.00
7,74513,0.00
8,59839,0.00
9,61335,0.00
10,57236,0.00
11,58324,0.00
12,57966,0.00
13,58723,0.00
14,64810,0.00
15,55926,0.00
16,59924,0.00
17,56425,0.00
18,66392,0.00
19,59260,0.00
20,60189,0.00
21,72383,50.00
22,60043,100.00
23,48472,100.00
24,54221,100.00
25,60147,100.00
26,60774,100.00
27,45650,100.00
28,58080,0.00
29,57796,0.00
30,61194,0.00
31,60115,0.00
32,61738,0.00
33,54435,0.00
34,57361,0.00
35,53970,0.00
36,59373,0.00
37,58703,0.00
38,54039,0.00
39,56506,0.00
40,56431,0.00
41,59746,0.00
42,56256,0.00
43,57057,0.00
44,53959,0.00
45,55665,0.00
46,61722,0.00
47,56864,0.00
48,54661,0.00
49,61487,0.00
50,62738,0.00
51,68395,0.00
52,56205,0.00
53,56873,0.00
54,57014,0.00
55,61933,0.00
56,65595,0.00
57,55482,0.00
58,60156,0.00
59,69003,0.00
60,60233,0.00
61,58304,0.00
62,59457,0.00
63,54037,0.00
64,71586,100.00
65,59928,100.00
66,33922,100.00
67,26332,100.00
68,44058,100.00
69,61109,100.00
70,49890,100.00
71,61105,0.00
72,60373,0.00
73,63474,0.00
74,62445,0.00
75,63734,0.00
76,56910,0.00
77,60259,0.00
78,56260,0.00
79,57482,0.00
80,60640,0.00
81,60435,0.00
82,57682,0.00
83,58324,0.00
84,57289,0.00
85,55183,0.00
86,61689,0.00
87,61739,0.00
88,61692,0.00
89,61981,0.00
90,60754,0.00
91,60283,0.00
92,59328,0.00
93,60509,0.00
94,60051,0.00
95,61066,0.00
96,60679,0.00
97,64533,0.00
98,60412,0.00
99,63599,0.00
100,60594,0.00
101,61461,0.00
102,57673,0.00
103,58562,0.00
104,65711,0.00
105,61314,0.00
106,58571,0.00
107,71982,0.00
108,65588,66.67
109,60853,100.00
110,61975,100.00
111,69559,100.00
112,60482,0.00
113,62070,0.00
114,64773,0.00
115,57137,0.00
116,57475,0.00
117,59168,0.00
118,58033,0.00
119,62209,0.00
120,61402,0.00
121,57200,0.00
122,59281,0.00
123,59961,0.00
124,57278,0.00
125,57391,0.00
126,58788,0.00
127,60046,0.00
128,58623,0.00
129,60141,0.00
130,62025,0.00
131,61012,0.00
132,65501,33.33
133,58038,50.00
134,67221,100.00
135,39749,100.00
136,61391,100.00
137,54474,100.00
138,65521,100.00
139,63684,100.00
140,57334,33.33
141,58004,0.00
142,56532,0.00
143,71847,0.00
144,57014,0.00
145,57084,0.00
146,68191,0.00
147,57197,0.00
148,59770,0.00
149,58326,0.00
150,61609,0.00
151,57821,0.00
152,58950,0.00
153,63380,0.00
154,58661,0.00
155,57265,0.00
156,56008,0.00
157,58243,0.00
158,61802,0.00
159,57098,0.00
160,59905,0.00
161,59970,0.00
162,69828,0.00
163,62526,0.00
164,57983,0.00
165,74979,0.00
166,57716,0.00
167,74675,0.00
168,60546,0.00
169,57773,0.00
170,57450,0.00
171,60144,0.00
172,56514,0.00
173,55463,0.00
174,60719,0.00
175,62361,0.00
176,69156,0.00
177,56996,50.00
178,43444,100.00
179,60965,100.00
180,57661,100.00
181,46844,100.00
182,56165,100.00
183,55997,50.00
184,56353,0.00
185,59696,0.00
186,55605,0.00
187,57510,0.00
188,55623,0.00
189,59205,0.00
190,62489,0.00
191,62937,0.00
192,59220,0.00
193,58884,0.00
194,60016,0.00
195,56107,0.00
196,54221,0.00
197,56026,0.00
198,60217,0.00
199,66625,0.00
200,57339,0.00
201,63251,0.00
202,59182,0.00
203,57884,0.00
204,59250,0.00
205,59800,0.00
206,59046,0.00
207,59050,0.00
208,55635,0.00
209,61577,0.00
210,56560,0.00
211,57915,0.00
212,68837,0.00
213,58254,0.00
214,75259,0.00
215,59357,0.00
216,61250,0.00
217,65365,0.00
218,70869,100.00
219,52137,100.00
220,25316,100.00
221,30382,100.00
222,61862,100.00
223,58419,100.00
224,51254,50.00
225,57111,0.00
226,56484,0.00
227,57513,0.00
228,62302,0.00
229,60162,0.00
230,57766,0.00
231,59208,0.00
232,59137,0.00
233,62443,0.00
234,55678,0.00
235,57525,0.00
236,57949,0.00
237,55751,0.00
238,59310,0.00
239,57743,0.00
240,61561,0.00
241,60662,0.00
242,64001,0.00
243,62795,0.00
