sample,work_ns,cpu_utilization
1,61569,0.00
2,62728,0.00
3,72559,25.00
4,68085,50.00
5,60403,0.00
6,56666,0.00
7,63586,0.00
8,57413,0.00
9,57198,0.00
10,59294,0.00
11,62171,0.00
12,72030,0.00
13,62168,0.00
14,62158,0.00
15,59271,0.00
16,59928,0.00
17,57964,0.00
18,58497,0.00
19,57677,0.00
20,57947,0.00
21,57018,0.00
22,64445,0.00
23,57761,0.00
24,59204,0.00
25,60132,0.00
26,65018,0.00
27,65451,0.00
28,58634,0.00
29,60638,0.00
30,59445,0.00
31,62104,0.00
32,59297,0.00
33,61404,0.00
34,61503,0.00
35,71327,50.00
36,67283,50.00
37,60683,25.00
38,75104,0.00
39,59235,0.00
40,59979,0.00
41,62004,0.00
42,70540,50.00
43,68490,50.00
44,56038,25.00
45,61050,0.00
46,74316,0.00
47,71852,0.00
48,64278,0.00
49,57718,0.00
50,67763,0.00
51,62588,0.00
52,61753,0.00
53,63676,0.00
54,60268,0.00
55,60280,0.00
56,60914,0.00
57,59348,0.00
58,57275,0.00
59,61863,0.00
60,58244,0.00
61,56155,0.00
62,58544,0.00
63,62305,0.00
64,59939,0.00
65,58955,0.00
66,58278,0.00
67,56883,0.00
68,62267,0.00
69,58473,0.00
70,55369,0.00
71,66603,0.00
72,57417,0.00
73,58328,0.00
74,68244,0.00
75,63164,0.00
76,60156,0.00
77,60811,0.00
78,68020,0.00
79,63155,0.00
80,57602,0.00
81,58691,0.00
82,76376,25.00
83,57674,50.00
84,66275,50.00
85,73530,0.00
86,56417,0.00
87,57915,0.00
88,58122,0.00
89,59599,0.00
90,63383,0.00
91,63332,0.00
92,71199,25.00
93,68427,50.00
94,56639,50.00
95,59173,0.00
96,60569,0.00
97,73828,0.00
98,59403,0.00
99,65502,0.00
100,59655,0.00
101,58925,0.00
102,58700,0.00
103,60321,0.00
104,65404,0.00
105,62215,0.00
106,60074,0.00
107,63139,0.00
108,60941,0.00
109,68305,0.00
110,61157,0.00
111,61070,0.00
112,65016,0.00
113,60020,0.00
114,60646,0.00
115,63482,0.00
116,61951,0.00
117,59073,0.00
118,58489,0.00
119,57281,0.00
120,60731,0.00
121,59532,0.00
122,66964,0.00
123,57488,0.00
124,57236,0.00
125,63414,0.00
126,56731,0.00
127,58166,0.00
128,60094,0.00
129,60482,0.00
130,63645,0.00
131,73694,25.00
132,69353,50.00
133,53848,50.00
134,57243,0.00
135,61850,0.00
136,57974,0.00
137,71813,0.00
138,66332,50.00
139,62402,25.00
140,58364,0.00
141,59922,0.00
142,58405,0.00
143,57944,0.00
144,57761,0.00
145,60947,0.00
146,58352,0.00
147,68096,0.00
148,70403,0.00
149,85663,0.00
150,58376,0.00
151,61003,0.00
152,59187,0.00
153,63126,0.00
154,64438,0.00
155,59219,0.00
156,63760,0.00
157,60468,0.00
158,62930,0.00
159,60343,0.00
160,61404,0.00
161,60900,0.00
162,75254,0.00
163,63873,0.00
164,64446,0.00
165,57654,0.00
166,62434,0.00
167,56735,0.00
168,58629,0.00
169,71094,0.00
170,72969,50.00
171,66823,50.00
172,59401,20.00
173,57858,0.00
174,60467,0.00
175,61566,0.00
176,61548,0.00
177,59103,0.00
178,64709,0.00
179,61320,0.00
180,76317,33.33
181,57841,25.00
182,61076,0.00
183,62036,0.00
184,61381,0.00
185,64541,0.00
186,61558,0.00
187,60471,0.00
188,58209,0.00
189,58296,0.00
190,56739,0.00
191,58778,0.00
192,60129,0.00
193,62657,0.00
194,59118,0.00
195,65073,0.00
196,58147,0.00
197,58467,0.00
198,57069,0.00
199,57336,0.00
200,62511,0.00
201,61391,0.00
202,57482,0.00
203,60413,0.00
204,61308,0.00
205,62758,0.00
206,73326,0.00
207,64884,0.00
208,62520,0.00
209,70254,20.00
210,70834,50.00
211,64276,50.00
212,56850,0.00
213,56381,0.00
214,60081,0.00
215,64280,0.00
216,72939,20.00
217,69551,50.00
218,72397,50.00
219,60746,0.00
220,60784,0.00
221,58080,0.00
222,59358,0.00
223,56876,0.00
224,60619,0.00
225,59988,0.00
226,64200,0.00
227,63973,0.00
228,63842,0.00
229,59580,0.00
230,64560,0.00
231,62652,0.00
232,69304,0.00
233,61044,0.00
234,64200,0.00
235,60189,0.00
236,62647,0.00
237,58355,0.00
238,57698,0.00
239,63938,0.00
240,61601,0.00
241,60744,0.00
242,66948,0.00
243,59436,0.00
244,60457,0.00
245,59626,0.00
246,59431,0.00
247,59235,0.00
248,58427,0.00
249,59097,0.00
250,63535,0.00
251,58536,0.00
252,58745,0.00
253,62025,0.00
254,60234,0.00
255,59194,0.00
256,58123,0.00
257,59492,0.00
258,72661,0.00
259,55650,50.00
260,69134,50.00
261,61791,20.00
262,59147,0.00
263,59298,0.00
264,60198,0.00
265,74938,33.33
266,50926,50.00
267,62096,40.00
268,57077,0.00
269,61586,0.00
270,69837,0.00
271,57449,0.00
272,58864,0.00
273,60599,0.00
274,60636,0.00
275,58202,0.00
276,60552,0.00
277,58563,0.00
278,59473,0.00
279,61076,0.00
280,62924,0.00
281,63067,0.00
282,63574,0.00
283,61621,0.00
284,63314,0.00
285,61829,0.00
286,60913,0.00
287,58233,0.00
288,59895,0.00
289,61171,0.00
290,59026,0.00
291,58525,0.00
292,62451,0.00
293,60136,0.00
294,62358,0.00
295,59759,0.00
296,60848,0.00
297,62370,0.00
298,58663,0.00
299,63150,0.00
300,58907,0.00
301,67387,0.00
302,55453,0.00
303,56699,0.00
304,66231,0.00
305,56972,0.00
306,59999,0.00
307,58603,0.00
308,71415,40.00
309,68955,50.00
310,53220,33.33
311,68147,0.00
312,60996,0.00
313,58396,0.00
314,58513,0.00
315,71822,25.00
316,69210,50.00
317,59316,0.00
318,60262,0.00
319,58626,0.00
320,62136,0.00
321,57305,0.00
322,58878,0.00
323,60439,0.00
324,55049,0.00
325,61955,0.00
326,57798,0.00
327,57089,0.00
328,121738,0.00
329,63174,0.00
330,59452,0.00
331,63437,0.00
332,60509,0.00
333,58209,0.00
334,60536,0.00
335,65194,0.00
336,61934,0.00
337,64321,0.00
338,58661,0.00
339,63525,0.00
340,57566,0.00
341,60367,0.00
342,58635,0.00
343,71070,0.00
344,68647,50.00
345,67444,50.00
346,55708,20.00
347,60603,0.00
348,60600,0.00
349,59169,0.00
350,60854,0.00
351,78732,0.00
352,60959,0.00
353,62156,0.00
354,60360,0.00
355,63067,0.00
356,61558,0.00
357,75941,20.00
358,67511,50.00
359,69916,50.00
360,56592,0.00
361,55107,0.00
362,58975,0.00
363,59236,0.00
364,69259,0.00
365,58466,0.00
366,60024,0.00
367,60594,0.00
368,61264,0.00
369,59235,0.00
370,58756,0.00
371,56666,0.00
372,62415,0.00
373,61398,0.00
374,62614,0.00
375,57047,0.00
376,62998,0.00
377,69570,0.00
378,64175,0.00
379,68242,0.00
380,63394,0.00
381,62469,0.00
382,61441,0.00
383,62130,0.00
384,57315,0.00
385,58425,0.00
386,68282,0.00
387,60385,0.00
388,62050,0.00
389,59006,0.00
390,55925,0.00
391,69405,0.00
392,59846,0.00
393,60282,0.00
394,73936,40.00
395,67690,50.00
396,58086,25.00
397,59368,0.00
398,62824,0.00
399,60998,0.00
400,66454,0.00
401,60008,0.00
402,71932,20.00
403,70773,50.00
404,57428,0.00
405,56773,0.00
406,58011,0.00
407,56749,0.00
408,58873,0.00
409,58400,0.00
410,56036,0.00
411,60401,0.00
412,56876,0.00
413,62558,0.00
414,60307,0.00
415,59016,0.00
416,58248,0.00
417,57809,0.00
418,59264,0.00
419,60906,0.00
420,69422,0.00
421,59276,0.00
422,60822,0.00
423,58737,0.00
424,63038,0.00
425,60569,0.00
426,64111,0.00
427,57014,0.00
428,58551,0.00
429,61695,0.00
430,60277,0.00
431,62329,0.00
432,59475,0.00
433,61940,0.00
434,70227,40.00
435,73599,50.00
436,57368,33.33
437,58386,0.00
438,60393,0.00
439,60666,0.00
440,59239,0.00
441,62776,0.00
442,69221,25.00
443,55770,50.00
444,58122,50.00
445,61606,0.00
446,66949,0.00
447,58854,0.00
448,63075,0.00
449,56685,0.00
450,60935,0.00
451,61738,0.00
452,71747,0.00
453,64055,0.00
454,59184,0.00
455,66536,0.00
456,62557,0.00
457,58124,0.00
458,64562,0.00
459,57782,0.00
460,62613,0.00
461,62379,0.00
462,58484,0.00
463,60509,0.00
464,58797,0.00
465,60904,0.00
466,58895,0.00
467,59001,0.00
468,58907,0.00
469,60645,0.00
470,58969,0.00
471,60748,0.00
472,62355,0.00
473,60840,0.00
474,59413,0.00
475,58408,0.00
476,67096,0.00
477,56549,0.00
478,64989,0.00
479,57329,0.00
480,60098,0.00
481,72200,25.00
482,61465,50.00
483,60233,50.00
484,57900,0.00
485,66553,0.00
486,58904,0.00
487,57024,0.00
488,61072,0.00
489,71758,0.00
490,66997,0.00
491,60217,0.00
492,76290,25.00
493,70209,50.00
494,64331,25.00
495,59684,0.00
496,69270,0.00
497,64500,0.00
498,60150,0.00
499,61079,0.00
500,59734,0.00
501,67133,0.00
502,61483,0.00
503,62683,0.00
504,60992,0.00
505,63062,0.00
506,65520,0.00
507,61430,0.00
508,62223,0.00
509,59030,0.00
510,59348,0.00
511,63660,0.00
512,59274,0.00
513,58499,0.00
514,61846,0.00
515,60437,0.00
516,58987,0.00
517,61882,0.00
518,58418,0.00
519,58314,0.00
520,57767,0.00
521,61788,0.00
522,60223,0.00
523,58174,0.00
524,58428,0.00
525,65712,0.00
526,68019,0.00
527,64630,0.00
528,61896,0.00
529,60643,0.00
530,76859,0.00
531,70474,50.00
532,69682,50.00
533,55513,25.00
534,60455,0.00
535,68256,0.00
536,71551,0.00
537,68615,25.00
538,72329,50.00
539,60909,0.00
540,57442,0.00
541,59086,0.00
542,59401,0.00
543,58190,0.00
544,62247,0.00
545,59644,0.00
546,57949,0.00
547,59235,0.00
548,59786,0.00
549,61910,0.00
550,58231,0.00
551,61603,0.00
552,60712,0.00
553,58811,0.00
554,56782,0.00
555,59393,0.00
556,56782,0.00
557,58086,0.00
558,55714,0.00
559,56164,0.00
560,61781,0.00
561,59061,0.00
562,55791,0.00
563,70404,0.00
564,59727,0.00
565,60060,0.00
566,59752,0.00
567,59496,0.00
568,66374,0.00
569,72549,25.00
570,71971,50.00
571,53884,50.00
572,57873,0.00
