sample,work_ns,cpu_utilization
1,58056,47.37
2,72436,52.38
3,66893,25.00
4,59890,31.58
5,60330,61.90
6,77756,25.00
7,60206,30.00
8,60624,52.63
9,59971,47.62
10,72856,40.00
11,60452,20.00
12,59878,60.00
13,73998,40.00
14,69137,15.79
15,71341,52.38
16,67749,52.63
17,72247,33.33
18,85586,25.00
19,61345,52.63
20,71558,50.00
21,73257,30.00
22,67333,25.00
23,59563,50.00
24,73950,55.00
25,68023,10.00
26,59688,55.00
27,61326,50.00
28,76527,30.00
29,57474,26.32
30,60532,55.00
31,70293,47.62
32,71566,15.79
33,62027,42.86
34,59739,52.63
35,75716,45.00
36,76775,20.00
37,63798,50.00
38,58555,55.00
39,73931,20.00
40,69370,35.00
41,56343,45.00
42,58492,65.00
43,71719,19.05
44,61455,40.00
45,60403,50.00
46,71960,47.37
47,70458,23.81
48,58277,40.00
49,56998,63.16
50,70647,19.05
51,61872,42.11
52,60170,50.00
53,70005,40.00
54,75377,31.58
55,60988,35.00
56,56308,60.00
57,68756,20.00
58,69053,35.00
59,59837,45.00
60,72439,57.89
61,72519,20.00
62,60511,45.00
63,72665,55.00
64,72673,20.00
65,69310,35.00
66,61626,45.00
67,58582,63.16
68,72169,19.05
69,59392,42.11
70,61293,52.38
71,71447,35.00
72,74329,20.00
73,58933,52.63
74,70545,57.14
75,68654,15.79
76,60060,45.00
77,60358,50.00
78,71415,42.86
79,74692,21.05
80,61513,42.86
81,57357,57.89
82,73651,28.57
83,62218,31.58
84,61298,55.00
85,76174,42.86
86,73990,15.79
87,61364,57.89
88,73939,47.62
89,75961,15.00
90,59247,45.00
91,59841,50.00
92,71828,50.00
93,71554,20.00
94,57934,52.63
95,75636,45.00
96,60986,15.00
97,60268,55.00
98,56832,45.00
99,72696,45.00
100,58459,15.79
101,60613,57.14
102,75838,42.11
103,75633,25.00
104,69869,35.00
105,59112,60.00
106,69971,40.00
107,61076,20.00
108,59169,60.00
109,72937,40.00
110,72508,25.00
111,69690,36.36
112,58458,63.16
113,75221,40.00
114,60055,20.00
115,63266,50.00
116,60497,50.00
117,71740,40.00
118,70651,20.00
119,67235,61.90
120,74005,40.00
121,58914,15.79
122,61762,50.00
123,59307,50.00
124,78375,47.62
125,58561,15.00
126,63517,57.89
127,73401,45.00
128,71208,19.05
129,59686,47.37
130,66963,55.00
131,74626,33.33
132,60229,26.32
133,60231,60.00
134,76027,38.10
135,76185,26.32
136,60095,35.00
137,63133,55.00
138,74875,47.62
139,71958,15.79
140,64083,50.00
141,61719,50.00
142,73741,35.00
143,73467,21.05
144,61732,55.00
145,69208,50.00
146,72320,15.00
147,61861,40.00
148,59142,52.63
149,70580,47.62
150,70927,28.57
151,59904,36.84
152,68418,60.00
153,73759,25.00
154,75402,30.00
155,59141,45.00
156,57970,60.00
157,69175,28.57
158,57872,31.58
159,61818,50.00
160,74316,50.00
161,72782,30.00
162,62707,30.00
163,62075,65.00
164,70619,20.00
165,59585,36.84
166,71435,50.00
167,72465,45.00
168,73253,33.33
169,59642,31.58
170,58932,57.89
171,65263,20.00
172,71987,35.00
173,62777,45.00
174,59756,57.89
175,75163,28.57
176,58520,31.58
177,57896,55.00
178,70673,35.00
179,72495,25.00
180,62488,40.00
181,57478,60.00
182,75291,31.58
183,61740,30.00
184,58603,60.00
185,74129,28.57
186,69785,26.32
187,56821,57.14
188,71749,50.00
189,59391,10.53
190,71258,60.00
191,73127,42.86
192,72858,25.00
193,71298,35.00
194,61217,60.00
195,72707,40.00
196,59634,15.79
197,58523,57.89
198,71255,47.62
199,72528,20.00
200,63062,45.00
201,57252,60.00
202,73309,20.00
203,62112,36.84
204,61091,50.00
205,70482,45.00
206,70116,30.00
207,70527,33.33
208,65231,60.00
209,71381,30.00
210,61069,30.00
211,58304,52.63
212,71116,45.00
213,72528,35.00
214,66147,30.00
215,69438,60.00
216,69875,28.57
217,74726,30.00
218,60318,36.84
219,60172,60.00
220,73426,35.00
221,59923,30.00
222,60526,60.00
223,77251,25.00
224,69415,30.00
225,62969,42.11
226,60442,60.00
227,70410,25.00
228,59827,35.00
229,69862,52.63
230,73306,42.86
231,74358,25.00
232,61151,42.11
233,71053,61.90
234,70032,10.53
235,78332,45.00
236,59979,50.00
237,73567,42.86
238,70420,30.00
239,61023,40.00
240,71367,60.00
241,70742,15.00
242,63125,40.00
243,58742,55.00
244,73309,45.00
245,72190,20.00
246,61915,50.00
247,72189,55.00
248,72115,19.05
249,60104,36.84
250,61671,50.00
251,74215,52.63
252,68671,19.05
253,65014,50.00
254,71161,55.00
255,71403,23.81
256,59088,36.84
257,61737,55.00
258,71294,38.10
259,63759,26.32
260,59673,60.00
261,75165,28.57
262,74587,31.58
263,58521,40.00
264,72285,57.14
265,74053,31.58
266,74468,30.00
267,58208,60.00
268,74228,28.57
269,70638,31.58
270,63527,40.00
271,61095,60.00
272,73413,25.00
273,68436,36.84
274,58547,50.00
275,73151,40.00
276,70052,35.00
277,60571,31.58
278,56053,61.90
279,68962,15.00
280,61142,45.00
281,58129,52.63
282,75772,38.10
283,75612,26.32
284,61345,45.00
285,71729,57.14
286,70063,15.00
287,70729,40.00
