sample,work_ns,cpu_utilization
1,70272,40.00
2,55548,100.00
3,66948,100.00
4,55287,20.00
5,68036,0.00
6,57221,0.00
7,59794,0.00
8,57029,0.00
9,69159,40.00
10,37679,100.00
11,65398,100.00
12,57626,100.00
13,65512,0.00
14,60849,0.00
15,62258,0.00
16,58278,0.00
17,72662,0.00
18,56520,0.00
19,58323,0.00
20,72734,50.00
21,39945,100.00
22,64515,100.00
23,62904,100.00
24,59068,0.00
25,61498,0.00
26,55973,0.00
27,59176,0.00
28,70508,0.00
29,69496,0.00
30,57184,0.00
31,73427,0.00
32,71945,83.33
33,36545,100.00
34,67476,100.00
35,63904,66.67
36,61298,0.00
37,62472,0.00
38,59693,0.00
39,56320,0.00
40,67397,0.00
41,57881,0.00
42,59525,0.00
43,57375,0.00
44,68283,100.00
45,63703,100.00
46,57085,25.00
47,58010,0.00
48,63911,0.00
49,55836,0.00
50,62144,0.00
51,73541,60.00
52,70034,100.00
53,54780,100.00
54,56959,100.00
55,58169,0.00
56,67090,0.00
57,62027,0.00
58,61449,0.00
59,65331,0.00
60,56640,0.00
61,59088,0.00
62,57151,0.00
63,67606,66.67
64,55990,100.00
65,62501,100.00
66,62168,66.67
67,61984,0.00
68,57012,0.00
69,72109,0.00
70,60622,0.00
71,60257,0.00
72,56634,0.00
73,59444,0.00
74,71500,60.00
75,56623,100.00
76,49406,100.00
77,67969,100.00
78,58757,0.00
79,59143,0.00
80,58278,0.00
81,57223,0.00
82,72443,0.00
83,58351,0.00
84,56139,0.00
85,72902,0.00
86,73872,100.00
87,67086,100.00
88,44286,100.00
89,58057,25.00
90,58347,0.00
91,62307,0.00
92,59124,0.00
93,60393,0.00
94,71312,0.00
95,60650,0.00
96,57530,0.00
97,69589,100.00
98,67384,100.00
99,58445,50.00
100,60405,0.00
101,59217,0.00
102,61719,0.00
103,59166,0.00
104,86150,20.00
105,46780,100.00
106,63041,100.00
107,62688,100.00
108,57180,25.00
109,61528,0.00
110,68246,0.00
111,55709,0.00
112,58515,0.00
113,58340,0.00
114,59389,0.00
115,83417,0.00
116,67191,100.00
117,35656,100.00
118,63485,100.00
119,69882,25.00
120,60438,0.00
121,63427,0.00
122,61790,0.00
123,59218,0.00
124,72294,0.00
125,67944,0.00
126,68046,0.00
127,71497,100.00
128,38355,100.00
129,66978,100.00
130,54755,50.00
131,60804,0.00
132,59931,0.00
133,57945,0.00
134,63792,0.00
135,58402,0.00
136,72171,0.00
137,64722,0.00
138,71746,40.00
139,68426,100.00
140,63393,100.00
141,56081,50.00
142,56993,0.00
143,68370,0.00
144,59353,0.00
145,59821,0.00
146,62655,0.00
147,75474,40.00
148,66583,100.00
149,51036,100.00
150,58074,66.67
151,58986,0.00
152,66201,0.00
153,62641,0.00
154,55073,0.00
155,55820,0.00
156,58840,0.00
157,67110,40.00
158,53779,100.00
159,67012,100.00
160,54284,66.67
161,59283,0.00
162,74790,0.00
163,57259,0.00
164,59657,0.00
165,55856,0.00
166,62134,0.00
167,67514,16.67
168,68208,100.00
169,39141,100.00
170,67807,100.00
171,68541,33.33
172,57635,0.00
173,58719,0.00
174,58122,0.00
175,56329,0.00
176,71309,0.00
177,61511,0.00
178,73633,20.00
179,67583,100.00
180,40694,100.00
181,64298,100.00
182,56409,0.00
