sample,work_ns,cpu_utilization
1,69572,0.00
2,65286,100.00
3,41263,0.00
4,52586,100.00
5,54581,100.00
6,47607,100.00
7,66150,100.00
8,58592,100.00
9,75221,100.00
10,56767,100.00
11,59340,100.00
12,53282,100.00
13,66073,100.00
14,41164,100.00
15,68011,100.00
16,68427,66.67
17,58733,100.00
18,38619,100.00
19,61552,100.00
20,57581,100.00
21,63598,100.00
22,42745,100.00
23,70896,66.67
24,54126,100.00
25,61951,100.00
26,47733,100.00
27,65815,100.00
28,45871,100.00
29,64756,100.00
30,49940,100.00
31,59132,100.00
32,52604,100.00
33,61068,100.00
34,56126,66.67
35,52390,100.00
36,39252,100.00
37,62264,100.00
38,37533,100.00
39,60499,100.00
40,51816,100.00
41,66076,100.00
42,44321,100.00
43,54893,100.00
44,53054,100.00
45,60064,100.00
46,38126,100.00
47,61314,50.00
48,67002,100.00
49,47092,100.00
50,43814,100.00
51,59633,100.00
52,48640,100.00
53,67283,100.00
54,53174,100.00
55,57502,100.00
56,59067,100.00
57,62103,100.00
58,52450,100.00
59,70071,50.00
60,68124,100.00
61,61712,100.00
62,52769,100.00
63,50670,100.00
64,58739,100.00
65,65486,100.00
66,65518,50.00
67,50396,100.00
68,56829,100.00
69,52300,100.00
70,54557,100.00
71,46238,100.00
72,70158,100.00
73,61576,100.00
74,62705,100.00
75,37249,100.00
76,65341,100.00
77,48587,100.00
78,66062,100.00
79,30093,100.00
80,68759,66.67
81,61222,100.00
82,57666,100.00
83,46885,100.00
84,60858,100.00
85,54736,100.00
86,63053,100.00
87,33990,100.00
88,61676,100.00
89,52020,100.00
90,56160,100.00
91,54698,50.00
92,55831,100.00
93,37730,100.00
94,56853,100.00
95,40255,100.00
96,62234,100.00
97,54381,100.00
98,64857,100.00
99,38760,100.00
100,55658,100.00
101,39101,100.00
102,63494,100.00
103,40592,100.00
104,65067,50.00
105,61983,100.00
106,64344,100.00
107,28755,100.00
108,61643,100.00
109,52996,100.00
110,63424,100.00
111,53368,50.00
112,65601,100.00
113,52185,100.00
114,61019,100.00
115,34464,100.00
116,64584,100.00
117,47824,100.00
118,59380,100.00
119,39112,100.00
120,60619,100.00
121,54153,100.00
122,65894,100.00
123,73000,50.00
124,67976,100.00
125,38001,0.00
126,64389,100.00
127,39904,100.00
128,64306,100.00
129,51348,100.00
130,71436,100.00
131,58079,100.00
132,56751,100.00
133,49483,100.00
134,62165,100.00
135,50511,100.00
136,62852,75.00
137,48676,100.00
138,62926,100.00
139,52072,100.00
140,54667,100.00
141,54749,100.00
142,64631,100.00
143,44263,50.00
144,61735,100.00
145,51603,0.00
146,55443,100.00
147,62419,100.00
148,50593,100.00
149,63672,100.00
150,44635,100.00
151,58876,100.00
152,38390,100.00
153,64645,100.00
154,62157,100.00
155,67511,50.00
156,51999,100.00
157,61459,100.00
158,42755,100.00
159,58037,100.00
160,49178,100.00
161,69853,100.00
162,62266,100.00
163,43375,100.00
164,44598,100.00
165,55439,100.00
166,60567,75.00
167,59518,100.00
168,54684,100.00
169,64315,100.00
170,55257,100.00
171,56659,100.00
172,45687,100.00
173,66269,100.00
174,51175,100.00
175,61893,100.00
176,37242,100.00
177,66714,100.00
178,59841,100.00
179,62921,66.67
180,65837,100.00
181,40903,100.00
182,36361,100.00
183,57236,100.00
184,44404,100.00
185,67235,100.00
186,64028,66.67
187,61291,100.00
188,42230,100.00
189,59030,100.00
190,38780,100.00
191,60646,100.00
192,51912,100.00
193,64910,100.00
194,54995,100.00
195,58178,100.00
196,38078,100.00
197,57446,100.00
198,54879,100.00
199,61139,100.00
200,45815,66.67
201,62484,100.00
202,51451,100.00
203,56563,100.00
204,54599,100.00
205,61481,100.00
206,58141,100.00
207,51618,100.00
208,38964,100.00
209,60574,100.00
210,51920,100.00
211,59979,0.00
212,40411,100.00
213,58098,100.00
214,43881,100.00
215,59056,100.00
216,39568,100.00
217,68232,100.00
218,76687,66.67
219,68520,100.00
220,43049,100.00
221,59620,100.00
222,43048,100.00
223,66180,100.00
224,47634,100.00
225,64232,100.00
226,58309,100.00
227,58479,100.00
228,37876,100.00
229,66030,100.00
230,60396,100.00
231,41797,50.00
232,46627,100.00
233,50264,100.00
234,56846,100.00
235,59865,100.00
236,52648,100.00
237,56238,100.00
238,57582,100.00
239,54355,0.00
240,43007,100.00
241,51962,100.00
242,52348,100.00
243,66253,50.00
244,39298,100.00
245,54964,100.00
246,54810,100.00
247,56162,100.00
248,36370,100.00
249,60156,100.00
250,60496,100.00
251,67277,100.00
252,41207,100.00
253,58458,100.00
254,56926,66.67
255,66874,100.00
256,51148,100.00
257,42995,0.00
258,61738,100.00
259,59595,100.00
260,54015,100.00
261,59510,100.00
262,56209,100.00
263,59840,100.00
264,51758,100.00
265,43854,100.00
266,65098,100.00
267,53917,50.00
268,47576,100.00
269,56378,100.00
270,53298,100.00
271,58669,100.00
272,46388,100.00
273,47926,100.00
274,50955,100.00
275,64672,50.00
276,52837,100.00
277,45521,100.00
278,58520,100.00
279,61866,100.00
280,52362,100.00
281,51792,100.00
282,65536,100.00
283,62865,100.00
284,54906,100.00
285,52109,100.00
286,66839,100.00
287,56262,100.00
288,60751,66.67
289,37469,100.00
290,64517,100.00
291,61886,100.00
292,55871,100.00
293,51925,100.00
294,59792,100.00
295,40691,100.00
296,59310,100.00
297,33832,100.00
298,63281,100.00
299,54512,50.00
300,66369,100.00
301,36844,100.00
302,59442,100.00
303,44593,100.00
304,64417,100.00
305,32563,100.00
306,69376,100.00
307,60502,50.00
308,59702,100.00
309,28630,100.00
310,63615,100.00
311,57892,100.00
312,60775,100.00
313,44689,100.00
314,64932,100.00
315,48878,100.00
316,59222,100.00
317,36030,100.00
318,66454,66.67
319,29873,100.00
320,62191,100.00
321,39827,100.00
322,64164,100.00
323,58005,100.00
324,50739,100.00
325,71532,100.00
326,64211,100.00
327,36620,100.00
328,63918,100.00
329,36477,100.00
330,60812,100.00
331,56799,50.00
332,62921,100.00
333,33809,100.00
334,54534,100.00
335,51098,100.00
336,66034,100.00
337,37745,100.00
338,60319,100.00
339,55013,100.00
340,61745,100.00
341,40359,100.00
342,59521,100.00
343,44053,66.67
344,51183,100.00
345,38040,100.00
346,59200,100.00
347,57350,100.00
348,61402,100.00
349,49067,100.00
350,62605,100.00
351,55508,100.00
352,62164,100.00
353,36924,100.00
354,55898,100.00
355,57436,100.00
356,65379,66.67
357,47804,100.00
358,58854,100.00
359,56599,100.00
360,61535,100.00
361,41649,100.00
362,43184,100.00
363,61329,50.00
364,63974,100.00
365,40170,100.00
366,58742,100.00
367,52401,100.00
368,63423,100.00
369,29400,100.00
370,52638,100.00
371,60306,100.00
372,63737,100.00
373,33367,100.00
374,51917,66.67
375,56815,100.00
376,54610,100.00
377,53409,100.00
378,44136,100.00
379,64913,100.00
380,61298,100.00
381,55614,100.00
382,59291,100.00
383,35854,100.00
384,55677,100.00
385,50533,100.00
386,40289,100.00
387,62098,100.00
388,61093,66.67
389,50045,100.00
390,44740,100.00
391,50551,100.00
392,48055,100.00
393,48147,100.00
394,40985,100.00
395,56641,50.00
396,54946,100.00
397,52912,100.00
398,52650,100.00
399,53809,100.00
400,65767,100.00
401,53813,100.00
402,39392,100.00
403,65750,100.00
404,61278,100.00
405,52465,100.00
406,54602,66.67
407,60171,100.00
408,42854,100.00
409,59188,100.00
410,44492,100.00
411,63930,100.00
412,61458,100.00
413,62686,100.00
414,39834,100.00
415,58263,100.00
416,39156,100.00
417,59681,100.00
418,41286,100.00
419,65830,50.00
420,65022,100.00
421,30227,100.00
422,27925,100.00
423,57623,100.00
424,62108,100.00
425,56303,100.00
426,44428,100.00
427,66530,100.00
428,57012,100.00
429,58018,100.00
430,45846,100.00
431,61736,50.00
432,40087,100.00
433,58298,100.00
434,40665,100.00
435,65393,100.00
436,56360,100.00
437,46523,100.00
438,61003,66.67
439,40844,100.00
440,38845,100.00
441,53269,100.00
442,56681,100.00
443,62308,100.00
444,62770,100.00
445,60282,100.00
446,53025,100.00
447,59945,100.00
448,42666,100.00
449,56253,100.00
450,46836,100.00
451,67282,50.00
452,51821,100.00
453,55286,100.00
454,38966,100.00
455,57084,100.00
456,49818,100.00
457,54723,100.00
458,58123,100.00
459,60645,100.00
460,54039,100.00
461,55661,100.00
462,49393,100.00
463,58215,66.67
464,52895,100.00
465,48064,100.00
466,34813,100.00
467,52438,100.00
468,53143,100.00
469,57788,100.00
470,46281,100.00
471,50361,100.00
472,41910,100.00
473,61625,100.00
474,35746,100.00
475,60809,100.00
476,65467,66.67
477,65731,100.00
478,42592,100.00
479,60922,100.00
480,56142,100.00
481,65259,100.00
482,49471,100.00
483,60006,50.00
484,58950,100.00
485,59697,100.00
486,45452,100.00
487,61794,100.00
488,55615,100.00
489,52891,100.00
490,48027,100.00
491,56287,100.00
492,61833,100.00
493,62175,100.00
494,54156,100.00
495,58640,50.00
496,57090,100.00
497,59779,100.00
498,43831,100.00
499,46428,100.00
500,62382,100.00
501,66221,100.00
502,41869,100.00
503,53716,100.00
504,60957,100.00
505,57088,100.00
506,40655,100.00
507,45077,100.00
508,64636,66.67
509,63966,100.00
510,48815,100.00
511,57526,100.00
512,56592,100.00
513,65017,100.00
514,49592,100.00
515,44506,100.00
516,62765,100.00
517,59566,100.00
518,44108,100.00
519,54520,50.00
520,58203,100.00
521,57770,100.00
522,50924,100.00
523,42846,100.00
524,67333,100.00
525,54930,100.00
526,45768,66.67
527,47990,100.00
528,58426,100.00
529,58834,100.00
530,52906,100.00
531,49552,100.00
532,49393,100.00
533,62008,100.00
534,53783,100.00
535,49731,100.00
536,64399,100.00
537,58602,0.00
538,53634,100.00
539,46027,50.00
540,68019,100.00
541,61758,100.00
542,56572,100.00
543,52172,100.00
544,64942,100.00
545,58156,100.00
546,58047,100.00
