sample,work_ns,cpu_utilization
1,60157,0.00
2,70040,66.67
3,32383,0.00
4,59101,100.00
5,58988,100.00
6,25457,100.00
7,24072,100.00
8,21588,100.00
9,24612,100.00
10,39137,100.00
11,61030,100.00
12,54259,0.00
13,61898,0.00
14,66978,0.00
15,59342,0.00
16,57076,0.00
17,55568,0.00
18,59595,0.00
19,69362,0.00
20,64391,100.00
21,38738,0.00
22,25554,100.00
23,28017,100.00
24,62137,100.00
25,61549,100.00
26,30034,100.00
27,59821,0.00
28,55788,0.00
29,69352,0.00
30,57799,0.00
31,57858,0.00
32,73101,50.00
33,30687,100.00
34,22068,100.00
35,31762,100.00
36,58780,0.00
37,53693,100.00
38,38472,100.00
39,24962,100.00
40,25063,100.00
41,47925,100.00
42,76211,100.00
43,55297,100.00
44,71265,0.00
45,62048,0.00
46,65355,0.00
47,60623,0.00
48,49994,0.00
49,49721,0.00
50,51150,0.00
51,58644,0.00
52,61171,0.00
53,35549,100.00
54,37158,0.00
55,19773,100.00
56,26998,100.00
57,57287,100.00
58,58752,100.00
59,39188,100.00
60,43324,100.00
61,29812,100.00
62,58375,0.00
63,58612,0.00
64,56497,0.00
65,59532,0.00
66,57803,0.00
67,55516,0.00
68,55263,0.00
69,67262,0.00
70,47098,100.00
71,59786,100.00
72,35053,0.00
73,21595,100.00
74,23819,100.00
75,22093,0.00
76,24596,100.00
77,38095,100.00
78,62458,0.00
79,45156,100.00
80,49882,50.00
81,48486,0.00
82,52452,0.00
83,51872,0.00
84,57853,0.00
85,59410,0.00
86,55849,0.00
87,55033,0.00
88,52182,0.00
89,70307,100.00
90,32292,0.00
91,29251,100.00
92,52551,100.00
93,59311,100.00
94,25559,100.00
95,21541,100.00
96,21035,100.00
97,32876,100.00
98,56437,0.00
99,60483,0.00
100,68256,0.00
101,54992,0.00
102,59671,0.00
103,55689,0.00
104,56442,0.00
105,64003,100.00
106,60150,100.00
107,54275,100.00
108,26108,0.00
109,22348,100.00
110,26570,100.00
111,43271,100.00
112,55373,100.00
113,61445,100.00
114,56832,0.00
115,63123,0.00
116,58118,0.00
117,56978,0.00
118,54889,0.00
119,54775,0.00
120,51739,0.00
121,61526,50.00
122,28281,100.00
123,20666,0.00
124,25586,100.00
125,55108,100.00
126,57620,100.00
127,37069,100.00
128,26410,100.00
129,32643,100.00
130,31616,100.00
131,49789,0.00
132,60601,0.00
133,57110,0.00
134,56812,0.00
135,58773,0.00
136,56346,0.00
137,62427,0.00
138,58950,0.00
139,69789,50.00
140,67939,100.00
141,23651,0.00
142,24433,100.00
143,21207,100.00
144,23205,100.00
145,25078,100.00
146,66060,100.00
147,61341,100.00
148,38514,100.00
149,23791,100.00
150,51184,0.00
151,51131,0.00
152,50461,0.00
153,53621,0.00
154,55584,0.00
155,60535,0.00
156,54922,0.00
157,55695,0.00
158,68347,50.00
159,27315,0.00
160,53146,100.00
161,56238,100.00
162,27835,0.00
163,22280,100.00
164,20095,100.00
165,23274,0.00
166,40112,100.00
167,57100,100.00
168,52503,0.00
169,59468,50.00
170,62702,0.00
171,65338,0.00
172,59472,0.00
173,58170,0.00
174,76791,0.00
175,63379,0.00
176,63330,0.00
177,70776,0.00
178,33832,100.00
179,32747,100.00
