sample,work_ns,cpu_utilization
1,36566,0.00
2,33588,100.00
3,45053,0.00
4,55470,0.00
5,57271,0.00
6,55901,0.00
7,55323,0.00
8,53565,0.00
9,56354,0.00
10,55298,0.00
11,64614,0.00
12,57681,0.00
13,54237,0.00
14,51040,0.00
15,58654,0.00
16,53450,0.00
17,52155,0.00
18,57176,0.00
19,56523,0.00
20,65158,0.00
21,52324,0.00
22,56657,0.00
23,57920,0.00
24,55878,0.00
25,51988,0.00
26,53686,0.00
27,61697,0.00
28,43658,0.00
29,37900,0.00
30,29010,100.00
31,25603,0.00
32,25610,100.00
33,28134,0.00
34,45761,50.00
35,40805,100.00
36,31047,0.00
37,27573,100.00
38,27536,100.00
39,30835,100.00
40,29151,100.00
41,40524,0.00
42,33190,0.00
43,26791,50.00
44,27468,0.00
45,22071,100.00
46,25291,0.00
47,34512,0.00
48,42501,0.00
49,44397,0.00
50,61383,0.00
51,66982,0.00
52,62083,0.00
53,53597,0.00
54,50641,0.00
55,51094,0.00
56,75957,0.00
57,47383,0.00
58,55583,0.00
59,46417,0.00
60,45432,0.00
61,44785,0.00
62,44910,0.00
63,42754,0.00
64,49266,0.00
65,42550,0.00
66,43756,0.00
67,45649,0.00
68,42514,0.00
69,44717,0.00
70,51052,0.00
71,49706,0.00
72,58128,0.00
73,51303,0.00
74,44304,100.00
75,44407,0.00
76,38246,50.00
77,37341,100.00
78,37334,100.00
79,31279,0.00
80,25433,100.00
81,22980,100.00
82,25074,100.00
83,27451,100.00
84,41862,0.00
85,38900,100.00
86,34312,100.00
87,44815,100.00
88,46156,0.00
89,24451,100.00
90,50346,0.00
91,40889,0.00
92,49196,0.00
93,52719,0.00
94,57840,0.00
95,52427,0.00
96,54339,0.00
97,54054,0.00
98,57217,0.00
99,52805,0.00
100,57289,0.00
101,52823,0.00
102,49658,0.00
103,56290,0.00
104,61581,0.00
105,57652,0.00
106,59633,0.00
107,67768,0.00
108,67517,0.00
109,68486,0.00
110,59626,0.00
111,58920,0.00
112,67541,0.00
113,59410,0.00
114,53357,0.00
115,70552,0.00
116,54594,0.00
117,76178,0.00
118,52731,0.00
119,56999,0.00
120,49652,0.00
121,67767,0.00
122,42442,0.00
123,39471,100.00
124,28675,100.00
125,24859,0.00
126,24926,100.00
127,39497,100.00
128,46374,100.00
129,46737,100.00
130,41141,0.00
131,43335,100.00
132,23028,100.00
133,22654,100.00
134,24097,100.00
135,23585,0.00
136,31491,100.00
137,37521,50.00
138,41112,0.00
139,46057,0.00
140,47216,0.00
141,50214,0.00
142,44143,0.00
143,49594,0.00
144,55194,0.00
145,61526,0.00
146,57354,0.00
147,56973,0.00
148,58114,0.00
149,60797,0.00
150,62558,0.00
151,62191,0.00
152,62154,0.00
