sample,work_ns,cpu_utilization
1,59249,0.00
2,57058,0.00
3,67953,0.00
4,68220,25.00
5,71397,100.00
6,58485,25.00
7,62384,0.00
8,56804,0.00
9,59992,0.00
10,75299,12.50
11,70455,100.00
12,55398,44.44
13,58932,0.00
14,58573,0.00
15,58104,0.00
16,70571,14.29
17,72411,87.50
18,60881,37.50
19,61685,0.00
20,61821,0.00
21,57763,0.00
22,66456,50.00
23,58866,25.00
24,63944,0.00
25,68796,22.22
26,70278,100.00
27,63889,25.00
28,62410,0.00
29,59484,0.00
30,59224,0.00
31,70331,42.86
32,69130,88.89
33,55436,12.50
34,58009,0.00
35,56973,0.00
36,59068,0.00
37,66871,50.00
38,70904,85.71
39,63261,22.22
40,59003,0.00
41,60556,0.00
42,61705,0.00
43,74662,42.86
44,67803,25.00
45,83124,11.11
46,69918,62.50
47,68357,75.00
48,56832,0.00
49,62329,0.00
50,60524,0.00
51,56124,0.00
52,69203,77.78
53,56327,62.50
54,59852,0.00
55,58429,0.00
56,59328,0.00
57,62698,0.00
58,69827,87.50
59,67071,66.67
60,57026,0.00
61,59343,0.00
62,64725,0.00
63,63323,0.00
64,72864,37.50
65,67763,100.00
66,61615,11.11
67,62016,0.00
68,60032,0.00
69,60648,0.00
70,75058,57.14
71,72720,50.00
72,55023,0.00
73,61051,0.00
74,71586,28.57
75,72869,100.00
76,60616,33.33
77,65404,0.00
78,62142,0.00
79,59410,0.00
80,63154,0.00
81,72994,85.71
82,67928,77.78
83,59017,0.00
84,56902,0.00
85,56291,0.00
86,57109,0.00
87,70009,25.00
88,74275,100.00
89,59885,50.00
90,59780,0.00
91,60398,0.00
92,59738,0.00
93,63263,0.00
94,75097,25.00
95,68175,100.00
96,59435,12.50
97,60299,0.00
98,60372,0.00
99,60173,0.00
100,73084,87.50
101,56674,62.50
102,60689,0.00
103,61350,0.00
104,63242,0.00
105,58397,0.00
106,71497,100.00
107,58974,66.67
108,59374,0.00
109,66940,0.00
110,58882,0.00
111,57128,0.00
112,72605,62.50
113,55403,100.00
114,58025,0.00
115,63821,0.00
116,59768,0.00
117,56742,0.00
118,71659,12.50
119,72017,100.00
120,56921,50.00
121,61501,0.00
122,58403,0.00
123,61758,0.00
124,61369,0.00
125,72032,71.43
126,57326,44.44
127,62414,0.00
128,61412,0.00
129,68082,12.50
130,70543,100.00
131,57959,57.14
132,58252,0.00
133,68095,0.00
134,58171,0.00
135,60048,0.00
136,71232,25.00
137,69562,100.00
138,74706,37.50
139,60184,0.00
140,59099,0.00
141,60747,0.00
142,72859,0.00
143,68701,100.00
144,57965,71.43
145,57061,0.00
146,61301,0.00
147,66318,0.00
148,62446,0.00
149,73265,12.50
150,65145,100.00
151,53943,33.33
152,59861,0.00
153,59827,0.00
154,61324,0.00
155,70273,28.57
156,71259,100.00
157,58154,22.22
158,62435,0.00
159,62018,0.00
160,61358,0.00
161,70161,57.14
162,74131,100.00
163,56696,0.00
164,58675,0.00
165,60189,0.00
166,58646,0.00
167,58381,0.00
168,70010,77.78
169,56366,100.00
170,59414,0.00
171,59751,0.00
172,57030,0.00
173,59263,0.00
174,64848,0.00
175,69921,75.00
