sample,work_ns,cpu_utilization
1,68366,100.00
2,57644,50.00
3,67395,87.50
4,68901,62.50
5,67828,85.71
6,65363,77.78
7,56798,62.50
8,67429,87.50
9,55977,66.67
10,68058,87.50
11,56506,57.14
12,71287,75.00
13,67372,87.50
14,54388,62.50
15,69081,87.50
16,60599,71.43
17,73412,77.78
18,70803,62.50
19,72692,87.50
20,67685,71.43
21,57252,66.67
22,70927,87.50
23,59784,75.00
24,73504,75.00
25,56612,75.00
26,70081,75.00
27,70167,75.00
28,59363,75.00
29,69092,75.00
30,55446,87.50
31,71807,62.50
32,58489,87.50
33,73334,62.50
34,56677,87.50
35,67036,62.50
36,65850,75.00
37,53348,75.00
38,71340,75.00
39,54975,85.71
40,76454,66.67
41,56859,87.50
42,71962,62.50
43,57348,87.50
44,55048,62.50
45,66085,75.00
46,59714,87.50
47,67499,66.67
48,60635,87.50
49,73707,57.14
50,61456,88.89
51,71202,57.14
52,57829,87.50
53,71819,62.50
54,67743,75.00
55,56021,100.00
56,75613,50.00
57,56580,87.50
58,67422,62.50
59,54734,87.50
60,70291,62.50
61,68705,87.50
62,69953,75.00
63,66937,62.50
64,73215,100.00
65,65649,50.00
66,67683,100.00
67,76094,50.00
68,60913,88.89
69,71233,62.50
70,70835,71.43
71,71270,100.00
72,71571,50.00
73,71565,100.00
74,73500,50.00
75,67521,100.00
76,68162,50.00
77,56222,87.50
78,68504,62.50
79,64532,85.71
80,67380,77.78
81,70311,71.43
82,68745,77.78
83,70280,71.43
84,67650,87.50
85,70332,62.50
86,67048,75.00
87,74450,75.00
88,67528,75.00
89,74887,75.00
90,58822,75.00
91,71260,75.00
92,71689,75.00
93,68622,87.50
94,71311,62.50
95,59979,75.00
96,69664,75.00
97,63730,87.50
98,73020,62.50
99,57173,87.50
100,71685,62.50
101,56749,85.71
102,56209,66.67
103,70178,75.00
104,54575,87.50
105,69709,62.50
106,52354,100.00
107,68503,55.56
108,55898,87.50
109,63134,62.50
110,54203,85.71
111,69125,66.67
112,68845,71.43
113,54043,100.00
114,72562,50.00
115,56436,100.00
116,69906,50.00
117,57713,100.00
118,70332,44.44
119,66257,75.00
120,67614,100.00
121,66074,50.00
122,70874,100.00
123,66993,50.00
124,65658,100.00
125,67159,50.00
126,52030,87.50
127,68380,62.50
128,67349,75.00
129,69989,100.00
130,69395,55.56
131,71175,100.00
132,68775,50.00
133,67446,100.00
134,67390,50.00
135,56215,85.71
136,65370,77.78
137,64676,71.43
138,70816,87.50
139,69074,55.56
140,66422,100.00
141,74255,50.00
142,70709,100.00
143,65581,50.00
144,65700,85.71
145,69129,88.89
146,65820,50.00
147,70417,100.00
148,56455,55.56
149,68581,100.00
150,55331,50.00
151,66563,100.00
152,68590,57.14
153,65658,75.00
154,67912,77.78
155,60797,75.00
156,68005,75.00
157,54805,71.43
158,68009,87.50
159,54364,62.50
160,70305,75.00
161,68827,85.71
162,58852,77.78
163,71371,62.50
164,53845,87.50
165,72943,62.50
166,67778,75.00
167,69076,85.71
168,69560,66.67
169,57285,75.00
170,67454,75.00
171,52042,87.50
172,73638,62.50
173,58136,87.50
174,70817,62.50
175,57906,87.50
176,70020,75.00
177,68819,62.50
178,55718,100.00
179,73698,50.00
180,57334,100.00
181,71897,50.00
182,55952,100.00
183,69379,50.00
184,54296,88.89
185,70231,62.50
186,77467,71.43
187,70939,100.00
188,73278,50.00
189,66318,100.00
190,70722,50.00
191,69498,100.00
192,71602,55.56
193,66216,75.00
194,68279,100.00
195,70251,55.56
196,70089,87.50
197,72113,57.14
198,69003,85.71
199,56623,100.00
200,73156,37.50
201,73034,100.00
202,70189,50.00
203,61296,87.50
204,68189,75.00
205,57353,75.00
206,70567,75.00
207,60979,100.00
208,76926,55.56
209,73500,100.00
210,69408,37.50
211,70488,100.00
212,73648,62.50
213,71644,100.00
214,70069,50.00
215,72324,100.00
216,72615,44.44
217,70093,100.00
218,69477,42.86
219,67588,100.00
220,55704,62.50
221,68475,85.71
222,74717,62.50
223,71263,100.00
224,65129,50.00
225,69900,87.50
226,62169,75.00
227,72345,75.00
228,72165,100.00
229,72024,37.50
230,66440,100.00
231,74814,55.56
232,69256,100.00
233,70217,50.00
234,70233,100.00
235,75123,50.00
236,69302,100.00
237,60723,50.00
238,65342,88.89
239,63188,87.50
240,72408,55.56
241,72785,57.14
242,73323,100.00
243,58803,71.43
244,71949,77.78
245,70719,100.00
