sample,work_ns,cpu_utilization
1,67679,100.00
2,68617,100.00
3,70654,88.89
4,67563,87.50
5,72197,87.50
6,67127,100.00
7,66442,88.89
8,72537,85.71
9,68082,88.89
10,69587,85.71
11,80077,88.89
12,67057,100.00
13,65607,87.50
14,72235,87.50
15,65549,87.50
16,68671,87.50
17,68116,100.00
18,70272,87.50
19,72266,87.50
20,75799,100.00
21,70042,75.00
22,64837,100.00
23,72625,88.89
24,67690,87.50
25,67046,100.00
26,70129,87.50
27,62531,87.50
28,71708,88.89
29,67308,87.50
30,72824,100.00
31,66943,87.50
32,68959,87.50
33,67749,87.50
34,71084,100.00
35,61468,87.50
36,71765,87.50
37,71788,87.50
38,67583,100.00
39,64869,75.00
40,80109,100.00
41,70809,87.50
42,66149,88.89
43,69585,87.50
44,69540,100.00
45,66917,87.50
46,61755,87.50
47,69462,87.50
48,75081,88.89
49,64822,100.00
50,68758,85.71
51,68882,88.89
52,68858,87.50
53,68414,100.00
54,69834,88.89
55,71185,87.50
56,68999,87.50
57,70913,100.00
58,69798,77.78
59,68448,100.00
60,71527,87.50
61,71577,87.50
62,71834,87.50
63,68385,100.00
64,67260,87.50
65,68908,87.50
66,71617,87.50
67,67335,100.00
68,82498,85.71
69,66311,88.89
70,71706,87.50
71,81756,87.50
72,67580,100.00
73,67658,87.50
74,67031,87.50
75,74859,100.00
76,68602,77.78
77,66903,100.00
78,70940,87.50
79,70748,87.50
80,67722,100.00
81,66774,87.50
82,68675,87.50
83,65815,87.50
84,71671,87.50
85,68526,87.50
86,71711,100.00
87,71416,87.50
88,72049,100.00
89,69403,75.00
90,70287,88.89
91,69953,100.00
92,72571,87.50
93,67231,87.50
94,69773,88.89
95,67823,100.00
96,66086,88.89
97,68028,85.71
98,65072,100.00
99,69895,75.00
100,67014,100.00
101,69458,87.50
102,69327,87.50
103,68058,87.50
104,66991,100.00
105,67569,87.50
106,70261,88.89
107,68476,85.71
108,69887,87.50
109,66342,100.00
110,67337,87.50
111,71532,88.89
112,67407,87.50
113,65815,100.00
114,70598,87.50
115,70755,87.50
116,68031,88.89
117,69899,100.00
118,67198,77.78
119,66274,100.00
120,68492,87.50
121,75610,87.50
122,74627,87.50
123,66787,100.00
124,71911,87.50
125,66748,88.89
126,69426,87.50
127,79093,100.00
128,69234,87.50
129,68355,87.50
130,67149,100.00
131,71515,75.00
132,65147,100.00
133,70059,87.50
134,68327,87.50
135,70624,88.89
136,69272,87.50
137,65539,100.00
138,67736,88.89
139,67692,85.71
140,67056,88.89
141,66515,100.00
142,66215,87.50
143,70809,88.89
144,69530,87.50
145,64908,87.50
146,70730,100.00
147,66947,77.78
148,68403,100.00
149,67484,87.50
150,63701,87.50
151,65668,87.50
152,72180,100.00
153,63951,87.50
154,65936,100.00
155,71242,77.78
156,66563,100.00
157,69027,87.50
158,67727,87.50
159,70578,100.00
160,66714,87.50
161,63833,88.89
162,70016,88.89
163,67226,87.50
164,71281,100.00
165,70024,77.78
166,70835,100.00
167,68532,100.00
168,70066,75.00
169,66154,100.00
170,70633,87.50
171,67106,87.50
172,68435,87.50
173,71999,87.50
174,66162,100.00
175,69808,88.89
176,70817,87.50
177,70489,100.00
178,70229,77.78
179,71659,100.00
180,70041,87.50
181,69656,87.50
182,66717,87.50
183,68597,100.00
184,68786,87.50
185,69777,87.50
186,71863,87.50
187,52890,100.00
188,70885,87.50
189,69261,87.50
190,66193,87.50
191,70798,88.89
192,65797,100.00
193,83197,88.89
194,66121,87.50
195,68912,87.50
196,70205,100.00
197,68579,77.78
198,69360,100.00
199,69045,87.50
200,69785,87.50
201,66440,100.00
202,68556,88.89
203,69676,85.71
204,67841,88.89
205,66406,87.50
206,66509,100.00
207,64466,87.50
208,56326,87.50
209,66519,87.50
210,65847,87.50
211,57540,100.00
212,69257,87.50
213,68193,87.50
214,70166,100.00
215,69648,77.78
216,55015,100.00
217,72151,87.50
218,70052,87.50
219,66978,87.50
220,69047,100.00
221,72422,87.50
222,73161,88.89
223,68471,87.50
224,65386,85.71
225,67464,100.00
226,71426,88.89
227,55796,100.00
228,69238,75.00
229,70618,100.00
230,70395,87.50
231,71272,87.50
232,67699,87.50
233,72170,100.00
234,70504,80.00
235,65420,100.00
236,67616,87.50
237,65448,87.50
238,68514,100.00
239,65486,87.50
240,66177,87.50
241,69005,88.89
242,66055,100.00
243,66875,87.50
244,66954,87.50
245,55371,87.50
246,71760,87.50
247,71379,87.50
248,63993,100.00
249,70554,87.50
250,63659,87.50
251,69226,88.89
252,66348,100.00
253,66381,88.89
254,66229,87.50
255,69149,88.89
256,54825,87.50
257,68937,100.00
258,67830,88.89
259,68617,87.50
260,66430,87.50
261,69335,88.89
262,72184,100.00
263,69111,87.50
264,68456,88.89
265,67195,85.71
266,54633,100.00
267,68887,87.50
268,66330,87.50
269,61328,88.89
270,66982,100.00
271,67110,87.50
272,72192,88.89
273,70790,85.71
274,66325,100.00
275,71184,77.78
276,65472,100.00
277,69007,88.89
278,67915,85.71
279,66574,87.50
280,70659,100.00
281,68676,90.00
282,68273,87.50
283,67170,87.50
284,68679,88.89
285,69053,100.00
286,70066,85.71
287,70548,87.50
288,69570,88.89
289,67697,100.00
290,69986,87.50
291,70853,87.50
292,66232,87.50
293,70035,100.00
294,64603,77.78
295,54389,100.00
296,67102,87.50
297,64971,87.50
298,68215,88.89
299,68923,100.00
300,70088,87.50
301,69100,88.89
302,67695,85.71
303,68985,100.00
304,72803,87.50
305,79432,87.50
306,55473,87.50
307,70065,87.50
308,67219,100.00
309,84378,87.50
310,70122,87.50
311,66831,100.00
312,69360,77.78
313,68985,87.50
314,57285,100.00
315,67325,87.50
316,53290,87.50
317,72636,100.00
318,70704,87.50
319,68683,87.50
320,71581,88.89
321,70037,87.50
322,67686,100.00
323,67739,87.50
324,55627,87.50
325,68855,88.89
326,63826,87.50
