sample,work_ns,cpu_utilization
1,38483,0.00
2,51725,100.00
3,52320,0.00
4,59225,100.00
5,35010,100.00
6,37399,100.00
7,63081,100.00
8,61497,100.00
9,32529,100.00
10,34261,100.00
11,64975,100.00
12,56237,100.00
13,27915,100.00
14,33687,100.00
15,62222,100.00
16,41668,100.00
17,31462,100.00
18,57838,100.00
19,63485,100.00
20,53379,100.00
21,30273,100.00
22,39193,100.00
23,64179,100.00
24,38735,100.00
25,34155,100.00
26,62296,100.00
27,60656,100.00
28,38315,100.00
29,29727,100.00
30,59426,100.00
31,63054,100.00
32,32126,100.00
33,32526,100.00
34,63720,100.00
35,50412,100.00
36,35625,100.00
37,37370,100.00
38,61654,100.00
39,55975,100.00
40,31704,100.00
41,32006,100.00
42,71512,100.00
43,48910,100.00
44,32109,100.00
45,34828,100.00
46,63922,100.00
47,34166,100.00
48,29373,100.00
49,55289,100.00
50,60379,100.00
51,43072,100.00
52,27967,100.00
53,46470,100.00
54,60628,100.00
55,33042,100.00
56,33694,100.00
57,61854,100.00
58,61150,100.00
59,25179,0.00
60,29838,100.00
61,63731,100.00
62,62305,100.00
63,31206,100.00
64,33379,100.00
65,65555,100.00
66,56966,100.00
67,41640,100.00
68,41543,100.00
69,63242,100.00
70,63527,100.00
71,31963,100.00
72,37224,100.00
73,67116,100.00
74,52936,100.00
75,36429,100.00
76,40942,100.00
77,65018,100.00
78,41153,100.00
79,28447,100.00
80,51699,100.00
81,63108,100.00
82,46520,100.00
83,27166,100.00
84,32579,100.00
85,63679,100.00
86,35135,100.00
87,34465,100.00
88,65515,100.00
89,62595,100.00
90,43439,100.00
91,30503,100.00
92,55527,100.00
93,61040,100.00
94,32163,100.00
95,36001,100.00
96,63415,100.00
97,56289,100.00
98,40301,100.00
99,34111,100.00
100,60870,100.00
101,60338,100.00
102,28548,100.00
103,31795,100.00
104,65915,100.00
105,51465,100.00
106,31131,100.00
107,29970,100.00
108,62433,100.00
109,35950,100.00
110,27900,100.00
111,34204,100.00
112,65283,100.00
113,49241,100.00
114,38745,100.00
115,28827,0.00
116,67382,100.00
117,38475,100.00
118,33974,100.00
119,54207,100.00
120,62161,100.00
121,45278,100.00
122,28629,100.00
123,46984,100.00
124,61484,100.00
125,33683,100.00
126,34386,100.00
127,64727,100.00
128,63580,100.00
129,38166,100.00
130,34751,100.00
131,59170,100.00
132,61378,100.00
133,27939,100.00
134,34723,100.00
135,68625,100.00
136,59757,100.00
137,34503,100.00
138,36343,100.00
139,64346,100.00
140,55078,100.00
141,31573,100.00
142,36450,100.00
143,64700,100.00
144,48356,100.00
145,30449,100.00
146,35937,100.00
147,64569,100.00
148,45086,100.00
149,30071,100.00
150,57534,100.00
151,62218,100.00
152,49958,100.00
153,28073,100.00
154,40395,100.00
155,59792,100.00
156,34631,100.00
157,29084,100.00
158,63913,100.00
159,62155,100.00
160,42207,100.00
161,34572,100.00
162,54830,100.00
163,61644,100.00
