sample,work_ns,cpu_utilization
1,60081,0.00
2,100023,0.00
3,70418,60.00
4,71578,50.00
5,100792,0.00
6,65838,0.00
7,73549,33.33
8,83272,50.00
9,48336,33.33
10,68158,66.67
11,84022,0.00
12,64326,25.00
13,59757,0.00
14,85416,0.00
15,77831,0.00
16,61028,0.00
17,87783,0.00
18,68813,25.00
19,50233,66.67
20,83840,50.00
21,53591,33.33
22,55541,33.33
23,87145,0.00
24,60515,0.00
25,61876,0.00
26,90455,0.00
27,62026,0.00
28,57942,0.00
29,86531,0.00
30,60747,25.00
31,75409,0.00
32,77347,33.33
33,67096,66.67
34,62628,0.00
35,81806,0.00
36,73257,0.00
37,65213,0.00
38,91233,0.00
39,70113,0.00
40,57857,0.00
41,97164,0.00
42,63435,25.00
43,69409,66.67
44,51742,33.33
45,67867,50.00
46,63366,66.67
47,79105,66.67
48,68362,50.00
49,59881,50.00
50,61275,25.00
51,58936,0.00
52,58333,0.00
53,83198,0.00
54,59586,0.00
55,64017,0.00
56,94615,25.00
57,72546,0.00
58,64196,0.00
59,89084,0.00
60,60738,0.00
61,58653,0.00
62,86867,25.00
63,63558,0.00
64,60085,0.00
65,94371,0.00
66,58855,0.00
67,61910,0.00
68,86463,0.00
69,68973,50.00
70,49763,33.33
71,46084,100.00
72,70660,100.00
73,66718,100.00
74,54045,66.67
75,70307,25.00
76,57634,0.00
77,82987,0.00
78,60250,25.00
79,60004,0.00
80,85141,0.00
81,64779,0.00
82,66243,0.00
83,95928,0.00
84,62884,25.00
85,60796,0.00
86,89267,0.00
87,59033,0.00
88,61805,0.00
89,99999,0.00
90,52222,0.00
91,60366,0.00
92,88296,0.00
93,60449,0.00
94,62791,0.00
95,98042,25.00
96,59493,0.00
97,66394,0.00
98,87620,66.67
99,51598,50.00
100,68321,100.00
101,80053,66.67
102,54172,75.00
103,62827,50.00
104,81413,0.00
105,56680,0.00
106,58657,0.00
107,83865,25.00
108,71593,0.00
109,60199,0.00
110,96824,0.00
111,59327,0.00
112,59722,0.00
113,97377,25.00
114,65653,0.00
115,58586,0.00
116,85313,0.00
117,62430,0.00
118,58067,0.00
119,90633,25.00
120,59718,0.00
121,57880,0.00
122,84113,0.00
123,67686,0.00
124,57746,50.00
125,86966,50.00
126,57177,40.00
127,58503,0.00
128,82713,50.00
129,70937,33.33
130,38279,50.00
131,78754,33.33
132,57740,0.00
