sample,work_ns,cpu_utilization
1,40965,0.00
2,38179,0.00
3,49857,100.00
4,21145,0.00
5,23942,0.00
6,23389,100.00
7,35874,100.00
8,32052,0.00
9,23581,0.00
10,47954,100.00
11,33841,0.00
12,48662,0.00
13,52589,0.00
14,51001,0.00
15,46304,0.00
16,53661,0.00
17,53599,0.00
18,32906,50.00
19,30596,0.00
20,36567,0.00
21,34075,50.00
22,58740,100.00
23,20277,0.00
24,19334,100.00
25,22805,100.00
26,21533,0.00
27,23235,100.00
28,25638,100.00
29,39514,100.00
30,37785,100.00
31,48569,0.00
32,46374,100.00
33,41103,100.00
34,32331,0.00
35,32829,0.00
36,37217,50.00
37,48298,0.00
38,40330,0.00
39,41033,0.00
40,46386,0.00
41,63093,0.00
42,56363,0.00
43,52801,0.00
44,53083,0.00
45,55336,0.00
46,54056,0.00
47,50231,0.00
48,48441,0.00
49,50189,0.00
50,46214,0.00
51,54688,0.00
52,62854,0.00
53,52319,0.00
54,44715,50.00
55,43554,100.00
56,25525,100.00
57,28451,0.00
58,26175,100.00
59,36570,100.00
60,33604,100.00
61,22452,100.00
62,22843,0.00
63,25854,100.00
64,27418,100.00
65,38919,100.00
66,38470,100.00
67,25515,0.00
68,22076,100.00
69,24135,0.00
70,41192,0.00
71,46762,0.00
72,45793,0.00
73,42351,0.00
74,48324,0.00
75,53927,0.00
76,43928,0.00
77,48651,0.00
78,54584,0.00
79,48384,0.00
80,47263,0.00
81,53439,0.00
82,50429,0.00
83,47760,0.00
84,50430,0.00
85,49271,0.00
86,57115,0.00
87,54662,100.00
88,47521,0.00
89,39028,100.00
90,31491,100.00
91,27246,0.00
92,40842,100.00
93,31402,100.00
94,27104,100.00
95,26400,100.00
96,34028,0.00
97,30177,100.00
98,21229,100.00
99,19165,100.00
100,27359,100.00
101,23297,0.00
102,42733,50.00
103,44173,0.00
104,28946,100.00
105,38913,0.00
106,44271,0.00
107,47844,0.00
108,56451,0.00
109,47679,0.00
110,50094,0.00
111,57648,0.00
112,59976,0.00
113,55420,0.00
114,55185,0.00
115,55061,0.00
116,46155,0.00
117,50689,0.00
118,48248,0.00
119,49411,0.00
120,63107,0.00
121,58508,0.00
122,53007,0.00
123,44687,0.00
124,62433,66.67
125,24320,0.00
126,21719,0.00
127,25464,100.00
128,26744,100.00
129,23243,100.00
130,45393,100.00
131,40760,0.00
132,32572,100.00
133,23096,100.00
134,43010,100.00
135,48600,0.00
136,48528,0.00
137,44651,0.00
138,45488,0.00
139,49334,0.00
140,55640,0.00
141,50455,0.00
142,55531,0.00
143,57046,0.00
144,53940,0.00
145,57391,0.00
146,58216,0.00
147,59088,0.00
148,42173,100.00
149,27727,0.00
150,30119,0.00
151,32029,100.00
152,61109,100.00
153,24018,0.00
154,22006,100.00
155,24677,100.00
156,21371,0.00
157,23212,100.00
158,25167,100.00
159,23920,100.00
160,44015,100.00
161,43995,0.00
162,44665,100.00
163,36792,100.00
164,35660,0.00
165,49763,0.00
166,49956,0.00
167,56128,0.00
168,54374,0.00
