sample,work_ns,cpu_utilization
1,65548,83.33
2,37804,100.00
3,67165,100.00
4,58986,50.00
5,59225,0.00
6,72581,40.00
7,70878,100.00
8,37485,100.00
9,66708,100.00
10,56639,0.00
11,63300,0.00
12,68474,66.67
13,65761,100.00
14,67898,66.67
15,59738,0.00
16,71578,83.33
17,69289,100.00
18,61591,100.00
19,55015,50.00
20,62261,0.00
21,72001,50.00
22,40951,100.00
23,63113,100.00
24,67165,100.00
25,56360,0.00
26,58995,0.00
27,66909,60.00
28,63925,100.00
29,53167,100.00
30,67535,100.00
31,73926,0.00
32,64534,0.00
33,70558,60.00
34,71593,100.00
35,62931,75.00
36,58866,0.00
37,70478,83.33
38,65354,100.00
39,58015,100.00
40,60954,66.67
41,58261,0.00
42,61230,0.00
43,68467,100.00
44,63792,100.00
45,63419,100.00
46,56479,50.00
47,58210,0.00
48,74485,40.00
49,64252,100.00
50,39025,100.00
51,71062,100.00
52,64035,25.00
53,59198,0.00
54,71991,50.00
55,67576,100.00
56,42425,100.00
57,54962,100.00
58,64209,0.00
59,70221,0.00
60,74672,100.00
61,70069,100.00
62,62889,40.00
63,68034,25.00
64,31443,100.00
65,66335,100.00
66,43494,100.00
67,58571,20.00
68,59930,0.00
69,70503,75.00
70,35415,100.00
71,68871,100.00
72,56219,75.00
73,68145,0.00
74,59831,0.00
75,70867,100.00
76,40179,100.00
77,69099,100.00
78,56212,50.00
79,62864,0.00
80,68826,20.00
81,46421,100.00
82,62710,100.00
83,115607,100.00
84,57238,0.00
85,71164,40.00
86,65834,100.00
87,47194,100.00
88,55377,80.00
89,56717,0.00
90,70798,25.00
91,61013,100.00
92,66515,100.00
93,56491,100.00
94,63189,20.00
95,62109,0.00
96,70797,80.00
97,35348,100.00
98,68390,100.00
99,59036,75.00
100,60010,0.00
101,58913,0.00
102,70593,83.33
103,40918,100.00
104,44779,100.00
105,58681,33.33
106,73863,0.00
107,68651,50.00
108,53222,100.00
109,57067,100.00
110,58744,0.00
111,67163,60.00
112,63688,100.00
113,67224,100.00
114,69216,100.00
115,70520,0.00
116,58913,0.00
117,65954,80.00
118,37106,100.00
119,63335,100.00
120,83925,50.00
121,61561,0.00
122,74670,40.00
123,68604,100.00
124,44437,100.00
125,69945,100.00
126,68347,0.00
127,61113,0.00
128,70001,60.00
129,70825,100.00
130,64622,100.00
131,63374,50.00
132,70568,0.00
133,74916,60.00
134,66214,100.00
135,69968,100.00
136,57132,50.00
137,60342,0.00
138,70486,66.67
139,37744,100.00
140,68265,100.00
141,60822,100.00
142,58657,0.00
143,61119,0.00
144,71178,83.33
145,33767,100.00
146,67324,100.00
147,68379,50.00
148,60112,0.00
149,73932,20.00
150,68211,100.00
151,43294,100.00
152,69594,100.00
153,66309,25.00
154,63411,0.00
155,69545,60.00
156,66691,100.00
157,60574,66.67
158,65275,0.00
159,69345,80.00
160,66654,100.00
161,54190,100.00
162,60755,75.00
163,62400,0.00
164,134661,0.00
165,70316,100.00
166,45235,100.00
167,65983,100.00
168,61732,75.00
169,59153,0.00
170,57696,0.00
171,75783,83.33
172,39189,100.00
173,69105,100.00
174,58435,33.33
175,59496,0.00
176,71380,60.00
177,68112,100.00
178,38298,100.00
179,68372,100.00
180,68349,0.00
181,61435,0.00
182,72352,60.00
183,50024,100.00
184,59002,100.00
185,58615,0.00
186,68755,66.67
187,71324,100.00
188,69525,100.00
189,56105,66.67
190,58190,0.00
191,69234,33.33
192,64657,100.00
193,37021,100.00
194,67505,100.00
195,64965,33.33
196,59375,0.00
197,72051,40.00
198,68075,100.00
199,42949,100.00
200,72455,100.00
201,57230,0.00
202,61304,0.00
203,73350,66.67
204,67785,100.00
205,68500,66.67
206,61154,0.00
207,70451,83.33
208,68396,100.00
209,56082,100.00
210,57294,75.00
211,61264,0.00
212,72758,20.00
