sample,work_ns,cpu_utilization
1,26375,0.00
2,20337,100.00
3,22546,100.00
4,26697,100.00
5,22362,100.00
6,47104,0.00
7,40348,100.00
8,44202,100.00
9,36256,0.00
10,34894,0.00
11,25862,50.00
12,21480,0.00
13,60577,0.00
14,54050,0.00
15,58051,0.00
16,51531,50.00
17,33637,0.00
18,27835,0.00
19,35899,100.00
20,30072,100.00
21,21261,0.00
22,37815,100.00
23,35344,100.00
24,42376,100.00
25,31949,100.00
26,24757,0.00
27,20396,100.00
28,20697,100.00
29,19773,100.00
30,25331,100.00
31,30577,0.00
32,45268,0.00
33,31200,100.00
34,43624,0.00
35,57681,0.00
36,46896,0.00
37,52653,0.00
38,49243,0.00
39,51800,100.00
40,45128,0.00
41,41592,0.00
42,24949,100.00
43,32668,100.00
44,25541,0.00
45,24335,100.00
46,23510,100.00
47,23139,100.00
48,42080,100.00
49,49549,0.00
50,30958,100.00
51,24351,100.00
52,24583,100.00
53,25915,0.00
54,23531,100.00
55,22760,0.00
56,33836,0.00
57,40729,0.00
58,56401,0.00
59,42806,0.00
60,48663,0.00
61,36738,100.00
62,36265,0.00
63,38924,100.00
64,53867,0.00
65,48915,100.00
66,35220,100.00
67,25411,100.00
68,23652,100.00
69,22282,0.00
70,20118,100.00
71,22192,100.00
72,24974,100.00
73,36695,0.00
74,47057,50.00
75,42068,0.00
76,43784,0.00
77,48005,0.00
78,47660,0.00
79,71565,0.00
80,49958,0.00
81,52405,100.00
82,45395,100.00
83,25569,0.00
84,23010,100.00
85,23643,100.00
86,25259,0.00
87,24400,100.00
88,22292,100.00
89,51230,100.00
90,51896,100.00
91,39540,0.00
92,20930,100.00
93,19047,50.00
94,16420,0.00
95,19184,0.00
96,16785,100.00
97,55071,0.00
98,50532,0.00
99,57952,0.00
100,44177,0.00
101,32753,100.00
102,29178,0.00
103,31014,0.00
104,42202,100.00
105,45173,100.00
106,39315,0.00
107,24159,100.00
108,23032,100.00
109,21765,100.00
110,20590,100.00
111,23154,0.00
112,24571,100.00
113,20790,100.00
114,19973,0.00
115,38200,50.00
116,26604,0.00
117,28150,100.00
118,20013,0.00
119,43487,0.00
120,47444,0.00
121,48707,0.00
