sample,work_ns,cpu_utilization
1,71268,100.00
2,57568,42.86
3,61248,0.00
4,63926,0.00
5,58724,0.00
6,85316,66.67
7,57026,87.50
8,60172,0.00
9,58762,0.00
10,58523,0.00
11,72923,62.50
12,57493,50.00
13,57950,0.00
14,57623,0.00
15,74926,87.50
16,59540,75.00
17,63621,0.00
18,56677,0.00
19,71977,0.00
20,73707,50.00
21,64980,100.00
22,60327,33.33
23,57366,0.00
24,61174,0.00
25,62085,0.00
26,71441,88.89
27,57298,85.71
28,57203,0.00
29,61027,0.00
30,59965,0.00
31,76692,0.00
32,73339,100.00
33,62567,28.57
34,58985,0.00
35,61392,0.00
36,70405,50.00
37,56450,87.50
38,57974,0.00
39,59642,0.00
40,59801,0.00
41,71021,75.00
42,61735,85.71
43,60058,0.00
44,60353,0.00
45,62987,0.00
46,70792,55.56
47,71389,100.00
48,59199,0.00
49,60581,0.00
50,58085,0.00
51,69667,11.11
52,71178,100.00
53,59573,50.00
54,62029,0.00
55,61257,0.00
56,57352,0.00
57,76962,80.00
58,59986,16.67
59,58864,0.00
60,81148,20.00
61,69753,100.00
62,56480,62.50
63,62608,0.00
64,59180,0.00
65,61430,0.00
66,71445,44.44
67,72645,100.00
68,62495,25.00
69,59675,0.00
70,63909,0.00
71,74379,12.50
72,75121,100.00
73,63465,71.43
74,64937,0.00
75,61669,0.00
76,60386,0.00
77,70156,22.22
78,68035,100.00
79,61718,37.50
80,62912,0.00
81,59618,0.00
82,69556,30.00
83,68539,100.00
84,58562,28.57
85,61013,0.00
86,54382,0.00
87,70528,33.33
88,68300,100.00
89,59102,28.57
90,67011,0.00
91,62041,0.00
92,63938,0.00
93,74298,88.89
94,57617,85.71
95,60818,0.00
96,64425,0.00
97,59370,0.00
98,76119,20.00
99,68528,100.00
100,57403,75.00
101,58133,0.00
102,62291,0.00
103,58911,0.00
104,74457,25.00
105,65851,87.50
106,63674,0.00
107,63637,0.00
108,71956,55.56
109,71380,100.00
110,60149,25.00
111,59383,0.00
112,60551,0.00
113,60798,0.00
114,71213,66.67
115,69439,100.00
116,59637,0.00
117,62012,0.00
118,60639,0.00
119,60753,0.00
120,72789,88.89
121,63795,85.71
122,60531,0.00
123,58602,0.00
124,76995,0.00
125,72268,22.22
126,66556,100.00
127,58318,57.14
128,61236,0.00
129,65886,0.00
130,57506,0.00
131,74752,44.44
132,60131,71.43
133,56854,0.00
134,58523,0.00
135,69795,55.56
136,73678,100.00
137,60488,22.22
138,61487,0.00
139,62420,0.00
140,60629,0.00
141,74005,90.00
142,58929,66.67
143,57318,0.00
144,59571,0.00
145,64769,0.00
146,70874,44.44
147,70031,100.00
148,60237,37.50
149,58918,0.00
150,63333,0.00
151,63917,0.00
152,71306,66.67
