sample,work_ns,cpu_utilization
1,64673,33.33
2,57944,50.00
3,62198,0.00
4,65522,33.33
5,66497,33.33
6,61123,66.67
7,35765,50.00
8,61142,0.00
9,58009,0.00
10,56951,0.00
11,54468,0.00
12,58548,0.00
13,60568,0.00
14,58793,0.00
15,55378,0.00
16,58257,0.00
17,70288,0.00
18,79592,0.00
19,60862,0.00
20,62418,0.00
21,62155,0.00
22,56619,0.00
23,58134,0.00
24,57719,0.00
25,59904,0.00
26,69317,0.00
27,70034,0.00
28,61264,0.00
29,60696,0.00
30,58062,0.00
31,59914,0.00
32,69689,0.00
33,58577,0.00
34,56923,0.00
35,83104,0.00
36,62324,0.00
37,59914,0.00
38,58471,0.00
39,75120,0.00
40,71493,0.00
41,61070,0.00
42,61662,0.00
43,71155,0.00
44,63704,0.00
45,58221,0.00
46,55594,0.00
47,59772,0.00
48,68298,0.00
49,60125,0.00
50,57277,0.00
51,65885,0.00
52,62387,0.00
53,63333,0.00
54,55447,0.00
55,60377,0.00
56,69616,0.00
57,59181,0.00
58,62042,0.00
59,58605,0.00
60,57463,0.00
61,58489,0.00
62,61866,0.00
63,58079,0.00
64,60026,0.00
65,63186,0.00
66,58917,0.00
67,72206,50.00
68,60128,50.00
69,56428,50.00
70,58936,0.00
71,56382,0.00
72,55694,0.00
73,57913,0.00
74,66027,0.00
75,66466,33.33
76,39237,50.00
77,65844,50.00
78,48203,50.00
79,57240,0.00
80,63752,0.00
81,58622,0.00
82,58761,0.00
83,57748,0.00
84,57638,0.00
85,75779,0.00
86,69505,0.00
87,60112,0.00
88,59826,0.00
89,63134,0.00
90,60869,0.00
91,57625,0.00
92,57136,0.00
93,59125,0.00
94,57114,0.00
95,58138,0.00
96,66535,0.00
97,60044,0.00
98,57674,0.00
99,57036,0.00
100,54742,0.00
101,61489,0.00
102,56561,0.00
103,53825,0.00
104,57626,0.00
105,56463,0.00
106,55404,0.00
107,56829,0.00
108,70468,0.00
109,57235,0.00
110,192266,0.00
111,60495,0.00
112,57153,0.00
113,56468,0.00
114,61312,0.00
115,61394,0.00
116,62035,0.00
117,68774,0.00
118,74062,0.00
119,60099,0.00
120,57094,0.00
121,61605,0.00
122,58390,0.00
123,57119,0.00
124,71617,0.00
125,51571,66.67
126,67954,50.00
127,57046,33.33
128,70254,33.33
129,59005,0.00
130,62974,0.00
131,60796,0.00
132,63899,0.00
133,64402,0.00
134,66026,0.00
135,63535,0.00
136,60242,0.00
137,57845,0.00
138,62449,0.00
139,58514,0.00
140,61869,0.00
141,56546,0.00
142,70226,0.00
143,61498,0.00
144,56653,0.00
145,56177,0.00
146,61608,0.00
147,55647,0.00
148,72269,0.00
149,69147,50.00
150,44852,66.67
151,60496,33.33
152,60655,0.00
153,67904,0.00
154,58617,0.00
155,65579,0.00
156,59371,0.00
157,60166,0.00
158,61461,0.00
159,62283,0.00
160,71498,0.00
161,60760,0.00
162,60299,0.00
163,59011,0.00
164,66090,0.00
165,65197,0.00
166,74452,0.00
167,64993,0.00
168,61944,0.00
169,60335,0.00
170,60567,0.00
171,61558,0.00
172,68775,0.00
173,57242,0.00
174,61785,0.00
175,61198,0.00
176,60287,0.00
177,59501,0.00
178,58215,0.00
179,61439,0.00
180,60921,0.00
181,60233,0.00
182,70227,0.00
183,64981,0.00
184,61958,0.00
185,209446,0.00
186,58106,0.00
187,61010,0.00
188,62626,0.00
189,66622,0.00
190,62995,0.00
191,60297,0.00
192,64887,0.00
193,63198,0.00
194,76519,0.00
195,64031,0.00
196,71044,33.33
197,44577,66.67
198,67159,50.00
199,48547,33.33
200,56757,0.00
201,57430,0.00
202,58869,0.00
203,61964,0.00
204,74740,0.00
205,65953,0.00
206,60593,0.00
207,62474,0.00
208,62911,0.00
209,64495,0.00
210,71684,0.00
211,62898,0.00
212,74336,0.00
213,58922,0.00
214,67270,0.00
215,70069,0.00
216,63335,50.00
217,70211,50.00
218,66093,0.00
219,59246,0.00
220,89487,0.00
221,59642,0.00
222,58693,0.00
223,60992,0.00
224,66285,0.00
225,58216,0.00
226,57975,0.00
227,61167,0.00
228,58839,0.00
229,55169,0.00
230,62481,0.00
231,61254,0.00
232,60973,0.00
233,61142,0.00
234,57009,0.00
235,71102,0.00
236,61355,0.00
237,71833,0.00
238,61519,0.00
239,61525,0.00
240,57389,0.00
241,56836,0.00
242,60678,0.00
243,74107,0.00
244,61963,0.00
245,63112,0.00
246,56032,0.00
247,60312,0.00
248,62927,0.00
249,59369,0.00
250,71745,0.00
251,61483,0.00
252,63653,0.00
253,61293,0.00
254,57730,0.00
255,57675,0.00
256,57574,0.00
257,61608,0.00
258,60841,0.00
259,63911,0.00
260,59161,0.00
261,63145,0.00
262,60856,0.00
263,71004,33.33
264,69519,66.67
265,63376,50.00
266,70083,33.33
267,58874,0.00
268,73159,0.00
269,71753,66.67
270,40884,50.00
271,54202,33.33
272,59455,50.00
273,60515,0.00
274,60603,0.00
275,58797,0.00
276,60514,0.00
277,59096,0.00
278,64331,0.00
279,73376,0.00
280,62183,0.00
281,60498,0.00
282,58063,0.00
283,58754,0.00
284,60774,0.00
285,61463,0.00
