sample,work_ns,cpu_utilization
1,57954,0.00
2,58530,0.00
3,71009,0.00
4,76797,0.00
5,57203,0.00
6,72223,0.00
7,70826,75.00
8,63806,100.00
9,56253,100.00
10,32156,100.00
11,30594,100.00
12,65696,100.00
13,63438,100.00
14,53432,0.00
15,70713,0.00
16,56114,0.00
17,63638,0.00
18,58932,0.00
19,62008,0.00
20,55866,0.00
21,61124,0.00
22,59002,0.00
23,55625,0.00
24,56857,0.00
25,56653,0.00
26,63146,0.00
27,57909,0.00
28,61839,0.00
29,60951,0.00
30,61241,0.00
31,58872,0.00
32,59141,0.00
33,66406,0.00
34,62910,0.00
35,60232,0.00
36,56429,0.00
37,57368,0.00
38,54824,0.00
39,57974,0.00
40,67483,0.00
41,60046,100.00
42,61859,100.00
43,56246,100.00
44,50161,50.00
45,58825,33.33
46,57010,0.00
47,63983,0.00
48,61378,0.00
49,59643,0.00
50,60197,0.00
51,74540,0.00
52,61756,0.00
53,58511,0.00
54,56931,0.00
55,60716,0.00
56,61502,0.00
57,58670,0.00
58,65052,0.00
59,66639,0.00
60,52401,66.67
61,73954,100.00
62,65521,100.00
63,59121,100.00
64,42316,100.00
65,63028,100.00
66,69811,100.00
67,55843,0.00
68,56841,0.00
69,55723,0.00
70,60623,0.00
71,54818,0.00
72,57002,0.00
73,57231,0.00
74,57433,0.00
75,57336,0.00
76,60102,0.00
77,57363,0.00
78,59280,0.00
79,56184,0.00
80,54486,0.00
81,56890,0.00
82,57927,0.00
83,60767,0.00
84,68598,0.00
85,70648,0.00
86,54984,0.00
87,60201,0.00
88,60528,0.00
89,64420,0.00
90,59147,0.00
91,64600,0.00
92,56901,0.00
93,62293,0.00
94,68315,100.00
95,40054,100.00
96,30408,100.00
97,63577,100.00
98,59241,100.00
99,40867,100.00
100,51190,50.00
101,62019,0.00
102,54141,0.00
103,54576,0.00
104,61059,0.00
105,59445,0.00
106,56968,0.00
107,62494,0.00
108,75283,0.00
109,58428,0.00
110,57608,0.00
111,60624,0.00
112,62921,0.00
113,67361,0.00
114,55356,0.00
115,60110,0.00
116,76581,0.00
117,59023,0.00
118,55943,0.00
119,55861,0.00
120,54691,0.00
121,57256,0.00
122,66954,0.00
123,60851,0.00
124,62165,0.00
125,57844,0.00
126,68472,50.00
127,66256,100.00
128,27558,100.00
129,26700,100.00
130,49672,100.00
131,64103,100.00
132,60546,100.00
133,56513,33.33
134,59143,0.00
135,57639,0.00
136,61709,0.00
137,71642,0.00
138,60810,0.00
139,64155,0.00
140,59169,0.00
141,57706,0.00
142,64648,0.00
143,74936,0.00
144,80924,0.00
145,56977,0.00
146,57490,0.00
147,61828,0.00
148,60038,0.00
149,56530,0.00
150,63390,0.00
151,59683,0.00
152,57569,0.00
153,58693,0.00
154,61714,0.00
155,71896,0.00
156,57155,0.00
157,59905,0.00
158,60773,0.00
159,76637,0.00
160,69560,50.00
161,69947,100.00
162,66757,0.00
163,32976,100.00
164,24281,100.00
165,31885,100.00
166,62549,100.00
167,57374,0.00
168,52411,0.00
169,62765,0.00
170,62596,0.00
171,59408,0.00
172,57714,0.00
173,57861,0.00
174,57176,0.00
175,58318,0.00
176,62700,0.00
177,54220,0.00
178,60511,0.00
179,55834,0.00
180,56495,0.00
181,55885,0.00
182,58170,0.00
183,62049,0.00
184,60363,0.00
185,61216,0.00
186,59695,0.00
187,62064,0.00
188,79379,0.00
189,57508,0.00
190,62991,0.00
191,62147,0.00
192,73100,0.00
193,64486,100.00
194,31666,0.00
195,32164,100.00
196,60510,100.00
197,55208,66.67
198,59709,0.00
199,57497,0.00
200,63351,0.00
201,60086,0.00
202,57078,0.00
203,59814,0.00
204,61482,0.00
205,56992,0.00
206,57655,0.00
207,68612,0.00
208,60395,0.00
209,74677,0.00
210,58366,0.00
211,63736,0.00
212,57547,0.00
213,57906,0.00
214,61183,0.00
215,69401,50.00
216,27135,0.00
217,29281,100.00
218,66913,100.00
219,61146,100.00
220,31130,100.00
221,44471,100.00
222,61585,0.00
223,52745,0.00
224,60540,0.00
225,56022,0.00
226,56815,0.00
227,57723,0.00
228,58584,0.00
229,56751,0.00
230,55320,0.00
231,60522,0.00
232,59676,0.00
233,61598,0.00
234,57675,0.00
235,58643,0.00
236,61019,0.00
237,55760,0.00
238,68631,0.00
239,59824,0.00
240,77026,0.00
241,57677,0.00
242,62655,0.00
243,67335,0.00
244,68938,0.00
245,59555,0.00
246,55113,0.00
247,70109,0.00
248,66692,100.00
249,41742,100.00
250,24704,100.00
251,42974,100.00
252,59610,100.00
253,57620,100.00
254,47333,50.00
255,58364,0.00
256,58644,0.00
257,59902,0.00
258,60590,0.00
259,61615,0.00
260,59188,0.00
261,58824,0.00
262,60930,0.00
263,58574,0.00
264,59130,0.00
265,71243,0.00
266,61758,0.00
267,58931,0.00
268,75403,0.00
269,60949,0.00
270,58864,0.00
271,59289,0.00
272,60906,0.00
273,59491,0.00
274,61630,0.00
275,62074,0.00
276,58131,0.00
277,58874,0.00
278,60833,0.00
279,73656,0.00
280,62100,100.00
281,68709,100.00
282,30740,100.00
283,27731,100.00
284,29439,100.00
285,64904,100.00
286,62315,100.00
287,56879,0.00
288,59772,0.00
289,60277,0.00
290,63266,0.00
291,55297,0.00
292,58918,0.00
293,55587,0.00
294,57289,0.00
295,70857,0.00
296,59954,0.00
297,59893,0.00
298,61481,0.00
299,61436,0.00
300,61496,0.00
301,55711,0.00
302,79025,0.00
303,63787,0.00
304,70424,0.00
305,56312,0.00
306,55325,0.00
307,62263,0.00
308,58077,0.00
309,58718,0.00
310,62412,0.00
311,62568,0.00
312,64035,0.00
313,59527,0.00
314,69509,0.00
315,60734,100.00
316,64427,0.00
317,63779,100.00
318,30632,100.00
319,34153,100.00
320,56156,0.00
321,62444,0.00
322,59135,0.00
323,67776,0.00
324,57290,0.00
325,62026,0.00
326,61749,0.00
327,62339,0.00
328,63294,0.00
329,59882,0.00
330,58957,0.00
331,63449,0.00
332,60599,0.00
333,59387,0.00
334,63455,0.00
335,61122,0.00
336,67438,0.00
337,56217,0.00
338,60766,0.00
339,61495,0.00
340,73560,33.33
341,72875,100.00
342,59395,100.00
343,45576,100.00
344,39491,100.00
345,67414,100.00
346,61238,100.00
347,59252,0.00
348,64691,0.00
349,64473,0.00
350,60072,0.00
351,59701,0.00
352,61719,0.00
353,59582,0.00
354,59692,0.00
355,57648,0.00
356,61575,0.00
357,61000,0.00
358,62694,0.00
359,58460,0.00
360,64770,0.00
361,59175,0.00
362,71783,0.00
363,67502,0.00
364,67273,0.00
365,60289,0.00
366,73381,0.00
367,59520,0.00
368,61428,0.00
369,71953,50.00
370,44077,100.00
371,58216,100.00
372,52873,100.00
373,59816,100.00
374,43843,100.00
375,57848,50.00
376,61769,0.00
377,57759,0.00
378,61708,0.00
379,61059,0.00
380,61811,0.00
381,63117,0.00
382,62020,0.00
383,59970,0.00
384,62344,0.00
385,61474,0.00
386,60958,0.00
387,62523,0.00
388,62488,0.00
389,68402,0.00
390,73781,0.00
391,60599,0.00
392,58084,0.00
393,58116,0.00
394,61697,0.00
395,61370,0.00
396,65098,0.00
397,60303,0.00
398,68550,0.00
399,61760,0.00
400,81866,50.00
401,68406,100.00
402,27335,100.00
403,47848,100.00
404,50670,100.00
405,61725,100.00
406,54103,100.00
407,56188,33.33
408,58291,0.00
409,55314,0.00
410,55409,0.00
411,71083,0.00
412,58884,0.00
413,59655,0.00
414,61242,0.00
415,59040,0.00
416,60780,0.00
417,61874,0.00
418,62733,0.00
419,58595,0.00
420,65480,0.00
421,57518,0.00
422,58387,0.00
423,60569,0.00
424,60145,0.00
425,61986,0.00
426,55763,0.00
427,59521,0.00
428,55367,0.00
429,57331,0.00
430,56731,0.00
431,58473,0.00
432,58893,0.00
433,73614,50.00
434,31926,100.00
435,63553,100.00
436,30129,100.00
437,24651,100.00
438,29449,100.00
439,69588,100.00
440,58550,0.00
441,58816,0.00
442,62291,0.00
443,64135,0.00
444,62819,0.00
445,58559,0.00
446,58704,0.00
447,58981,0.00
448,53793,0.00
449,56854,0.00
450,57622,0.00
451,57642,0.00
452,59428,0.00
453,47585,0.00
454,63043,0.00
455,58669,0.00
456,58896,0.00
457,62110,0.00
458,57977,0.00
459,57030,0.00
460,56738,0.00
461,55631,0.00
462,56018,0.00
463,67304,0.00
464,62942,0.00
465,59876,0.00
466,70229,50.00
467,39382,100.00
468,33395,100.00
469,66713,100.00
470,59108,100.00
471,57027,33.33
472,55483,0.00
473,56271,0.00
474,56182,0.00
475,57778,0.00
476,58863,0.00
477,57373,0.00
478,61135,0.00
479,60833,0.00
480,58950,0.00
481,69267,0.00
482,56227,0.00
483,63717,0.00
484,62259,0.00
485,60817,0.00
486,61652,0.00
