sample,work_ns,cpu_utilization
1,66558,50.00
2,73658,0.00
3,58930,0.00
4,57720,0.00
5,63213,0.00
6,59365,0.00
7,61189,0.00
8,67652,0.00
9,61650,0.00
10,58976,0.00
11,60410,0.00
12,58137,0.00
13,75952,0.00
14,62009,0.00
15,56739,0.00
16,70056,25.00
17,71137,66.67
18,59926,100.00
19,64866,100.00
20,56218,100.00
21,67965,50.00
22,60367,33.33
23,57844,0.00
24,67163,0.00
25,61575,0.00
26,56759,0.00
27,56826,0.00
28,61198,0.00
29,66308,0.00
30,70300,0.00
31,58008,0.00
32,69072,0.00
33,61602,0.00
34,66691,0.00
35,62432,0.00
36,65625,0.00
37,60437,0.00
38,70199,33.33
39,69819,50.00
40,68085,100.00
41,65091,100.00
42,59837,100.00
43,63618,33.33
44,60650,50.00
45,62174,0.00
46,65592,0.00
47,63567,0.00
48,61105,0.00
49,58497,0.00
50,62028,0.00
51,59317,0.00
52,77591,0.00
53,65674,0.00
54,61593,0.00
55,58719,0.00
56,61788,0.00
57,60693,0.00
58,60885,0.00
59,57080,0.00
60,70182,33.33
61,72698,66.67
62,48433,50.00
63,47999,66.67
64,70724,33.33
65,56016,66.67
66,64761,0.00
67,61696,0.00
68,69487,0.00
69,82688,0.00
70,65231,0.00
71,57257,0.00
72,60737,0.00
73,57476,0.00
74,58352,0.00
75,68714,0.00
76,69131,66.67
77,69004,50.00
78,69460,66.67
79,63585,33.33
80,64484,66.67
81,61502,0.00
82,62407,0.00
83,63877,0.00
84,60114,0.00
85,59367,0.00
86,59309,0.00
87,54849,0.00
88,58390,0.00
89,58525,0.00
90,56355,0.00
91,73002,33.33
92,48087,50.00
93,67591,66.67
94,63440,75.00
95,70314,50.00
96,65326,50.00
97,59998,50.00
98,55151,0.00
99,56287,0.00
100,59635,0.00
101,59548,0.00
102,60318,0.00
103,72270,0.00
104,59736,0.00
105,57836,0.00
106,58403,0.00
107,60098,0.00
108,56758,0.00
109,67666,0.00
110,71379,33.33
111,63496,33.33
112,62471,75.00
113,61810,100.00
114,43702,100.00
115,48261,50.00
116,50292,50.00
117,59006,0.00
118,60491,0.00
119,57374,0.00
120,62064,0.00
121,58411,0.00
122,60068,0.00
123,61155,0.00
124,58424,0.00
125,61163,0.00
126,57990,0.00
127,67543,0.00
128,57370,0.00
129,60733,0.00
130,66415,0.00
131,70631,0.00
132,63936,66.67
133,66818,66.67
134,54223,100.00
135,65931,66.67
136,43805,50.00
137,55947,33.33
138,59351,0.00
139,59531,0.00
140,59008,0.00
141,67370,0.00
142,63260,0.00
143,61044,0.00
144,64367,0.00
145,60880,0.00
146,56642,0.00
147,59642,0.00
148,61129,0.00
149,62890,0.00
150,68947,0.00
151,63466,50.00
152,66151,50.00
153,54785,50.00
154,59313,50.00
155,58487,0.00
156,57853,0.00
157,58162,0.00
158,56063,0.00
159,59058,0.00
160,59973,0.00
161,58710,0.00
162,68494,25.00
163,54793,50.00
164,68703,66.67
165,53059,100.00
166,68429,80.00
167,57418,0.00
168,58095,66.67
169,60932,0.00
170,63688,0.00
171,61639,0.00
172,56457,0.00
173,65338,0.00
174,57742,0.00
175,59823,0.00
176,60078,0.00
177,67290,0.00
178,57940,0.00
179,60038,0.00
180,57673,0.00
181,60539,0.00
182,67770,0.00
183,70053,0.00
184,72495,50.00
185,51383,66.67
186,79094,100.00
187,62585,100.00
188,67113,100.00
189,58027,50.00
190,57441,0.00
191,60038,0.00
192,56441,0.00
193,56867,0.00
194,62667,0.00
195,61352,0.00
196,60460,0.00
197,57653,0.00
198,59751,0.00
199,57330,0.00
200,60229,0.00
201,63274,0.00
202,65438,0.00
203,58306,0.00
204,57447,0.00
205,70774,0.00
