sample,work_ns,cpu_utilization
1,49227,0.00
2,38955,0.00
3,43071,0.00
4,40992,0.00
5,47110,0.00
6,42157,0.00
7,39804,0.00
8,41663,0.00
9,41985,0.00
10,51888,0.00
11,48964,0.00
12,55381,0.00
13,50264,0.00
14,48529,0.00
15,59545,0.00
16,43945,0.00
17,52864,0.00
18,48078,0.00
19,48758,0.00
20,44407,0.00
21,44257,0.00
22,38389,0.00
23,38866,0.00
24,41732,0.00
25,49998,0.00
26,54592,0.00
27,52386,0.00
28,51630,0.00
29,48943,0.00
30,55801,0.00
31,51855,0.00
32,49899,0.00
33,58613,0.00
34,63874,0.00
35,55715,0.00
36,57071,0.00
37,58430,0.00
38,66388,0.00
39,50616,0.00
40,58558,0.00
41,58294,0.00
42,49501,0.00
43,49047,0.00
44,56039,0.00
45,55563,0.00
46,54391,0.00
47,58169,0.00
48,48554,0.00
49,46507,0.00
50,49785,0.00
51,53396,0.00
52,47038,0.00
53,52185,0.00
54,55155,0.00
55,45748,0.00
56,47434,0.00
57,49427,0.00
58,45987,0.00
59,48912,0.00
60,44041,0.00
61,44412,0.00
62,53903,0.00
63,55718,0.00
64,56119,50.00
65,58067,0.00
66,51127,0.00
67,32313,100.00
68,30517,0.00
69,26021,50.00
70,21820,0.00
71,27377,0.00
72,35365,100.00
73,36437,0.00
74,27733,50.00
75,32724,0.00
76,30470,100.00
77,31300,100.00
78,28967,0.00
79,40132,0.00
80,28015,50.00
81,23743,0.00
82,22908,100.00
83,21405,0.00
84,22970,0.00
85,22402,50.00
86,49313,0.00
87,52761,0.00
88,49809,0.00
89,45821,0.00
90,49805,0.00
91,48709,0.00
92,48845,0.00
93,51973,0.00
94,38489,0.00
95,42044,0.00
96,43970,0.00
97,43002,0.00
98,41799,0.00
99,45737,0.00
100,55371,0.00
101,47952,0.00
102,45638,0.00
103,46024,0.00
104,47112,0.00
105,55421,0.00
106,49562,0.00
107,49898,0.00
108,63731,0.00
109,45900,0.00
110,45029,0.00
111,49607,0.00
112,45459,0.00
113,42084,0.00
114,39325,0.00
115,46005,0.00
116,53976,0.00
117,47405,0.00
118,56351,0.00
119,48569,0.00
120,53529,0.00
121,50033,0.00
122,52791,0.00
123,51082,0.00
124,52085,0.00
125,51367,0.00
126,46668,0.00
127,44481,0.00
128,48190,0.00
129,47397,0.00
130,45133,0.00
131,44939,0.00
132,41154,0.00
133,41094,0.00
134,44593,0.00
135,39417,0.00
136,37520,0.00
137,40877,0.00
138,44183,0.00
139,44091,0.00
140,42714,0.00
141,43586,0.00
142,42276,0.00
143,41055,0.00
144,37530,0.00
145,40745,0.00
146,38238,0.00
147,38381,0.00
148,38505,0.00
149,38926,0.00
150,37838,0.00
151,44580,0.00
152,41292,0.00
153,41121,0.00
154,45233,0.00
155,41440,0.00
156,39706,0.00
157,37693,0.00
158,41558,0.00
159,38389,0.00
160,39686,0.00
161,41413,0.00
162,44244,0.00
163,50790,0.00
164,51249,0.00
165,51233,0.00
166,54731,0.00
167,60234,0.00
168,48391,0.00
169,48593,0.00
170,52084,0.00
171,48789,0.00
172,45567,0.00
173,46888,0.00
174,42019,0.00
175,38652,0.00
176,42686,0.00
177,43873,0.00
178,38653,0.00
179,43345,0.00
180,41318,0.00
181,42172,0.00
182,40822,0.00
183,41174,0.00
184,47417,0.00
185,46898,0.00
186,41504,0.00
187,46115,0.00
188,44012,0.00
189,44443,0.00
190,41977,0.00
191,40206,0.00
192,40636,0.00
193,39700,0.00
194,47316,0.00
195,63255,0.00
196,47474,0.00
197,44515,0.00
198,48914,0.00
199,55037,0.00
200,46561,0.00
201,45718,0.00
202,48021,0.00
203,45024,0.00
204,41046,0.00
205,42183,0.00
206,50061,0.00
207,52778,0.00
208,42922,0.00
209,42056,0.00
210,46660,0.00
211,46923,0.00
212,53085,0.00
213,50047,0.00
214,46738,0.00
215,40803,0.00
216,41527,0.00
217,43016,0.00
218,53754,0.00
219,50283,0.00
220,46666,0.00
221,47862,0.00
222,43281,0.00
223,45722,0.00
224,41227,0.00
225,43720,0.00
226,42116,0.00
227,59146,0.00
228,50916,0.00
229,44575,0.00
230,44012,0.00
231,49054,0.00
232,41405,0.00
233,47002,0.00
234,43457,0.00
235,45505,0.00
236,54593,0.00
237,41920,0.00
238,40853,0.00
239,45800,0.00
240,43247,0.00
241,41341,0.00
242,42054,0.00
243,47424,0.00
244,49213,0.00
245,56205,0.00
246,50109,0.00
247,55018,0.00
248,51193,0.00
249,53777,0.00
250,52290,0.00
251,59558,0.00
252,54944,0.00
253,50316,0.00
254,50669,0.00
255,49558,0.00
256,56993,0.00
257,52484,0.00
258,49666,0.00
259,44793,0.00
260,47994,0.00
261,49499,0.00
262,45228,0.00
263,57566,0.00
264,43662,0.00
265,43679,0.00
266,55753,0.00
267,43913,0.00
268,46644,0.00
269,45609,0.00
270,43044,0.00
271,45572,0.00
272,43794,0.00
273,43239,0.00
274,40511,0.00
275,41268,0.00
276,44088,0.00
277,51110,0.00
278,48328,0.00
279,48742,0.00
280,46416,0.00
281,47310,0.00
282,42939,0.00
283,42966,0.00
284,48129,0.00
285,56899,0.00
286,58550,0.00
287,42530,0.00
288,56696,0.00
289,52079,0.00
290,45952,0.00
291,62788,0.00
292,55840,50.00
293,36692,0.00
294,34655,0.00
295,28571,50.00
296,28198,0.00
297,41213,50.00
298,34482,0.00
299,33150,0.00
300,23277,50.00
301,52837,0.00
302,59435,0.00
303,42999,0.00
304,43835,0.00
305,46308,0.00
306,42871,0.00
307,42372,0.00
308,42023,0.00
309,43217,0.00
310,52045,0.00
311,41499,50.00
312,38150,0.00
313,42944,0.00
314,41461,100.00
315,28762,0.00
316,24575,50.00
317,23941,0.00
318,21486,0.00
319,24929,100.00
320,28745,0.00
321,42074,50.00
322,35249,0.00
323,34782,0.00
324,37404,0.00
325,37715,0.00
326,41607,0.00
327,42296,0.00
328,40916,0.00
329,39690,0.00
330,39481,0.00
331,47603,0.00
332,46035,0.00
333,51543,0.00
334,48226,0.00
335,48369,0.00
336,44552,0.00
337,45715,0.00
338,48717,0.00
339,44449,0.00
340,40626,0.00
341,36322,0.00
342,30969,0.00
343,33088,0.00
344,35043,0.00
345,40352,0.00
346,39224,0.00
347,46267,0.00
348,45551,0.00
349,48277,0.00
350,52821,0.00
351,48019,0.00
352,47312,0.00
353,45044,0.00
354,50569,0.00
355,48059,0.00
356,45871,0.00
357,43953,0.00
358,43274,0.00
359,36223,0.00
360,36895,0.00
361,37783,0.00
362,36239,0.00
363,35864,0.00
364,41158,0.00
365,47358,0.00
366,42235,0.00
367,34668,0.00
368,34402,0.00
369,34802,0.00
370,34884,0.00
371,40846,0.00
372,35449,0.00
373,31599,0.00
374,32066,0.00
375,39153,0.00
376,43053,0.00
377,52434,0.00
378,43107,0.00
379,42728,0.00
380,47828,0.00
381,45569,0.00
382,45362,0.00
383,43592,0.00
384,43677,0.00
385,42899,0.00
386,46236,0.00
387,48431,0.00
388,45151,0.00
389,44755,0.00
390,39703,0.00
391,43633,0.00
392,40529,0.00
393,43678,0.00
394,44938,0.00
395,43826,0.00
396,39015,0.00
397,57710,0.00
398,39980,0.00
399,40918,0.00
400,42092,0.00
401,45896,0.00
402,45486,0.00
403,49998,0.00
404,48903,0.00
405,43363,0.00
406,43129,0.00
407,40046,0.00
408,40715,0.00
409,41777,0.00
410,45115,0.00
411,49646,0.00
412,45065,0.00
413,49907,0.00
414,43284,0.00
415,40221,0.00
416,42223,0.00
417,38516,0.00
418,35238,0.00
419,37458,0.00
420,36949,0.00
421,40300,0.00
422,45137,0.00
423,41089,0.00
424,45896,0.00
425,46564,0.00
426,47445,0.00
427,49719,0.00
428,51953,0.00
429,53179,0.00
430,47389,0.00
431,41026,0.00
432,43526,0.00
433,42845,0.00
434,47654,0.00
435,51824,0.00
436,43506,0.00
437,49172,0.00
438,39433,0.00
439,48042,0.00
440,41032,0.00
441,53092,0.00
442,40160,0.00
443,37865,0.00
444,40346,0.00
