sample,work_ns,cpu_utilization
1,29976,100.00
2,20238,0.00
3,24802,100.00
4,26212,100.00
5,23035,100.00
6,44089,100.00
7,44470,0.00
8,24401,0.00
9,28228,0.00
10,26914,50.00
11,43244,100.00
12,17530,0.00
13,20381,100.00
14,21634,100.00
15,25478,0.00
16,22634,100.00
17,36443,100.00
18,32422,100.00
19,23260,100.00
20,32899,0.00
21,30759,100.00
22,21311,100.00
23,24787,100.00
24,23127,100.00
25,20462,0.00
26,33957,50.00
27,27187,0.00
28,49581,0.00
29,62309,50.00
30,24007,0.00
31,25929,0.00
32,55498,50.00
33,20781,0.00
34,21597,100.00
35,18558,100.00
36,19619,100.00
37,18453,0.00
38,21932,100.00
39,23405,100.00
40,43891,100.00
41,35604,100.00
42,40378,0.00
43,32995,100.00
44,23198,100.00
45,28600,100.00
46,25956,0.00
47,30792,50.00
48,51776,0.00
49,40961,0.00
50,46602,100.00
51,20439,0.00
52,37340,0.00
53,25455,100.00
54,21916,100.00
55,33939,100.00
56,25763,100.00
57,21093,0.00
58,19837,100.00
59,31389,100.00
60,30395,0.00
61,60714,100.00
62,18545,0.00
63,20704,100.00
64,18683,100.00
65,24713,100.00
66,23449,0.00
67,37651,0.00
68,16926,100.00
69,26521,0.00
70,22052,100.00
71,23877,100.00
72,20841,100.00
73,41860,0.00
74,39470,100.00
75,37998,100.00
76,34134,100.00
77,29265,100.00
78,21387,0.00
79,19952,0.00
80,22251,100.00
81,26561,100.00
82,39044,100.00
83,22160,0.00
84,23652,100.00
85,17596,0.00
86,16944,100.00
87,19285,0.00
88,34789,50.00
89,32866,100.00
90,24979,100.00
91,20901,0.00
92,22337,100.00
93,23828,100.00
94,23765,100.00
95,32618,100.00
96,35017,0.00
97,37397,100.00
98,46761,0.00
99,45229,0.00
100,67279,50.00
101,22714,0.00
102,38687,100.00
103,25950,100.00
104,21785,100.00
105,24292,100.00
106,25520,0.00
107,39943,100.00
108,29201,100.00
109,25084,100.00
110,24155,100.00
111,30671,0.00
112,31175,100.00
113,26953,100.00
114,27067,100.00
115,28009,100.00
116,17858,0.00
117,29273,0.00
118,34067,0.00
119,37868,0.00
120,47398,0.00
121,55477,100.00
122,22327,0.00
123,20998,100.00
124,34441,100.00
125,28391,0.00
126,24073,100.00
127,21641,100.00
128,24055,100.00
129,23685,100.00
130,35206,0.00
131,25047,100.00
132,22149,100.00
133,25138,100.00
134,30700,100.00
135,25622,0.00
136,27347,0.00
137,38284,0.00
138,41818,0.00
139,80393,50.00
140,23891,0.00
141,30963,100.00
142,37135,100.00
143,28298,100.00
144,33160,0.00
145,26006,100.00
146,22528,100.00
147,28830,100.00
148,25962,100.00
149,21888,0.00
150,22297,100.00
151,32640,100.00
152,33566,0.00
153,62964,100.00
154,18359,0.00
155,21782,100.00
156,16263,0.00
157,15398,0.00
158,19131,50.00
159,37594,100.00
160,29067,0.00
161,28138,100.00
162,27844,100.00
163,25043,100.00
164,39826,100.00
165,29746,0.00
166,33446,100.00
167,24821,100.00
168,25804,100.00
169,27617,0.00
170,26650,100.00
171,21505,0.00
172,40163,0.00
173,27448,0.00
174,35433,100.00
175,27977,0.00
176,34347,100.00
177,22090,0.00
178,22121,100.00
179,34202,100.00
180,32623,100.00
181,30883,100.00
182,36513,0.00
183,29392,100.00
184,23274,100.00
185,24084,100.00
186,23993,100.00
187,21937,0.00
188,39222,100.00
189,36210,0.00
190,34638,0.00
191,35979,50.00
192,35774,100.00
193,25644,0.00
194,32592,100.00
195,28824,0.00
196,20566,100.00
197,22134,100.00
198,23958,100.00
199,30266,100.00
200,28274,0.00
201,24631,100.00
202,23441,100.00
203,24176,100.00
204,33571,100.00
205,34679,0.00
206,27892,100.00
207,30372,100.00
208,56987,0.00
209,50483,0.00
210,48388,0.00
211,52305,0.00
212,57768,100.00
213,28916,0.00
214,29429,0.00
215,23744,100.00
216,24074,100.00
217,45525,100.00
218,33389,100.00
219,21506,0.00
220,23179,100.00
221,25430,100.00
222,38084,100.00
223,31819,100.00
224,23913,0.00
225,30707,50.00
226,26040,0.00
227,39027,0.00
228,71870,100.00
229,38978,0.00
230,45349,0.00
231,46969,100.00
232,21395,0.00
233,22604,0.00
234,39342,100.00
235,36116,100.00
236,30245,100.00
237,23199,100.00
238,32082,0.00
239,31234,100.00
240,36224,100.00
241,37074,100.00
242,32018,0.00
243,37670,100.00
244,45539,0.00
245,39029,50.00
246,24143,0.00
247,20753,100.00
248,31940,50.00
249,20333,0.00
250,23252,100.00
251,36332,0.00
252,29207,100.00
253,25370,100.00
254,24836,100.00
255,21029,100.00
256,38888,0.00
257,33643,100.00
258,30515,100.00
259,25670,100.00
260,41201,0.00
261,37501,0.00
262,64294,0.00
263,20746,0.00
264,61400,100.00
265,23158,0.00
266,25630,100.00
267,29055,0.00
268,25715,100.00
269,48315,100.00
270,35480,100.00
271,22077,100.00
272,22532,0.00
273,22786,100.00
274,29039,100.00
275,37968,100.00
276,33728,100.00
277,28793,0.00
278,38469,100.00
279,32167,100.00
280,30154,0.00
281,54813,0.00
282,53649,0.00
283,61846,0.00
284,36926,100.00
285,44221,100.00
286,19778,0.00
287,32073,100.00
288,29231,100.00
289,30712,100.00
290,26297,100.00
291,24861,0.00
292,40156,100.00
293,34861,100.00
294,20723,100.00
295,22009,100.00
296,23130,0.00
297,27456,100.00
298,32889,100.00
299,40486,0.00
300,50395,0.00
301,43962,0.00
