sample,work_ns,cpu_utilization
1,28204,100.00
2,32905,50.00
3,18403,0.00
4,20803,100.00
5,23803,100.00
6,22479,0.00
7,44519,100.00
8,35357,100.00
9,27723,100.00
10,40724,100.00
11,30536,0.00
12,25036,100.00
13,27869,100.00
14,23619,100.00
15,25976,100.00
16,45954,0.00
17,45531,0.00
18,43022,100.00
19,20832,0.00
20,20724,100.00
21,33295,100.00
22,26948,0.00
23,24105,100.00
24,24502,100.00
25,31171,100.00
26,29874,100.00
27,24924,0.00
28,19016,100.00
29,36670,50.00
30,28116,0.00
31,39144,0.00
32,28389,100.00
33,21959,0.00
34,33419,0.00
35,23056,100.00
36,28263,0.00
37,25979,0.00
38,55703,66.67
39,19356,0.00
40,22511,100.00
41,22536,100.00
42,25622,0.00
43,22600,100.00
44,41401,100.00
45,33988,100.00
46,28083,0.00
47,18331,100.00
48,26166,0.00
49,17676,0.00
50,25896,100.00
51,30627,100.00
52,37584,0.00
53,30275,0.00
54,32468,50.00
55,34006,100.00
56,19713,0.00
57,25952,100.00
58,43762,100.00
59,36059,100.00
60,33929,100.00
61,36701,0.00
62,29068,100.00
63,20684,100.00
64,19078,0.00
65,17738,0.00
66,33367,100.00
67,23530,0.00
68,47661,50.00
69,44907,0.00
70,24201,0.00
71,21610,100.00
72,32326,100.00
73,21470,0.00
74,40790,100.00
75,34866,100.00
76,20910,100.00
77,23362,0.00
78,22099,100.00
79,31151,100.00
80,31810,100.00
81,29329,100.00
82,27318,0.00
83,20203,100.00
84,15677,0.00
85,17635,100.00
86,39183,0.00
87,43168,0.00
88,43503,0.00
89,37912,0.00
90,25345,50.00
91,49312,100.00
92,16952,0.00
93,28396,100.00
94,24446,100.00
95,27695,100.00
96,25430,100.00
97,38720,0.00
98,22591,100.00
99,21819,100.00
100,26252,100.00
101,25525,100.00
102,33861,0.00
103,23542,0.00
104,21274,50.00
105,23506,0.00
106,38650,0.00
107,38127,100.00
108,34526,0.00
109,31817,0.00
110,35135,50.00
111,35725,100.00
112,21162,0.00
113,23970,100.00
114,31896,100.00
115,28153,100.00
116,31741,100.00
117,28057,0.00
118,24923,100.00
119,37572,100.00
120,31130,100.00
121,27762,0.00
122,17866,50.00
123,19606,0.00
124,29085,0.00
125,34638,50.00
126,28014,0.00
127,21453,50.00
128,24972,0.00
129,40647,100.00
130,19795,0.00
131,44212,0.00
132,32952,100.00
133,23776,100.00
134,20866,100.00
135,26441,0.00
136,26663,100.00
137,30025,0.00
138,26971,100.00
139,28730,0.00
140,23197,100.00
141,23999,0.00
142,39615,100.00
143,21133,0.00
144,34257,0.00
145,21613,100.00
146,21591,100.00
147,26455,100.00
148,22601,100.00
149,36947,0.00
150,35184,100.00
151,27757,100.00
152,33853,100.00
153,29245,100.00
154,31007,0.00
155,22067,0.00
156,22941,100.00
157,45246,0.00
158,50626,0.00
159,66656,0.00
160,34248,100.00
161,33419,0.00
162,35483,100.00
163,18069,0.00
164,21903,0.00
165,25171,100.00
166,23790,100.00
167,47704,100.00
168,25926,100.00
169,25947,0.00
170,24942,100.00
171,34135,100.00
172,31351,100.00
173,23723,0.00
174,17349,100.00
175,15487,0.00
176,20343,0.00
177,39826,0.00
178,49971,100.00
179,27205,0.00
180,43876,100.00
181,28598,0.00
182,30512,100.00
183,20307,0.00
184,35858,100.00
185,31289,100.00
186,20600,0.00
187,24347,100.00
188,25771,100.00
189,35210,100.00
190,27966,100.00
191,23891,0.00
192,24481,100.00
193,22270,100.00
194,40042,0.00
195,16626,0.00
196,19820,0.00
197,48869,50.00
198,23605,0.00
199,26865,50.00
200,25856,0.00
201,54908,100.00
202,19506,0.00
203,35581,0.00
204,22837,100.00
205,24889,100.00
206,22002,100.00
207,44431,100.00
208,30460,0.00
209,25304,100.00
210,22592,50.00
211,17369,0.00
212,14381,0.00
213,13622,50.00
214,26986,100.00
215,42492,0.00
216,36840,0.00
217,23569,100.00
218,26511,0.00
219,36069,100.00
220,20926,0.00
221,43192,100.00
222,34969,0.00
223,35086,100.00
224,28376,100.00
225,30897,100.00
226,23344,100.00
227,23175,0.00
228,21659,0.00
229,23609,100.00
230,20369,0.00
231,31422,100.00
232,21009,0.00
233,20922,0.00
234,20850,50.00
235,25334,100.00
236,39756,100.00
237,21112,0.00
238,27079,100.00
239,22038,100.00
240,23509,100.00
241,39012,0.00
242,28029,100.00
243,42176,100.00
244,40444,100.00
245,28229,100.00
246,23689,0.00
247,16666,0.00
248,17956,100.00
249,19351,0.00
250,36052,0.00
251,49578,50.00
252,36260,0.00
253,23314,0.00
254,22184,50.00
255,57617,100.00
256,18776,0.00
257,22290,100.00
258,25583,100.00
259,25804,100.00
260,49927,100.00
261,46041,0.00
262,24334,100.00
263,23902,100.00
264,45941,100.00
265,36943,100.00
266,31774,0.00
267,17315,0.00
268,19655,100.00
269,17184,0.00
270,46893,50.00
271,35300,0.00
272,29143,0.00
273,46943,100.00
274,30467,50.00
275,19845,0.00
276,21730,100.00
277,25035,100.00
278,38232,100.00
279,29293,100.00
280,24843,0.00
281,25462,100.00
282,40403,100.00
283,36582,100.00
284,21768,100.00
285,16718,0.00
286,17644,0.00
287,27690,50.00
288,28343,0.00
289,31992,50.00
290,24681,0.00
291,22377,0.00
292,26780,50.00
293,23182,0.00
294,60993,100.00
295,21338,0.00
296,22577,100.00
297,20994,0.00
298,24146,50.00
299,18332,0.00
300,33166,100.00
301,26862,0.00
302,20183,100.00
303,28630,50.00
304,23202,0.00
305,25925,0.00
306,61073,66.67
307,19641,0.00
308,19768,100.00
309,21352,100.00
310,21336,0.00
311,23221,100.00
312,39073,100.00
313,36642,100.00
314,32985,100.00
315,33431,0.00
316,33497,100.00
317,32056,100.00
318,21003,0.00
319,17896,0.00
320,30030,100.00
321,38907,0.00
322,65250,0.00
323,34059,50.00
324,31958,0.00
325,26640,0.00
326,33842,100.00
327,20345,0.00
328,27416,100.00
329,25916,100.00
330,46825,0.00
331,23850,100.00
332,21702,100.00
333,25329,100.00
334,24369,100.00
335,43415,0.00
336,38019,100.00
337,23826,100.00
338,21423,0.00
339,16831,0.00
340,18648,50.00
341,31580,0.00
342,57835,0.00
343,43906,0.00
344,37781,100.00
345,27007,0.00
346,38655,66.67
347,16996,0.00
348,26495,0.00
349,23293,100.00
350,22634,100.00
351,24490,100.00
352,31084,100.00
353,29847,0.00
354,21002,100.00
355,23614,100.00
356,20179,0.00
357,27066,100.00
358,24105,0.00
359,17957,50.00
360,30579,0.00
361,40560,0.00
362,29774,0.00
363,27007,50.00
364,32125,0.00
365,55706,100.00
366,20505,0.00
367,24334,100.00
368,24898,0.00
369,21688,100.00
370,44464,100.00
371,28737,100.00
372,26221,100.00
373,27157,0.00
374,40739,100.00
375,28738,100.00
376,13940,0.00
377,15114,0.00
378,22166,100.00
379,33062,0.00
380,46501,100.00
381,25498,0.00
382,25151,0.00
383,21839,50.00
384,34585,100.00
385,20035,0.00
386,31314,100.00
387,29962,100.00
388,28242,100.00
389,26037,100.00
390,25034,0.00
391,27672,0.00
392,23369,100.00
393,23759,100.00
394,31439,0.00
395,20615,0.00
396,20416,100.00
397,31961,100.00
398,21350,0.00
399,27845,100.00
400,31707,100.00
401,23721,100.00
402,22703,100.00
403,26652,0.00
404,34016,100.00
405,34004,100.00
406,30150,100.00
407,30959,100.00
408,22994,0.00
409,16662,0.00
410,21828,100.00
411,39932,0.00
412,53141,0.00
413,57690,100.00
414,54464,0.00
415,26269,0.00
416,61385,100.00
417,17712,0.00
418,27238,100.00
419,21038,100.00
420,23185,0.00
421,25508,100.00
422,37192,100.00
423,28424,100.00
424,23192,100.00
425,22855,0.00
426,25997,100.00
427,33123,100.00
428,24470,0.00
429,15878,100.00
430,15791,0.00
431,25842,0.00
432,48159,0.00
433,58378,100.00
434,35576,0.00
435,36709,0.00
436,52909,100.00
437,20488,0.00
438,26078,100.00
439,25151,100.00
440,43773,0.00
441,25739,100.00
442,24060,100.00
443,27163,100.00
444,24016,100.00
445,51271,0.00
446,37072,100.00
447,31990,100.00
448,26128,0.00
449,30053,0.00
450,29666,50.00
451,22063,0.00
452,45767,0.00
453,34970,100.00
454,36520,0.00
455,36675,0.00
456,59852,100.00
457,18674,0.00
458,25746,100.00
459,25396,100.00
460,27789,0.00
461,25215,100.00
462,30350,0.00
463,30881,100.00
464,28327,0.00
465,31226,100.00
466,24182,0.00
467,27266,100.00
468,46920,100.00
469,20593,0.00
470,27320,100.00
471,27331,100.00
472,23757,100.00
473,22867,0.00
474,35227,100.00
475,39590,100.00
476,36091,100.00
477,27545,100.00
478,34920,0.00
479,25988,100.00
480,21139,0.00
481,18936,100.00
482,25373,0.00
483,31034,0.00
484,40468,0.00
485,46675,0.00
486,33064,50.00
487,40316,0.00
488,34641,100.00
489,18406,0.00
490,25771,100.00
491,31551,0.00
492,34842,100.00
493,34207,100.00
494,24948,100.00
495,24134,100.00
496,25013,0.00
497,34904,100.00
498,29414,100.00
499,30045,100.00
500,23403,0.00
501,17547,50.00
502,16975,0.00
503,28600,0.00
504,35250,0.00
505,46767,0.00
506,39949,50.00
507,35047,0.00
508,40543,100.00
509,20813,0.00
510,37133,100.00
511,29209,0.00
512,21716,100.00
513,23006,100.00
514,25104,100.00
515,33008,100.00
516,33019,0.00
517,23723,100.00
518,25309,100.00
519,25445,100.00
520,28818,0.00
521,20217,50.00
522,15453,0.00
523,16941,0.00
524,52529,0.00
525,63715,50.00
526,55121,0.00
527,34267,50.00
528,45289,0.00
529,58664,100.00
530,19275,0.00
531,25042,0.00
532,25994,100.00
533,40441,100.00
534,30375,100.00
535,23903,100.00
536,23300,0.00
537,29454,100.00
538,39134,100.00
539,32381,0.00
540,13498,50.00
541,17632,0.00
542,24493,50.00
543,36240,0.00
544,51537,0.00
545,38750,0.00
546,27453,100.00
547,26452,0.00
548,47807,100.00
549,20263,0.00
550,35708,100.00
551,31848,0.00
552,26519,100.00
553,23594,100.00
554,26356,0.00
555,29831,50.00
556,31406,0.00
557,29508,100.00
558,23992,0.00
559,21546,0.00
560,20328,100.00
561,34564,100.00
562,21263,0.00
563,32857,100.00
564,27568,100.00
565,22357,100.00
566,23009,100.00
567,28771,0.00
568,28229,100.00
569,27905,100.00
570,28394,100.00
571,28707,100.00
572,19815,0.00
573,17869,0.00
574,16930,100.00
575,35806,0.00
576,46719,0.00
577,56254,0.00
578,41603,50.00
579,29650,0.00
580,56157,100.00
581,17386,0.00
582,20610,0.00
583,22634,100.00
584,26277,100.00
585,24981,100.00
586,50766,100.00
587,30606,0.00
588,28744,100.00
589,24734,100.00
590,41588,100.00
591,33371,100.00
592,24703,0.00
593,17853,0.00
594,16877,100.00
595,45059,0.00
596,56690,0.00
597,41133,100.00
598,33147,0.00
599,43302,0.00
600,40470,100.00
601,19334,0.00
602,26460,100.00
603,34958,100.00
604,30776,0.00
605,20467,100.00
606,23483,100.00
607,25439,100.00
608,34881,100.00
609,29899,0.00
610,23629,100.00
611,21989,100.00
612,20537,0.00
613,28511,50.00
614,15764,0.00
615,26164,0.00
616,64573,0.00
617,40423,100.00
618,28314,0.00
619,31024,0.00
620,52792,100.00
621,19230,0.00
622,25145,100.00
623,24386,100.00
624,26270,0.00
625,22497,100.00
626,28647,0.00
