sample,work_ns,cpu_utilization
1,68847,100.00
2,64292,100.00
3,55309,100.00
4,66621,100.00
5,43675,100.00
6,64754,50.00
7,64224,66.67
8,64768,75.00
9,62891,100.00
10,64073,100.00
11,53713,66.67
12,65664,100.00
13,67007,50.00
14,64364,100.00
15,67932,100.00
16,65937,75.00
17,66184,100.00
18,34668,100.00
19,69801,100.00
20,66843,75.00
21,43215,100.00
22,59045,66.67
23,65897,100.00
24,35915,100.00
25,67367,66.67
26,53701,100.00
27,66520,50.00
28,52283,100.00
29,65197,100.00
30,49307,100.00
31,64642,50.00
32,59950,75.00
33,61375,100.00
34,35857,100.00
35,77759,66.67
36,63364,100.00
37,60493,50.00
38,66503,100.00
39,63950,100.00
40,64721,66.67
41,61410,100.00
42,50927,66.67
43,62981,100.00
44,62702,100.00
45,47877,50.00
46,63694,100.00
47,62520,75.00
48,40806,100.00
49,60889,100.00
50,68169,100.00
51,47065,66.67
52,65492,50.00
53,60747,100.00
54,51298,100.00
55,66087,100.00
56,65115,75.00
57,53548,50.00
58,63844,100.00
59,62187,75.00
60,46808,100.00
61,61499,100.00
62,42534,100.00
63,62114,100.00
64,68462,75.00
65,63392,100.00
66,64867,50.00
67,45972,100.00
68,63110,100.00
69,44994,100.00
70,63110,66.67
71,65382,75.00
72,43298,100.00
73,63127,100.00
74,64893,100.00
75,51081,50.00
76,65202,66.67
77,65403,75.00
78,44440,100.00
79,66144,100.00
80,45937,100.00
81,68862,75.00
82,55137,100.00
83,65277,100.00
84,52085,100.00
85,66204,50.00
86,44667,75.00
87,65586,100.00
88,56033,100.00
89,63693,100.00
90,49689,0.00
91,66286,66.67
92,64584,100.00
93,50625,100.00
94,60011,100.00
95,66237,75.00
96,55701,50.00
97,61972,100.00
98,64418,100.00
99,36742,100.00
100,69285,75.00
101,62634,75.00
102,56992,100.00
103,65484,100.00
104,64564,75.00
105,40170,100.00
106,65001,66.67
107,58703,100.00
108,61369,100.00
109,72347,100.00
110,67871,75.00
111,29334,50.00
112,65218,100.00
113,46776,100.00
114,67505,100.00
115,54818,50.00
116,67159,75.00
117,69389,100.00
118,58043,100.00
119,65029,100.00
120,61403,66.67
121,55933,50.00
122,68889,100.00
123,63548,100.00
124,58199,100.00
125,67393,66.67
126,63765,100.00
127,57976,50.00
128,61670,100.00
129,57478,66.67
130,63232,100.00
131,66156,100.00
132,32677,100.00
133,66989,100.00
134,47174,66.67
135,62466,66.67
136,65036,100.00
137,66770,100.00
138,52494,100.00
139,60112,66.67
140,64815,75.00
141,67802,100.00
142,47023,66.67
143,66386,100.00
144,62862,100.00
145,52642,66.67
146,64508,100.00
147,63991,50.00
148,61142,100.00
149,65838,100.00
150,44641,50.00
151,64747,100.00
152,60156,100.00
153,63558,100.00
154,60242,50.00
155,65049,100.00
156,31351,50.00
157,63850,100.00
158,42145,100.00
159,66402,100.00
160,41562,66.67
161,67143,66.67
162,63076,66.67
163,63184,100.00
164,63771,100.00
165,63796,100.00
166,46281,66.67
167,69123,75.00
168,40192,100.00
169,64153,100.00
170,63470,100.00
171,52290,66.67
172,68844,100.00
173,65707,75.00
174,48570,100.00
175,64177,100.00
176,65651,66.67
177,38726,100.00
178,60670,100.00
179,67255,66.67
180,63231,100.00
181,49234,66.67
182,63996,100.00
183,61367,100.00
184,49510,100.00
185,64602,75.00
186,62371,50.00
187,49938,100.00
188,64415,100.00
189,66119,100.00
190,57611,66.67
191,67987,100.00
192,60705,50.00
193,62378,100.00
194,62010,80.00
195,37221,100.00
196,65522,66.67
197,50729,100.00
198,59372,100.00
199,70705,66.67
200,61372,100.00
201,30610,50.00
202,64643,100.00
203,53460,100.00
204,66838,100.00
205,45713,50.00
206,65309,100.00
207,56425,66.67
208,65573,100.00
209,63807,100.00
210,61238,50.00
211,60818,100.00
212,70390,66.67
213,52916,100.00
214,66452,100.00
215,64205,66.67
216,71612,100.00
217,69455,66.67
218,63029,100.00
219,50472,66.67
220,67119,100.00
221,49904,100.00
222,66388,75.00
223,43344,100.00
224,67137,100.00
225,67975,66.67
226,43862,100.00
227,66433,75.00
228,63001,100.00
229,45399,100.00
230,69340,66.67
231,47573,100.00
232,64513,66.67
233,64218,100.00
234,55864,100.00
235,61801,100.00
236,69748,75.00
237,59491,50.00
238,66185,100.00
239,63724,100.00
240,62598,50.00
241,65928,100.00
242,56084,66.67
243,62028,100.00
244,65313,100.00
245,57528,66.67
246,65274,100.00
247,53576,66.67
248,62782,100.00
249,62236,100.00
250,62767,100.00
251,63903,75.00
252,47647,66.67
253,65572,100.00
254,62795,100.00
255,44425,100.00
256,64352,50.00
257,67329,100.00
258,44362,66.67
259,65750,100.00
260,63787,100.00
261,40010,66.67
262,68922,100.00
263,66864,75.00
264,48770,100.00
265,66622,66.67
266,67840,100.00
267,68002,100.00
268,56062,100.00
269,65714,100.00
270,49674,50.00
271,65595,66.67
272,39096,100.00
273,64420,100.00
274,38167,100.00
275,62816,66.67
276,63008,100.00
277,61438,66.67
278,63161,100.00
279,60085,100.00
280,58289,66.67
281,63493,100.00
282,59680,33.33
283,58033,100.00
284,60885,100.00
285,45924,100.00
286,65238,100.00
287,57979,75.00
288,63332,100.00
289,65691,100.00
290,64640,66.67
291,65839,66.67
292,54818,100.00
293,66228,100.00
294,65187,100.00
295,58607,66.67
296,63358,66.67
297,59526,100.00
298,40579,100.00
299,65809,100.00
300,64699,100.00
301,50629,66.67
302,65837,66.67
303,49879,100.00
304,57962,100.00
305,62027,100.00
306,69265,50.00
307,60994,66.67
308,65108,100.00
309,50396,66.67
310,66526,100.00
311,61466,75.00
312,39526,100.00
313,67583,100.00
314,67908,100.00
315,63718,66.67
316,63654,50.00
317,50573,100.00
318,59379,100.00
319,60762,100.00
320,62479,100.00
321,69190,66.67
322,40536,66.67
323,67955,100.00
324,64281,100.00
325,63748,100.00
326,66318,75.00
327,65208,50.00
328,48525,100.00
329,65955,100.00
330,65511,100.00
331,45561,66.67
332,69260,66.67
333,65284,100.00
334,52004,66.67
335,66711,100.00
336,62103,100.00
337,61525,100.00
338,53783,100.00
339,66262,66.67
340,66615,100.00
341,45615,75.00
342,65642,100.00
343,64223,100.00
344,51522,75.00
345,65409,66.67
346,63028,100.00
347,63384,80.00
348,63105,100.00
349,64397,100.00
350,52085,100.00
351,67216,66.67
352,64283,66.67
353,59649,100.00
354,66805,100.00
355,63871,100.00
356,66253,75.00
357,34486,100.00
358,64700,100.00
359,65990,66.67
360,62488,100.00
361,58212,66.67
362,58359,100.00
363,39751,100.00
364,65946,100.00
365,62065,66.67
366,67212,66.67
367,46434,100.00
368,62967,100.00
369,57711,100.00
370,60233,66.67
371,63378,75.00
372,65382,100.00
373,44674,66.67
374,65061,100.00
375,63600,100.00
376,44829,50.00
377,68616,100.00
378,61521,66.67
379,54293,100.00
380,66210,100.00
381,60670,66.67
382,65721,100.00
383,59266,100.00
384,65464,50.00
385,66140,100.00
386,53018,100.00
387,64896,66.67
388,65824,100.00
389,45958,100.00
390,62281,50.00
391,52937,100.00
392,68520,75.00
393,58249,100.00
394,65868,100.00
395,57673,100.00
396,62722,66.67
397,61295,66.67
398,64199,100.00
399,71963,50.00
400,63911,100.00
401,70544,66.67
402,33520,100.00
403,67378,100.00
404,67338,100.00
405,64672,66.67
406,63841,100.00
407,65364,80.00
408,35277,100.00
409,65850,100.00
410,60021,66.67
411,65986,100.00
412,50066,50.00
413,63834,100.00
414,60747,100.00
415,54842,100.00
416,65754,75.00
417,70456,50.00
418,52414,100.00
419,64939,100.00
420,59589,100.00
421,45214,50.00
422,63617,100.00
423,66753,66.67
424,65263,100.00
425,70810,80.00
426,46271,100.00
427,65740,66.67
428,46883,100.00
429,66140,100.00
430,65552,66.67
431,49470,100.00
432,59199,50.00
433,66986,100.00
434,52188,100.00
435,65600,100.00
436,56593,66.67
437,69449,66.67
438,47459,100.00
439,66604,100.00
440,64151,100.00
441,66595,66.67
442,63552,100.00
443,64784,66.67
