sample,work_ns,cpu_utilization
1,63602,0.00
2,70915,21.05
3,58384,50.00
4,62758,0.00
5,59135,0.00
6,61209,0.00
7,73100,40.00
8,59389,0.00
9,61267,0.00
10,72208,65.00
11,59720,10.00
12,60610,0.00
13,59086,0.00
14,62001,0.00
15,56743,65.00
16,61066,0.00
17,59797,0.00
18,62637,0.00
19,71630,40.00
20,57371,30.00
21,69052,0.00
22,55817,0.00
23,65337,0.00
24,59627,65.00
25,59243,0.00
26,60248,0.00
27,60046,0.00
28,72975,45.00
29,69531,4.76
30,60613,0.00
31,71956,36.84
32,60362,25.00
33,59718,0.00
34,61266,0.00
35,67097,20.00
36,59578,42.11
37,61064,0.00
38,63525,0.00
39,72000,9.52
40,57818,60.00
41,60182,0.00
42,58797,0.00
43,54756,0.00
44,67921,50.00
45,58143,0.00
46,59545,0.00
47,61429,0.00
48,57822,57.14
49,60096,0.00
50,63530,0.00
51,77604,30.00
52,62643,30.00
53,71449,0.00
54,61524,0.00
55,68416,30.00
56,59775,40.00
57,65662,0.00
58,61383,0.00
59,68317,0.00
60,55120,63.16
61,63021,0.00
62,69939,0.00
63,60469,0.00
64,61447,45.00
65,58292,0.00
66,61296,0.00
67,75821,50.00
68,63327,19.05
69,57543,0.00
70,61304,0.00
71,65772,10.00
72,67205,50.00
73,60440,0.00
74,110218,0.00
75,72860,10.00
76,64941,57.14
77,67992,0.00
78,60935,0.00
79,61698,0.00
80,60096,55.00
81,63342,0.00
82,59038,0.00
83,60765,0.00
84,61722,55.00
85,60798,0.00
86,61976,0.00
87,73152,21.05
88,61910,42.86
89,59386,0.00
90,62001,0.00
91,59971,0.00
92,61337,63.16
93,60330,0.00
94,66777,0.00
95,60496,0.00
96,61773,65.00
97,59939,0.00
98,59001,0.00
99,61791,0.00
100,59607,35.00
101,61334,0.00
102,70494,0.00
103,61500,65.00
104,60324,0.00
105,61065,0.00
106,60972,0.00
107,72359,60.00
108,58984,5.00
109,59198,0.00
110,58887,0.00
111,67381,25.00
112,63763,40.00
113,59352,0.00
114,59019,0.00
115,60105,0.00
116,62728,70.00
117,63123,0.00
118,60657,0.00
119,62991,0.00
120,74071,31.58
121,62853,14.29
122,60714,0.00
123,73546,35.00
124,60996,30.00
125,60701,0.00
126,67973,0.00
127,71397,10.00
128,62498,52.63
129,63185,0.00
130,61148,0.00
131,60987,0.00
132,59748,65.00
133,64615,0.00
134,60764,0.00
135,58036,0.00
136,60928,40.00
137,61896,0.00
138,72210,0.00
139,59394,65.00
140,61770,0.00
141,58678,0.00
142,67355,0.00
143,69558,60.00
144,61467,9.52
145,59711,0.00
146,60884,0.00
147,68246,25.00
148,61285,40.00
149,60385,0.00
150,60417,0.00
