sample,work_ns,cpu_utilization
1,32358,100.00
2,47859,50.00
3,32066,0.00
4,74749,100.00
5,37395,100.00
6,26529,100.00
7,22502,100.00
8,23252,100.00
9,26006,100.00
10,34403,100.00
11,47264,0.00
12,47677,50.00
13,26937,0.00
14,43298,50.00
15,55509,0.00
16,55749,0.00
17,55633,0.00
18,55608,0.00
19,53823,0.00
20,54793,0.00
21,109254,0.00
22,62166,0.00
23,59141,0.00
24,54140,0.00
25,54517,0.00
26,58700,0.00
27,62939,0.00
28,66308,50.00
29,44971,100.00
30,25835,0.00
31,34693,100.00
32,46472,100.00
33,23311,100.00
34,25436,100.00
35,32621,100.00
36,43026,100.00
37,26443,100.00
38,25035,100.00
39,46019,0.00
40,55134,66.67
41,41112,0.00
42,38646,0.00
43,41919,0.00
44,48666,0.00
45,58372,0.00
46,52735,0.00
47,51896,0.00
48,51577,0.00
49,53565,0.00
50,47746,0.00
51,49950,0.00
52,57965,0.00
53,55365,0.00
54,38787,50.00
55,40185,0.00
56,71298,100.00
57,48136,100.00
58,21535,0.00
59,25639,100.00
60,36600,100.00
61,44691,100.00
62,43862,100.00
63,30624,100.00
64,50442,66.67
65,50336,0.00
66,51445,0.00
67,59228,0.00
68,50373,0.00
69,63845,0.00
70,57270,0.00
71,63118,0.00
72,47993,0.00
73,44372,0.00
74,61287,0.00
75,47175,0.00
76,49723,100.00
77,32285,0.00
78,41168,0.00
79,41084,50.00
80,37257,100.00
81,22086,100.00
82,21688,100.00
83,25209,0.00
84,33335,100.00
85,36007,100.00
86,50199,100.00
87,42981,0.00
88,49422,0.00
89,53021,0.00
90,52182,0.00
91,52672,0.00
92,54518,0.00
93,53306,0.00
94,49407,0.00
95,57669,0.00
96,55531,0.00
97,51048,0.00
98,64200,0.00
99,33586,100.00
100,45646,50.00
101,43254,100.00
102,23851,0.00
103,45043,100.00
104,54499,100.00
105,28797,0.00
106,23851,100.00
107,24327,100.00
108,47267,100.00
109,45972,100.00
