sample,work_ns,cpu_utilization
1,60090,40.00
2,57554,70.00
3,73452,42.11
4,71397,28.57
5,62928,70.00
6,69942,35.00
7,75743,31.58
8,59204,47.62
9,56873,65.00
10,72421,35.00
11,61024,31.58
12,62962,71.43
13,70655,25.00
14,75998,47.37
15,74694,40.00
16,61668,70.00
17,73771,19.05
18,62127,55.00
19,72099,60.00
20,70560,15.79
21,70937,42.86
22,60918,60.00
23,71127,60.00
24,70589,10.53
25,57656,70.00
26,70446,42.86
27,71535,44.44
28,60989,28.57
29,56419,70.00
30,69942,30.00
31,60640,36.84
32,60290,66.67
33,71133,30.00
34,69855,45.00
35,60151,40.00
36,62910,66.67
37,67743,26.32
38,57881,45.00
39,63873,55.00
40,74460,45.00
41,69466,25.00
42,64502,61.90
43,72048,55.00
44,58451,15.00
45,61359,70.00
46,55462,45.00
47,67657,45.00
48,59643,28.57
49,59530,65.00
50,71561,42.11
51,61098,33.33
52,62202,60.00
53,75011,45.00
54,71915,26.32
55,59522,52.63
56,70582,65.00
57,72616,15.00
58,59566,55.00
59,56052,45.00
60,72170,60.00
61,69394,10.53
62,57783,65.00
63,70122,50.00
64,70142,20.00
65,58734,70.00
66,90332,45.00
67,74482,42.86
68,67582,25.00
69,63996,68.42
70,72451,40.00
71,59049,30.00
72,86585,42.86
73,64557,73.68
74,73651,35.00
75,62270,35.00
76,61356,70.00
77,75837,25.00
78,69229,42.86
79,61384,45.00
80,58018,65.00
81,72071,30.00
82,61580,36.84
83,58002,75.00
84,72578,19.05
85,74855,42.11
86,72227,57.14
87,69937,57.89
88,70235,15.00
89,57580,65.00
90,72089,47.37
91,69849,20.00
92,73526,45.45
93,60054,68.42
94,73311,50.00
95,80219,20.00
96,58244,71.43
97,73140,35.00
98,70702,27.78
99,72543,52.38
100,59039,68.42
101,74657,23.81
102,57544,50.00
103,72079,65.00
104,68556,15.79
105,66924,40.00
106,61280,57.14
107,71968,57.89
108,71492,20.00
109,74578,57.89
110,71487,55.00
111,74955,30.00
112,64449,30.00
113,62036,70.00
114,72901,45.00
115,64136,25.00
116,60469,70.00
117,76078,35.00
118,75127,47.62
119,73683,35.00
120,58108,70.00
121,70475,20.00
122,63450,50.00
123,74822,68.42
124,70076,14.29
125,69490,42.11
126,61191,60.00
127,74204,60.00
128,71899,19.05
129,60583,60.00
130,60043,45.00
131,70689,60.00
132,68494,15.00
133,60513,66.67
134,74700,42.11
135,58612,28.57
136,59947,70.00
137,76057,40.00
138,72195,40.00
139,61129,31.58
140,69634,71.43
141,73652,30.00
142,62849,42.86
143,58061,45.00
144,69524,68.42
145,72557,14.29
146,59859,63.16
147,69439,55.00
148,57673,15.00
149,64022,65.00
150,58210,47.37
151,72736,45.00
152,73677,20.00
153,59181,70.00
154,72578,45.00
155,59924,25.00
156,56778,57.89
157,71264,60.00
158,77792,28.57
159,58990,40.00
160,58221,70.00
161,71491,25.00
162,60026,42.86
163,58255,47.37
164,56372,71.43
165,70207,10.53
166,57795,50.00
167,73518,70.00
168,72107,14.29
169,58102,50.00
170,61097,60.00
171,74113,50.00
172,69739,20.00
173,60286,66.67
