sample,work_ns,cpu_utilization
1,73710,38.31
2,61243,32.16
3,75590,36.14
4,67362,33.50
5,73293,38.31
6,66134,33.33
7,71939,35.50
8,58554,33.50
9,77496,37.50
10,73416,34.67
11,73357,33.66
12,74113,37.88
13,72847,32.00
14,76545,36.68
15,63838,32.50
16,60388,39.00
17,60430,32.84
18,75695,35.32
19,73787,33.33
20,74337,38.31
21,61024,33.50
22,75953,35.32
23,62355,33.50
24,76492,39.11
25,61349,33.50
26,74667,34.00
27,63602,36.87
28,70303,34.33
29,64509,35.00
30,61007,33.00
31,57882,38.81
32,61280,32.84
33,57434,36.50
34,72581,33.50
35,67732,37.19
36,61778,32.84
37,56610,37.81
38,74762,32.34
39,72433,38.89
40,60677,32.50
41,71161,31.75
42,75869,27.17
43,75125,19.38
44,59840,25.27
45,74069,36.50
46,63666,33.67
47,60351,32.29
48,77507,38.31
49,63781,33.67
50,62747,32.81
51,68191,32.84
52,81043,37.00
53,72504,34.50
54,62763,35.03
55,73919,33.99
56,62239,36.00
57,81943,36.14
58,65670,35.18
59,68528,34.00
60,62148,37.00
