sample,work_ns,cpu_utilization
1,45641,0.00
2,45896,0.00
3,49795,0.00
4,52791,0.00
5,52373,0.00
6,46778,0.00
7,52801,0.00
8,64600,0.00
9,50872,0.00
10,46261,0.00
11,48242,0.00
12,54449,0.00
13,51699,0.00
14,54101,0.00
15,49359,0.00
16,49010,0.00
17,48650,0.00
18,51599,0.00
19,45247,0.00
20,52504,0.00
21,45903,0.00
22,45284,0.00
23,52345,0.00
24,54498,0.00
25,52940,0.00
26,58975,0.00
27,47454,0.00
28,42282,0.00
29,46618,0.00
30,45548,0.00
31,49857,0.00
32,48574,0.00
33,46655,0.00
34,50419,0.00
35,45477,0.00
36,41849,0.00
37,40138,0.00
38,42241,0.00
39,49960,0.00
40,50283,0.00
41,47719,0.00
42,48982,0.00
43,56043,0.00
44,52976,0.00
45,53429,0.00
46,53870,0.00
47,53976,0.00
48,53763,0.00
49,69309,0.00
50,68659,0.00
51,54446,0.00
52,68518,0.00
53,54392,0.00
54,53230,0.00
55,54155,0.00
56,53321,0.00
57,60285,0.00
58,60129,0.00
59,58640,0.00
60,54804,0.00
61,53559,0.00
62,53116,0.00
63,56429,0.00
64,54593,0.00
65,62853,0.00
66,53705,0.00
67,65061,0.00
68,56419,0.00
69,69075,0.00
70,54077,0.00
71,55086,0.00
72,51245,0.00
73,60126,0.00
74,54202,0.00
75,49909,0.00
76,51466,0.00
77,54964,0.00
78,52685,0.00
79,58729,0.00
80,49156,0.00
81,50940,0.00
82,46519,0.00
83,48188,0.00
84,46683,0.00
85,47316,0.00
86,48692,0.00
87,70047,0.00
88,50562,0.00
89,56987,0.00
90,48313,0.00
91,44111,0.00
92,48785,0.00
93,48287,0.00
94,45772,0.00
95,48561,0.00
96,49880,0.00
97,52977,0.00
98,50873,0.00
99,49720,0.00
100,44697,0.00
101,41157,0.00
102,55164,0.00
103,55547,0.00
104,55881,0.00
105,49370,0.00
106,54059,0.00
107,52950,0.00
108,56685,0.00
109,56743,0.00
110,56429,0.00
111,48689,0.00
112,47258,0.00
113,61894,0.00
114,55909,0.00
115,50552,0.00
116,51456,0.00
117,66267,0.00
118,54132,0.00
119,55898,0.00
120,52247,0.00
121,60044,0.00
122,52489,0.00
123,48429,0.00
124,50933,0.00
125,50618,0.00
126,53659,0.00
127,52113,0.00
128,72524,0.00
129,59771,0.00
130,55979,0.00
131,52933,0.00
132,47366,0.00
133,48007,0.00
134,42520,0.00
135,36849,0.00
136,38937,0.00
137,40063,0.00
138,43580,0.00
139,41634,0.00
140,47635,0.00
141,43466,0.00
142,49879,0.00
143,39651,0.00
144,40806,0.00
145,42342,0.00
146,42559,0.00
147,42268,0.00
148,43484,0.00
149,39825,0.00
150,44402,0.00
151,50371,0.00
152,42258,0.00
153,44669,0.00
154,40845,0.00
155,45643,0.00
156,45881,0.00
157,47213,0.00
158,47042,0.00
159,46481,0.00
160,46131,0.00
161,49600,0.00
162,62052,0.00
163,49608,0.00
164,42457,0.00
165,57651,0.00
166,45599,0.00
167,55618,0.00
168,48924,0.00
169,47310,0.00
170,51609,0.00
171,48488,0.00
172,46612,0.00
173,45434,0.00
174,45422,0.00
175,49601,0.00
176,49690,0.00
177,55230,0.00
178,51336,0.00
179,52284,0.00
180,53938,0.00
181,51050,0.00
182,57215,0.00
183,49238,0.00
184,44028,0.00
185,44389,0.00
186,57154,0.00
187,48090,0.00
188,51793,0.00
189,53065,0.00
190,52030,0.00
191,50119,0.00
192,63084,0.00
193,50386,0.00
194,47489,0.00
195,44568,0.00
196,47321,0.00
197,42651,0.00
198,44400,0.00
199,48166,0.00
200,45311,0.00
201,45349,0.00
202,57547,0.00
203,44370,0.00
204,56718,0.00
205,43921,0.00
206,42949,0.00
207,51183,0.00
208,39820,0.00
209,42896,0.00
210,42228,0.00
211,40984,0.00
212,46742,0.00
213,46441,0.00
214,53289,0.00
215,51432,0.00
216,47803,0.00
217,46849,0.00
218,46162,0.00
219,48401,0.00
220,44111,0.00
221,45480,0.00
222,43121,0.00
223,41907,0.00
224,51519,0.00
225,47907,0.00
226,47739,0.00
227,45411,0.00
228,48820,0.00
229,50783,0.00
230,50696,0.00
231,59786,0.00
232,52596,0.00
233,47083,0.00
234,59210,0.00
235,52442,0.00
236,51966,0.00
237,58376,0.00
238,68983,0.00
239,54050,0.00
240,56760,0.00
241,58898,0.00
242,55108,0.00
243,56619,0.00
244,55009,0.00
245,66438,0.00
246,54968,0.00
247,54324,0.00
248,54129,0.00
249,74166,0.00
250,56093,0.00
251,68931,0.00
252,50683,0.00
253,58557,0.00
254,58041,0.00
255,60302,0.00
256,55478,0.00
257,62045,0.00
258,60134,0.00
259,51651,0.00
260,49179,0.00
261,47791,0.00
262,51695,0.00
263,54145,0.00
264,50301,0.00
265,55628,0.00
266,50425,0.00
267,53854,0.00
268,50317,0.00
269,51838,0.00
270,54391,0.00
271,51728,0.00
272,51483,0.00
273,48004,0.00
274,52845,0.00
275,45864,0.00
276,48231,0.00
277,45533,0.00
278,48198,0.00
279,55113,0.00
280,51547,0.00
281,48231,0.00
282,46456,0.00
283,61875,0.00
284,47269,0.00
285,45278,0.00
286,41907,0.00
287,44475,0.00
288,49027,0.00
289,52980,0.00
290,34951,0.00
291,36799,0.00
292,37321,0.00
293,45151,0.00
294,37219,0.00
