sample,work_ns,cpu_utilization
1,72249,50.75
2,71427,48.99
3,61773,51.01
4,69675,50.50
5,60424,47.45
6,63542,51.24
7,72419,51.26
8,73236,49.50
9,74339,48.99
10,77861,49.25
11,62958,48.99
12,64333,49.75
13,61120,50.00
14,67723,51.00
15,76899,51.74
16,73953,49.25
17,68840,48.48
18,59870,52.00
19,56911,50.75
20,74459,48.74
21,76751,49.25
22,69671,49.00
23,71498,49.75
24,63151,51.00
25,55569,51.52
26,71492,50.00
27,76732,49.25
28,60770,48.74
29,58460,49.25
30,62156,50.25
31,59109,50.51
32,76802,51.26
33,75164,48.76
34,79107,52.50
35,75081,47.72
36,64894,43.90
37,61066,23.02
38,79469,24.65
39,60976,38.82
40,70255,51.00
41,72125,48.24
42,76557,49.50
43,57011,50.25
44,72286,51.76
45,78186,49.50
46,71542,49.00
47,73939,49.25
48,59441,50.25
49,71705,51.24
50,69175,48.74
51,68818,50.00
52,57104,51.50
53,71959,50.50
54,69591,48.26
55,59234,50.75
56,67550,51.00
57,78802,50.50
58,71856,48.24
59,59496,49.25
60,74707,51.00
