sample,work_ns,cpu_utilization
1,36712,0.00
2,43298,0.00
3,46912,0.00
4,52896,0.00
5,51247,0.00
6,50390,0.00
7,50145,0.00
8,48314,0.00
9,46881,0.00
10,43587,0.00
11,42102,0.00
12,42360,0.00
13,51763,0.00
14,44063,0.00
15,44904,0.00
16,42972,0.00
17,50181,0.00
18,47529,0.00
19,48198,0.00
20,54699,0.00
21,70923,0.00
22,44909,0.00
23,41737,0.00
24,46557,0.00
25,57063,0.00
26,45353,0.00
27,40282,0.00
28,50174,0.00
29,40333,0.00
30,32125,100.00
31,28700,0.00
32,34485,100.00
33,28192,100.00
34,24243,0.00
35,39155,100.00
36,39119,100.00
37,30088,100.00
38,29779,100.00
39,41840,0.00
40,30060,0.00
41,23607,100.00
42,47289,0.00
43,45832,0.00
44,47783,0.00
45,47549,0.00
46,41027,0.00
47,38280,0.00
48,44809,0.00
49,48313,0.00
50,45901,0.00
51,52107,0.00
52,54044,0.00
53,53748,0.00
54,52708,0.00
55,54407,0.00
56,50350,0.00
57,52196,0.00
58,54904,0.00
59,42156,0.00
60,44263,0.00
61,43895,0.00
62,40222,0.00
63,41363,0.00
64,47184,0.00
65,60170,0.00
66,48079,0.00
67,55942,0.00
68,58129,0.00
69,54369,0.00
70,51782,0.00
71,54399,0.00
72,39692,100.00
73,24160,100.00
74,22535,100.00
75,24262,0.00
76,27575,100.00
77,43920,100.00
78,47798,100.00
79,43008,100.00
80,27827,0.00
81,32666,100.00
82,20467,100.00
83,20830,100.00
84,24290,100.00
85,31493,0.00
86,33379,100.00
87,46981,100.00
88,42953,100.00
89,52584,0.00
90,63573,0.00
91,50648,0.00
92,50009,0.00
93,50969,0.00
94,46604,0.00
95,54737,0.00
96,59077,0.00
97,51830,0.00
98,51647,0.00
99,53596,0.00
100,69380,0.00
101,51836,0.00
102,62911,0.00
103,54006,0.00
104,54474,0.00
105,54437,0.00
106,53920,0.00
107,64279,0.00
108,53922,0.00
109,59076,0.00
110,58563,0.00
111,56390,0.00
112,60446,0.00
113,55150,0.00
114,52657,0.00
115,50606,0.00
116,59107,0.00
117,62726,0.00
118,58530,0.00
119,72511,0.00
120,54806,0.00
121,59294,0.00
122,64984,0.00
123,55418,0.00
124,56701,0.00
125,61223,0.00
126,59054,0.00
127,62919,0.00
128,51616,0.00
129,54374,0.00
130,68378,0.00
131,55984,0.00
132,58487,0.00
133,54417,0.00
134,143492,0.00
135,209070,0.00
136,58286,0.00
137,58074,0.00
138,56725,0.00
139,55580,0.00
140,71718,0.00
141,50904,100.00
142,35391,0.00
143,28857,100.00
144,25039,100.00
145,22804,100.00
146,19400,100.00
147,23865,0.00
148,24790,100.00
149,35979,100.00
150,52467,100.00
151,48691,100.00
152,23642,0.00
153,23786,100.00
154,31526,100.00
155,20888,100.00
156,20180,100.00
157,34760,0.00
158,54630,0.00
159,52981,0.00
160,52683,0.00
161,53732,0.00
162,54671,0.00
163,49948,0.00
164,52043,0.00
165,51891,0.00
166,52278,0.00
167,53935,0.00
168,67626,0.00
169,67910,0.00
170,67721,0.00
171,57195,0.00
172,53821,0.00
173,50441,0.00
174,52849,0.00
175,57591,0.00
176,56932,0.00
177,60177,0.00
178,55936,0.00
179,52551,0.00
180,60872,0.00
181,54646,0.00
182,52887,0.00
183,52621,0.00
184,57788,0.00
185,52976,0.00
186,62275,0.00
187,55663,0.00
188,53510,0.00
189,53519,0.00
190,54727,0.00
191,67695,0.00
192,60433,0.00
193,59534,0.00
194,58789,0.00
195,66886,0.00
196,54883,0.00
197,55980,0.00
198,56225,0.00
199,61266,0.00
200,58204,0.00
201,64609,0.00
202,58080,0.00
203,56159,0.00
204,63970,0.00
205,32467,100.00
206,40146,100.00
207,42701,100.00
208,47421,100.00
209,24908,0.00
210,21973,100.00
211,22701,100.00
212,20379,100.00
213,19195,100.00
214,18523,0.00
215,22740,100.00
216,24586,100.00
217,45352,100.00
218,40176,100.00
219,34465,0.00
220,23129,100.00
221,27010,100.00
222,32640,0.00
223,30071,0.00
224,39591,0.00
225,46737,0.00
226,49045,0.00
227,48907,0.00
228,49993,0.00
229,56900,0.00
230,48591,0.00
231,51418,0.00
232,50407,0.00
233,49277,0.00
234,48006,0.00
235,51394,0.00
236,47306,0.00
237,40354,0.00
238,41143,0.00
239,38241,0.00
240,38031,0.00
241,49548,0.00
242,40664,0.00
243,40979,0.00
244,62395,0.00
245,55153,0.00
246,52877,0.00
247,51188,0.00
