sample,work_ns,cpu_utilization
1,49424,0.00
2,62100,100.00
3,51164,0.00
4,56076,100.00
5,59638,50.00
6,40397,100.00
7,31006,100.00
8,53917,100.00
9,56494,100.00
10,54227,100.00
11,52087,50.00
12,75380,50.00
13,58488,50.00
14,62979,100.00
15,22797,100.00
16,63807,50.00
17,51603,100.00
18,38672,100.00
19,57796,100.00
20,40531,50.00
21,47463,100.00
22,64007,75.00
23,30355,0.00
24,36769,75.00
25,51325,100.00
26,51321,100.00
27,42262,100.00
28,50236,50.00
29,41650,100.00
30,46259,66.67
31,51332,0.00
32,61813,100.00
33,32439,100.00
34,50418,100.00
35,21520,50.00
36,60804,100.00
37,37044,100.00
38,54876,66.67
39,63800,50.00
40,46571,50.00
41,59296,100.00
42,35688,100.00
43,30979,100.00
44,62193,100.00
45,60398,50.00
46,58625,100.00
47,52030,66.67
48,67558,100.00
49,52017,100.00
50,68887,100.00
51,54371,50.00
52,54391,100.00
53,38583,100.00
54,67704,50.00
55,42927,50.00
56,61071,100.00
57,41232,0.00
58,26985,50.00
59,65570,100.00
60,63235,100.00
61,38932,100.00
62,48913,50.00
63,52423,50.00
64,42044,100.00
65,53941,0.00
66,50747,75.00
67,61293,100.00
68,25163,100.00
69,26682,100.00
70,65381,100.00
71,57424,100.00
72,70002,100.00
73,57836,50.00
74,71219,33.33
75,60875,100.00
76,62935,100.00
77,26206,100.00
78,64731,66.67
79,34338,100.00
80,48894,100.00
81,64060,100.00
82,38588,50.00
83,65545,100.00
84,62894,66.67
85,23488,100.00
86,38635,66.67
87,57707,100.00
88,52577,100.00
89,57922,50.00
90,50852,66.67
91,34328,100.00
92,70318,100.00
93,28017,50.00
94,61751,100.00
95,38620,100.00
96,62284,100.00
97,35512,50.00
98,65191,100.00
99,25425,100.00
100,56379,50.00
101,59039,50.00
102,59874,66.67
103,51257,100.00
104,36283,100.00
105,55473,100.00
106,44494,100.00
107,66826,100.00
108,61466,33.33
109,67988,0.00
110,71877,100.00
111,40753,0.00
112,64712,100.00
113,47905,100.00
114,67550,66.67
115,39552,100.00
116,51701,50.00
117,62937,100.00
118,69348,100.00
119,50882,100.00
120,42838,50.00
121,52189,50.00
122,59772,100.00
123,62097,100.00
124,51838,100.00
125,66287,66.67
126,34406,100.00
127,46206,50.00
128,53582,66.67
129,54592,100.00
130,67267,100.00
131,40736,50.00
132,70522,100.00
133,53338,100.00
134,63221,100.00
135,46849,50.00
136,67505,100.00
137,39527,50.00
138,68369,75.00
139,30718,100.00
140,42677,100.00
141,46946,100.00
142,38902,66.67
143,53423,100.00
144,66744,50.00
145,55969,100.00
146,64000,100.00
147,48870,0.00
148,34992,66.67
149,59483,50.00
150,55081,100.00
151,41913,100.00
152,57732,50.00
153,53334,100.00
154,65919,100.00
155,32988,0.00
156,61295,100.00
157,46887,100.00
158,63065,100.00
159,35362,50.00
160,62942,50.00
161,49804,100.00
162,52675,100.00
163,61478,50.00
164,65499,66.67
165,50587,100.00
166,39859,100.00
167,51169,100.00
168,60298,100.00
169,55540,100.00
170,58185,50.00
171,55712,50.00
172,53968,66.67
173,31290,100.00
174,60864,100.00
175,32993,50.00
176,59767,100.00
177,24738,100.00
178,63213,50.00
179,61363,50.00
180,66131,100.00
181,29845,0.00
182,51814,100.00
183,18708,50.00
184,68738,100.00
185,51869,100.00
186,41073,50.00
187,54026,50.00
188,38840,100.00
189,39628,100.00
190,37382,50.00
191,48420,100.00
192,62519,100.00
193,37409,50.00
194,69731,100.00
195,60083,100.00
196,55421,100.00
197,43945,50.00
198,58677,50.00
199,40964,50.00
200,63327,100.00
201,30478,100.00
202,56757,100.00
203,38205,100.00
204,40119,66.67
205,60715,50.00
206,47710,100.00
207,58286,100.00
