sample,work_ns,cpu_utilization
1,71913,7.50
2,76560,11.50
3,74342,12.50
4,88342,6.00
5,67434,11.00
6,92861,12.00
7,128647,8.50
8,66013,11.06
9,137521,9.50
10,79179,11.06
11,61775,8.46
12,159454,11.06
13,98901,9.50
14,65509,9.50
15,75940,10.50
16,103007,12.56
17,62430,6.97
18,232736,11.00
19,101373,8.50
20,67599,9.00
21,179680,13.00
22,242676,6.53
23,78771,10.55
24,221201,12.50
25,232028,6.50
26,157816,10.00
27,225569,12.50
28,76780,9.50
29,62838,12.06
30,143117,6.47
31,160437,13.07
32,156041,9.50
33,151316,8.50
34,77331,11.56
35,83426,9.50
36,168936,7.46
37,199005,13.50
38,212903,11.50
39,183248,7.00
40,178630,13.07
41,72408,5.00
42,144292,12.50
43,156938,10.50
44,131333,7.04
45,189500,12.94
46,161931,10.00
47,193769,12.06
48,215833,6.47
49,120908,11.06
50,179205,11.44
51,172600,3.80
52,83314,5.79
53,166162,2.56
54,162973,11.28
55,194554,8.50
56,68126,11.94
57,75151,8.04
58,82939,13.07
59,223195,5.50
60,209732,12.56
