sample,work_ns,cpu_utilization
1,63220,0.00
2,63584,0.00
3,62682,0.00
4,70846,0.00
5,59081,0.00
6,58451,0.00
7,58738,0.00
8,59639,0.00
9,58510,0.00
10,60082,0.00
11,72129,0.00
12,58206,0.00
13,60401,0.00
14,69962,0.00
15,82868,0.00
16,223716,33.33
17,69340,0.00
18,80395,33.33
19,83113,33.33
20,69264,33.33
21,61139,33.33
22,70978,0.00
23,67968,0.00
24,69752,0.00
25,58846,0.00
26,60384,0.00
27,68358,0.00
28,58924,0.00
29,71422,0.00
30,73922,0.00
31,76462,0.00
32,70375,0.00
33,70876,0.00
34,76296,0.00
35,72019,0.00
36,73223,0.00
37,79320,0.00
38,69810,0.00
39,71764,0.00
40,61046,0.00
41,60251,0.00
42,61022,0.00
43,63179,0.00
44,60280,0.00
45,59499,0.00
46,70103,0.00
47,73296,0.00
48,71773,33.33
49,71942,33.33
50,70935,33.33
51,74477,33.33
52,73981,0.00
53,72344,33.33
54,61241,0.00
55,60944,0.00
56,59597,0.00
57,60483,0.00
58,57630,0.00
59,70975,0.00
60,63551,20.00
61,59812,0.00
62,72711,0.00
63,61095,0.00
64,71114,0.00
65,62010,0.00
66,63405,0.00
67,72320,25.00
68,72318,0.00
69,70020,33.33
70,69365,33.33
71,82242,0.00
72,72228,33.33
73,71275,33.33
74,59003,0.00
75,72598,0.00
76,73418,0.00
77,69692,0.00
78,71886,0.00
79,70867,0.00
80,70843,0.00
81,73355,0.00
82,71482,0.00
83,61501,0.00
84,85131,25.00
85,83023,33.33
86,82046,33.33
87,83652,33.33
88,70912,33.33
89,85040,33.33
90,82206,0.00
91,60450,0.00
92,61768,0.00
93,94617,0.00
94,59475,0.00
95,60395,0.00
96,66256,0.00
97,59140,0.00
98,60843,0.00
99,60646,0.00
100,58648,0.00
101,60154,0.00
102,59253,0.00
103,56459,0.00
104,70993,25.00
105,76131,33.33
106,75759,0.00
107,72627,33.33
108,84264,33.33
109,74088,0.00
110,80947,33.33
111,103309,0.00
112,61663,0.00
113,60356,0.00
114,61171,0.00
115,61656,0.00
116,70296,0.00
117,73560,25.00
118,71413,0.00
119,75418,33.33
120,70195,33.33
121,71315,33.33
122,73370,33.33
123,77476,33.33
124,59160,0.00
125,69047,0.00
126,60140,0.00
127,68502,0.00
128,59816,0.00
129,59091,0.00
130,59671,0.00
131,70121,0.00
132,56762,0.00
133,71975,0.00
134,60693,0.00
135,69625,0.00
136,58879,0.00
137,61126,0.00
138,59958,0.00
139,71615,0.00
140,75562,0.00
141,73939,50.00
142,71840,50.00
143,73655,33.33
144,75592,33.33
145,59874,0.00
146,72351,0.00
147,59605,0.00
148,74869,33.33
149,73111,33.33
150,73958,0.00
151,72942,33.33
152,61472,0.00
153,59427,0.00
154,61261,0.00
155,59625,0.00
156,59864,0.00
157,73628,0.00
158,64315,0.00
159,73793,0.00
160,63786,0.00
161,63233,0.00
162,73051,20.00
163,78513,0.00
164,77386,33.33
165,141360,0.00
166,74905,50.00
167,74979,0.00
168,73277,33.33
169,75119,50.00
170,89060,0.00
171,87604,100.00
172,73686,100.00
173,60778,33.33
174,61366,33.33
175,2340055,25.00
176,62945,0.00
177,65650,0.00
178,60024,25.00
179,62354,0.00
180,63551,0.00
181,61742,0.00
182,62550,0.00
183,60263,0.00
184,64049,0.00
185,63053,0.00
186,61025,0.00
187,63414,0.00
188,61965,0.00
189,63172,0.00
190,62357,0.00
191,61351,0.00
192,65601,0.00
193,64634,0.00
194,64535,0.00
195,61199,0.00
196,70259,0.00
197,59989,0.00
198,60391,0.00
199,62005,0.00
200,60599,0.00
201,61831,0.00
202,62026,0.00
203,64533,0.00
204,61747,0.00
205,61735,0.00
206,61688,0.00
207,75699,0.00
208,67912,0.00
209,62543,0.00
210,73619,0.00
211,73094,0.00
212,70336,0.00
213,74807,33.33
214,85698,50.00
215,73803,100.00
216,75012,100.00
217,82579,33.33
218,75387,50.00
219,65865,0.00
220,75899,0.00
221,74875,0.00
222,62126,0.00
223,63001,0.00
224,62053,0.00
225,63018,0.00
226,61762,0.00
227,59886,0.00
228,60777,0.00
229,64558,0.00
230,87341,0.00
231,283607,0.00
232,72124,16.67
233,74775,33.33
234,70977,50.00
235,72018,0.00
236,74717,100.00
237,70355,66.67
238,84573,25.00
239,73488,0.00
240,61897,0.00
241,65201,0.00
242,66249,0.00
243,63621,0.00
244,73935,0.00
245,65665,0.00
246,66107,0.00
247,65008,0.00
248,71977,0.00
249,59418,0.00
250,74109,0.00
251,71742,0.00
252,71203,50.00
253,58219,50.00
254,58468,25.00
255,72693,25.00
256,59541,50.00
257,58168,0.00
258,104386,0.00
259,66559,0.00
260,60662,0.00
261,60653,0.00
262,79403,25.00
263,70431,50.00
264,66333,66.67
265,70253,50.00
266,60750,0.00
267,69948,0.00
268,73251,0.00
269,77256,0.00
270,60687,0.00
271,73492,0.00
272,75223,50.00
273,74305,50.00
274,65813,33.33
275,74457,40.00
276,73117,33.33
277,57596,50.00
278,62381,0.00
279,70399,0.00
280,74763,0.00
281,69782,0.00
282,73301,0.00
283,62602,0.00
284,61598,0.00
285,86067,40.00
286,73951,50.00
287,61041,33.33
288,70464,25.00
289,65419,50.00
290,57836,50.00
291,66159,0.00
292,62323,0.00
293,62581,0.00
294,65094,0.00
295,62005,0.00
296,60761,0.00
297,71117,25.00
298,67693,50.00
299,78416,50.00
300,72967,25.00
301,68858,50.00
302,61380,25.00
303,57834,0.00
304,64406,0.00
305,67132,0.00
306,60612,0.00
307,82516,0.00
308,61615,0.00
309,74639,20.00
310,70246,50.00
311,70237,50.00
312,69275,66.67
313,57675,25.00
314,57420,0.00
315,74359,0.00
316,60681,0.00
317,59687,0.00
318,68859,0.00
319,70669,0.00
320,64415,50.00
321,70664,80.00
322,66871,66.67
323,57075,25.00
324,62418,0.00
325,60480,0.00
326,59886,0.00
327,71803,0.00
328,61658,0.00
329,60914,0.00
330,73046,0.00
331,71140,66.67
332,55641,40.00
333,72592,50.00
334,69664,50.00
335,74437,25.00
336,63549,0.00
337,64807,0.00
338,64452,0.00
339,60499,0.00
340,63869,0.00
341,60362,0.00
342,75048,33.33
343,69219,50.00
344,60267,40.00
345,76125,50.00
346,54833,50.00
347,66492,25.00
348,60144,0.00
349,63433,0.00
350,62029,0.00
351,60494,0.00
352,62494,0.00
353,69318,0.00
354,74811,25.00
355,81222,50.00
356,67572,50.00
357,81452,25.00
358,86560,50.00
359,58148,50.00
360,72041,0.00
361,63359,0.00
362,61241,0.00
363,62945,0.00
364,81602,0.00
365,65250,0.00
366,73101,0.00
367,76699,60.00
368,69519,100.00
369,69008,75.00
370,80196,25.00
371,86374,0.00
372,60571,0.00
373,59425,0.00
374,63218,0.00
375,62250,0.00
376,137021,0.00
377,67127,0.00
378,60221,0.00
379,74318,50.00
380,68335,66.67
