sample,work_ns,cpu_utilization
1,54879,100.00
2,77181,0.00
3,40791,100.00
4,21878,0.00
5,50454,0.00
6,53848,100.00
7,27094,100.00
8,24632,100.00
9,43406,0.00
10,40227,100.00
11,29474,100.00
12,24374,100.00
13,43931,0.00
14,52140,100.00
15,31285,100.00
16,35346,100.00
17,34504,0.00
18,39735,100.00
19,25485,100.00
20,32332,100.00
21,33326,0.00
22,35381,100.00
23,26914,100.00
24,32334,100.00
25,33640,0.00
26,34829,100.00
27,28817,100.00
28,28352,100.00
29,43383,0.00
30,50288,100.00
31,30887,100.00
32,44656,100.00
33,36907,0.00
34,37378,100.00
35,24215,100.00
36,39602,100.00
37,36496,0.00
38,34011,100.00
39,25515,100.00
40,44572,100.00
41,28043,0.00
42,32257,100.00
43,23387,100.00
44,36797,100.00
45,43953,0.00
46,34994,100.00
47,43019,100.00
48,35516,100.00
49,24717,0.00
50,33175,100.00
51,23491,100.00
52,45988,100.00
53,41278,0.00
54,36495,100.00
55,36645,100.00
56,41264,100.00
57,26538,0.00
58,30004,100.00
59,27013,100.00
60,39731,100.00
61,40294,0.00
62,35012,100.00
63,48663,100.00
64,33455,100.00
65,31741,0.00
66,35429,100.00
67,24145,100.00
68,45527,100.00
69,34340,0.00
70,35313,100.00
71,42832,100.00
72,34483,100.00
73,24269,0.00
74,28919,100.00
75,23671,100.00
76,45609,100.00
77,41262,0.00
78,60675,100.00
79,57081,100.00
80,20877,0.00
81,23840,0.00
82,27754,100.00
83,36052,100.00
84,31248,100.00
85,31042,0.00
86,29811,100.00
87,46521,100.00
88,27956,100.00
89,24893,0.00
90,30814,100.00
91,25096,100.00
92,52461,100.00
93,40641,0.00
94,65691,100.00
95,40010,100.00
96,23926,100.00
97,25705,0.00
98,32427,100.00
99,40467,100.00
100,39311,100.00
101,29384,0.00
102,64090,100.00
103,39473,100.00
104,26398,100.00
105,22856,0.00
106,31040,100.00
107,33601,100.00
108,41347,100.00
109,34308,0.00
110,67182,100.00
111,37449,100.00
112,25630,100.00
113,22573,0.00
114,29822,100.00
115,40040,100.00
116,37200,100.00
117,28613,0.00
118,68883,100.00
119,36626,100.00
120,24267,100.00
121,21031,0.00
122,25573,100.00
123,39640,100.00
124,37138,100.00
125,32042,0.00
126,51205,100.00
127,27932,100.00
128,23731,100.00
129,24562,0.00
130,27968,100.00
131,49069,100.00
132,41212,100.00
133,25394,0.00
134,71100,100.00
135,31258,100.00
136,23046,100.00
137,21128,0.00
138,29921,100.00
139,44321,100.00
140,35044,100.00
141,40612,0.00
142,62538,100.00
143,25962,100.00
144,25629,100.00
145,21113,0.00
146,39386,100.00
147,36046,100.00
148,27305,100.00
149,32671,0.00
150,35684,100.00
151,25917,100.00
152,21784,100.00
153,22562,0.00
154,30527,100.00
155,59041,100.00
156,21952,0.00
157,52148,0.00
158,68776,100.00
159,27749,100.00
160,23125,100.00
161,23500,0.00
162,46793,100.00
163,41021,100.00
164,28797,100.00
165,44622,0.00
166,41953,100.00
167,24661,100.00
168,20531,100.00
169,22894,0.00
170,60266,100.00
171,40280,100.00
172,34027,100.00
173,39764,0.00
174,35033,100.00
175,24541,100.00
176,23909,100.00
177,22073,0.00
178,69268,100.00
179,38981,100.00
180,24330,100.00
181,36709,0.00
182,32794,100.00
183,24156,100.00
184,22219,100.00
185,23839,0.00
186,67171,100.00
187,36644,100.00
188,41961,100.00
189,38663,0.00
190,30166,100.00
191,25124,100.00
192,22828,100.00
193,30868,0.00
194,42119,100.00
195,32402,100.00
196,34497,100.00
197,34315,0.00
198,31075,100.00
199,23062,100.00
200,23093,100.00
201,22775,0.00
202,49418,100.00
203,40824,100.00
204,41729,100.00
205,36560,0.00
206,28202,100.00
207,24610,100.00
208,21407,100.00
209,37418,0.00
210,63925,100.00
211,30038,100.00
212,41878,100.00
213,36033,0.00
214,30574,100.00
215,21270,100.00
216,23905,100.00
217,35066,0.00
218,62513,100.00
219,36065,100.00
220,41965,100.00
221,24781,0.00
222,30549,100.00
223,22446,100.00
224,21721,100.00
225,45409,0.00
226,69919,100.00
227,28008,100.00
228,44565,100.00
229,29865,0.00
230,29913,100.00
231,27771,100.00
232,21094,0.00
233,51303,0.00
234,68177,100.00
235,48565,100.00
236,40815,100.00
237,22084,0.00
238,29266,100.00
239,21691,100.00
240,34004,100.00
241,33783,0.00
242,35741,100.00
243,35471,100.00
244,34211,100.00
245,23735,0.00
246,30199,100.00
247,23697,100.00
248,24010,100.00
249,41955,0.00
250,42489,100.00
251,47005,100.00
252,41337,100.00
253,24552,0.00
254,30182,100.00
