file_path,method_name,start_line,end_line,cc,mi,halstead_difficulty,amount_of_phpmd_violations,phpmd_violations
/php-code/Kernel.php,registerBundles,35,43,3.0,64.811175132095,17.5,0,[]
/php-code/Kernel.php,getProjectDir,45,48,1.0,80.401219851729,6.25,0,[]
/php-code/Kernel.php,configureContainer,50,58,1.0,65.380361517204,9.2272727272727,2,"[{'line': 50, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$loader'.""}, {'line': 50, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$builder'.""}]"
/php-code/Kernel.php,configureRoutes,60,72,1.0,64.176065719322,6.8181818181818,0,[]
/php-code/OpenConext/EngineBlock/Assert/Assertion.php,nonEmptyString,40,52,2.0,61.271659471195,15.0,0,[]
/php-code/OpenConext/EngineBlock/Assert/Assertion.php,keysExist,61,66,2.0,71.550242834582,9.0,0,[]
/php-code/OpenConext/EngineBlock/Assert/Assertion.php,validHashingAlgorithm,68,80,2.0,62.100029324671,12.375,1,"[{'line': 70, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Assert\\Assertion' in method 'validHashingAlgorithm'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Dto/Consent.php,__construct,40,44,1.0,76.38935962878,3.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Dto/Consent.php,jsonSerialize,46,82,2.0,47.666393233837,10.588235294118,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Dto/Consent.php,getDisplayNameFields,84,112,7.0,48.861300526072,51.272727272727,3,"[{'line': 91, 'rule': 'ElseExpression', 'message': 'The method getDisplayNameFields uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}, {'line': 99, 'rule': 'ElseExpression', 'message': 'The method getDisplayNameFields uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}, {'line': 107, 'rule': 'ElseExpression', 'message': 'The method getDisplayNameFields uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlock/Authentication/Dto/Consent.php,getOrganizationDisplayNameFields,114,142,7.0,49.039168805293,43.0,3,"[{'line': 121, 'rule': 'ElseExpression', 'message': 'The method getOrganizationDisplayNameFields uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}, {'line': 129, 'rule': 'ElseExpression', 'message': 'The method getOrganizationDisplayNameFields uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}, {'line': 137, 'rule': 'ElseExpression', 'message': 'The method getOrganizationDisplayNameFields uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlock/Authentication/Dto/ConsentList.php,__construct,31,36,2.0,73.683490742967,7.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Dto/ConsentList.php,jsonSerialize,38,46,1.0,68.857326980376,10.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Dto/ConsentList.php,initialiseWith,48,51,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/Consent.php,__construct,64,79,1.0,63.927745482228,4.1538461538462,3,"[{'line': 66, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $serviceProviderEntityId. Keep variable name length under 20.'}, {'line': 71, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 72, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Model/Consent.php,getServiceProviderEntityId,86,89,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/Consent.php,getDateConsentWasGivenOn,94,97,1.0,81.120955834208,12.5,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/Consent.php,getConsentType,102,105,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/Consent.php,jsonSerialize,112,121,1.0,64.308358548521,6.9090909090909,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/User.php,__construct,37,41,1.0,76.38935962878,3.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/User.php,getCollabPersonId,46,49,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/User.php,getCollabPersonUuid,54,57,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Model/User.php,jsonSerialize,64,70,1.0,70.392805577128,13.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonId.php,generateWithReplacedAtSignFrom,48,60,1.0,62.463625926333,13.125,1,"[{'line': 48, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $schacHomeOrganization. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonId.php,__construct,65,80,1.0,59.624504630566,7.3181818181818,3,"[{'line': 67, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 68, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 73, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonId.php,getCollabPersonId,82,85,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonId.php,equals,91,94,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonId.php,__toString,99,102,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonUuid.php,generate,34,37,1.0,78.947226438868,36.0,1,"[{'line': 36, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\Ramsey\\Uuid\\Uuid' in method 'generate'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonUuid.php,__construct,42,51,1.0,66.435734887316,4.875,3,"[{'line': 44, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 45, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 46, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\Ramsey\\Uuid\\Uuid' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonUuid.php,getUuid,56,59,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonUuid.php,equals,65,68,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/CollabPersonUuid.php,__toString,70,73,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/ConsentHashQuery.php,__construct,23,31,1.0,91.191023588314,2.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/ConsentStoreParameters.php,__construct,23,31,1.0,91.191023588314,2.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/ConsentUpdateParameters.php,__construct,23,31,1.0,91.191023588314,2.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/KeyId.php,__construct,33,38,1.0,75.524959572308,5.25,1,"[{'line': 35, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/KeyId.php,getKeyId,43,46,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/KeyId.php,equals,52,55,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/KeyId.php,__toString,60,63,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/SchacHomeOrganization.php,__construct,39,44,1.0,75.524959572308,5.25,2,"[{'line': 39, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $schacHomeOrganization. Keep variable name length under 20.'}, {'line': 41, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/SchacHomeOrganization.php,getSchacHomeOrganization,49,52,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/SchacHomeOrganization.php,equals,58,61,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/SchacHomeOrganization.php,__toString,63,66,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/Uid.php,__construct,39,44,1.0,75.524959572308,5.25,1,"[{'line': 41, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Authentication/Value/Uid.php,getUid,49,52,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/Uid.php,equals,58,61,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Authentication/Value/Uid.php,__toString,63,66,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Driver/File/FileStorageDriver.php,__construct,40,46,1.0,72.30441800608,4.5,1,"[{'line': 42, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlock/Driver/File/FileStorageDriver.php,save,48,53,1.0,75.056197271079,4.0,1,"[{'line': 50, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'save'.""}]"
/php-code/OpenConext/EngineBlock/Driver/File/FileStorageDriver.php,load,55,58,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Driver/File/FilesystemAdapter.php,__construct,33,36,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Driver/File/FilesystemAdapter.php,writeTo,38,49,2.0,61.643696030067,7.8,2,"[{'line': 40, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'writeTo'.""}, {'line': 41, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'writeTo'.""}]"
/php-code/OpenConext/EngineBlock/Driver/File/FilesystemAdapter.php,readFrom,51,69,4.0,57.328807687832,15.230769230769,1,"[{'line': 53, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'readFrom'.""}]"
/php-code/OpenConext/EngineBlock/Driver/File/FilesystemAdapter.php,remove,71,79,2.0,65.093437418531,8.55,0,[]
/php-code/OpenConext/EngineBlock/Exception/IndexOutOfBoundsException.php,tooLow,45,54,1.0,66.806328704566,10.125,0,[]
/php-code/OpenConext/EngineBlock/Exception/IndexOutOfBoundsException.php,tooHigh,61,70,1.0,66.806328704566,10.125,0,[]
/php-code/OpenConext/EngineBlock/Exception/IndexOutOfBoundsException.php,getInvalidIndex,75,78,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Exception/IndexOutOfBoundsException.php,getMinimumIndex,83,86,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Exception/IndexOutOfBoundsException.php,getMaximumIndex,91,94,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Exception/InvalidArgumentException.php,__construct,25,32,2.0,67.095095086789,10.5,0,[]
/php-code/OpenConext/EngineBlock/Http/Exception/AccessDeniedException.php,__construct,25,30,1.0,73.963830176072,6.4166666666667,0,[]
/php-code/OpenConext/EngineBlock/Http/Exception/MalformedResponseException.php,__construct,25,28,1.0,78.127031559328,7.0,0,[]
/php-code/OpenConext/EngineBlock/Http/Exception/RequestException.php,__construct,25,28,1.0,78.127031559328,7.0,0,[]
/php-code/OpenConext/EngineBlock/Http/HttpClient.php,__construct,36,39,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Http/HttpClient.php,read,52,83,5.0,49.668439682348,17.068965517241,2,"[{'line': 54, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Http\\ResourcePathFormatter' in method 'read'.""}, {'line': 75, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Http\\JsonResponseParser' in method 'read'.""}]"
/php-code/OpenConext/EngineBlock/Http/HttpClient.php,post,92,125,5.0,48.612807458416,16.875,3,"[{'line': 92, 'rule': 'BooleanArgumentFlag', 'message': 'The method post has a boolean flag argument $verify, which is a certain sign of a Single Responsibility Principle violation.'}, {'line': 94, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Http\\ResourcePathFormatter' in method 'post'.""}, {'line': 117, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Http\\JsonResponseParser' in method 'post'.""}]"
/php-code/OpenConext/EngineBlock/Http/JsonResponseParser.php,parse,34,60,3.0,52.731375229601,14.7,1,"[{'line': 36, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'parse'.""}]"
/php-code/OpenConext/EngineBlock/Http/ResourcePathFormatter.php,format,33,52,3.0,56.207599144866,15.166666666667,2,"[{'line': 35, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'format'.""}, {'line': 39, 'rule': 'ElseExpression', 'message': 'The method format uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlock/Logger/AuthenticationLogger.php,__construct,37,40,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/AuthenticationLogger.php,logGrantedLogin,48,91,3.0,48.682897911817,11.030303030303,3,"[{'line': 52, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $proxiedServiceProviders. Keep variable name length under 20.'}, {'line': 56, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineSsoEndpointUsed. Keep variable name length under 20.'}, {'line': 61, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $proxiedServiceProviderEntityIds. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlock/Logger/AuthenticationLogger.php,generateTimestamp,103,106,1.0,79.636988841752,8.75,0,[]
/php-code/OpenConext/EngineBlock/Logger/Formatter/AdditionalInfoFormatter.php,__construct,33,36,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Formatter/AdditionalInfoFormatter.php,format,38,41,1.0,79.435163286757,5.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Formatter/AdditionalInfoFormatter.php,formatBatch,43,50,2.0,69.667684308953,14.625,0,[]
/php-code/OpenConext/EngineBlock/Logger/Formatter/AdditionalInfoFormatter.php,addAdditionalInfoForEngineBlockExceptions,56,71,3.0,59.552577853171,15.5,0,[]
/php-code/OpenConext/EngineBlock/Logger/Handler/FingersCrossed/ManualOrDecoratedActivationStrategy.php,__construct,36,39,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Handler/FingersCrossed/ManualOrDecoratedActivationStrategy.php,activate,41,44,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Handler/FingersCrossed/ManualOrDecoratedActivationStrategy.php,isHandlerActivated,46,49,1.0,79.13311806543,6.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Handler/FingersCrossed/ManualOrErrorLevelActivationStrategyFactory.php,createActivationStrategy,33,40,1.0,70.035966671216,10.8,0,[]
/php-code/OpenConext/EngineBlock/Logger/Handler/FingersCrossed/ManualOrErrorLevelActivationStrategyFactory.php,validateAndNormalizeConfig,47,70,1.0,54.574546125711,8.71875,3,"[{'line': 49, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'validateAndNormalizeConfig'.""}, {'line': 50, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'validateAndNormalizeConfig'.""}, {'line': 54, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'validateAndNormalizeConfig'.""}]"
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,createFromException,60,107,9.0,42.843989651591,24.871794871795,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,create,112,115,1.0,80.652193532979,21.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,__construct,117,119,1.0,91.191023588314,2.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setSeverity,125,130,1.0,76.709754179319,5.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getSeverity,135,138,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setLocation,144,149,1.0,76.709754179319,5.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getLocation,154,157,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setDetails,163,168,1.0,76.709754179319,5.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getDetails,173,176,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setIdp,182,187,1.0,76.709754179319,5.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getIdp,192,195,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setSp,201,206,1.0,76.709754179319,5.0,1,"[{'line': 201, 'rule': 'ShortVariable', 'message': 'Avoid variables with short names like $sp. Configured minimum length is 3.'}]"
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getSp,211,214,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setUserId,220,225,1.0,76.709754179319,5.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getUserId,230,233,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,setMessagePrefix,239,244,1.0,76.22181733143,7.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,getMessagePrefix,249,252,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Message/AdditionalInfo.php,toArray,257,268,1.0,62.109364689176,4.5,0,[]
/php-code/OpenConext/EngineBlock/Logger/Processor/RequestIdProcessor.php,__construct,32,35,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Processor/RequestIdProcessor.php,__invoke,37,42,1.0,75.40162245189,7.0,0,[]
/php-code/OpenConext/EngineBlock/Logger/Processor/SessionIdProcessor.php,__invoke,26,31,2.0,74.593558262072,7.2,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,__construct,48,67,5.0,55.707636928077,15.857142857143,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,validateRule,74,107,5.0,48.480908160925,25.2,1,"[{'line': 98, 'rule': 'ElseExpression', 'message': 'The method validateRule uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getRulesWithSourceSpecification,116,130,2.0,60.216272907735,22.75,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getRulesWithReleaseAsSpecification,132,146,2.0,60.979684215877,19.714285714286,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,findNameIdSubstitute,148,161,5.0,58.727963089216,21.777777777778,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getAttributeNames,166,169,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,hasAttribute,175,178,1.0,79.267620989406,12.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,isAllowed,185,219,7.0,51.60537022803,26.5625,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getRuleValue,227,234,2.0,70.028462882229,31.5,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getMotivation,242,253,3.0,64.176067077736,19.8,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getSource,261,267,2.0,68.238187632868,13.5,0,[]
/php-code/OpenConext/EngineBlock/Metadata/AttributeReleasePolicy.php,getAttributeRules,272,275,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,createForServiceProvider,32,68,1.0,53.355907658415,6.25,2,"[{'line': 36, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $displayUnconnectedIdpsWayf. Keep variable name length under 20.'}, {'line': 39, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $policyEnforcementDecisionRequired. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,createForIdentityProvider,70,94,1.0,58.254792751368,7.0,2,"[{'line': 72, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $schacHomeOrganization. Keep variable name length under 20.'}, {'line': 80, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $policyEnforcementDecisionRequired. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,__construct,96,104,3.0,65.892492431373,17.6,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,toJson,109,112,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,fromJson,118,131,3.0,61.487812585223,26.571428571429,1,"[{'line': 127, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Metadata\\MfaEntityCollection' in method 'fromJson'.""}]"
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,isConsentRequired,134,137,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,isTransparentIssuer,139,142,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,isTrustedProxy,144,147,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,displayUnconnectedIdpsWayf,149,152,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,termsOfServiceUrl,154,157,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,skipDenormalization,159,162,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,policyEnforcementDecisionRequired,164,167,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,requesteridRequired,169,172,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,signResponse,174,177,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,stepupAllowNoToken,179,182,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,stepupRequireLoa,184,187,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,isStepupForceAuthn,193,196,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,defaultRAC,199,202,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,guestQualifier,204,207,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,schacHomeOrganization,209,212,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,hidden,214,217,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,stepupConnections,222,225,1.0,78.947226438868,7.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,disableScoping,228,231,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,additionalLogging,233,236,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,signatureMethod,238,241,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,collabEnabled,243,246,1.0,78.391627559531,6.125,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,mfaEntities,248,251,1.0,78.514964679948,9.3333333333333,1,"[{'line': 250, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class 'OpenConext\\EngineBlock\\Metadata\\MfaEntityCollection' in method 'mfaEntities'.""}]"
/php-code/OpenConext/EngineBlock/Metadata/Coins.php,getValue,253,259,2.0,69.988078859492,13.5,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,__construct,49,56,2.0,67.292029601267,9.6428571428571,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,getSpEntityIdsWithoutConsent,61,73,2.0,63.170391305323,12.6,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,isEnabled,79,87,2.0,67.893848817994,10.5,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,isInformational,93,101,2.0,67.031012534501,13.357142857143,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,hasConsentExplanation,103,106,1.0,79.267620989406,12.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,getConsentExplanations,112,118,2.0,70.870643070444,12.833333333333,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,hasConsentExplanationIn,125,132,2.0,67.617209492456,11.25,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,getConsentExplanationIn,139,146,2.0,67.416166660626,9.6428571428571,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,findSettingsFor,151,160,3.0,67.301981887707,13.5,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,jsonSerialize,165,168,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ConsentSettings.php,extractExplanations,174,194,2.0,56.10744135749,9.4736842105263,1,"[{'line': 177, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $explanationFieldNames. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlock/Metadata/ContactPerson.php,__construct,36,39,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlock/Metadata/ContactPerson.php,from,50,63,1.0,65.690358894668,6.8,0,[]
/php-code/OpenConext/EngineBlock/Metadata/Discovery.php,create,48,64,2.0,60.092612630001,13.291666666667,0,[]
